"(Make sure you keep it in a safe place.)","(Őrizze biztonságos helyen.)"
"(Optional. Leave blank for no prefix)","(Opcionális. Hagyja üresen és nem lesz előtag az adatbázisban.)"
"Additional path added after Base URL to access your Administrative Panel (e.g. admin, backend, control etc.).","Az alap url utáni elérési út ami az adminisztációs panel hozzáféréséhez szükséges (pl. admin de inkább legyen egyedi és ékezetek nélkül)."
"Admin Path","Admin útvonal"
"After successfull installation please click the button below.","Sikeres telepítés végén nyomja meg az alábbi gombot."
"Alternatively you could try the 'Manual Downloads and Upgrades' method.","Alternatívaként megpróbálhatja a 'Manuális letöltés és frissítés' opciót."
"Base URL","Alap URL"
"Before you continue to your store, please make a note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","Mielőtt folytatná, jegyezze fel a kódolási kulcsot (OpenMage ezt a jelszavak, hitelkártyák és továbbiak kódolására használja)."
"Check out our","Tekintse meg"
"Check this box only if it is not possible to automatically validate Secure URL, for example if HTTP authentication is required.","Jelölje be ha nem lehetséges a biztonságos URL automatikus érvényesítése, ha pl http authentikáció szükséges."
"Choose this if you would like to test frontend and backend functionality.","Válassza ezt ha szeretné tesztelni a bolt és az admin funkcionalitását."
"Configuration","Konfiguráció"
"Confirm Password","Jelszó megerősítése"
"Connection","Kapcsolat"
"Continue","Folytatás"
"Continue After Manual Download","Folytatás a manuális letöltés után"
"Continue Full Download / SVN Installation","Teljes letöltés folytatása / SVN Telepítés"
"Create Admin Account","Admin hozzáférés elkészítése"
"Currently this is the most stable state available for Magento packages.","Jelenleg ez a legstabilabb az elérhető magento csomagok közül."
"Database","Adatbázis"
"Database Connection","Adatbázis csatlakozás"
"Database Name","Adatbázis neve"
"Database host","Adatbázis hoszt"
"Database user name","Adatbázis felhasználó"
"Database user password","Adatbázis jelszó"
"Default Currency","Alapértelmezett pénznem"
"Download","Letöltés"
"Download Magento Core Modules and Updates","OpenMage Core modulok és frissítések"
"Downloading and installing Magento, please wait...","OpenMage letöltése és telepítése, kérem várjon..."
"Email","E-mail"
"Email Address","Email cím"
"Enable Charts","Diagramok engedélyezése"
"Enable this option only if you have SSL available.","Engedélyezze ezt az opciót ha SSL elérhető."
"Encryption Key","Titkosítókulcs"
"File System","Fájlrendszer"
"First Name","Keresztnév"
"Full Download / SVN Installation","Teljes letöltés / SVN telepítés"
"Get ready to experience Open-Source eCommerce Evolved.","Készüljön fel a nyílt forráskódú e-kereskedelmi rendszer felfedezésére."
"Go to Backend","Tovább az adminba"
"Go to Frontend","Tovább a kezdőlapra"
"Having trouble installing Magento?","Problémája akadt a OpenMage telepítésével?"
"Help Us to Keep Magento Healthy","Segítsen Ön is a magento fejlesztésében"
"Host","Kiszolgáló"
"If you are a developer and would like to have the latest public updates, choose this option.","Ha Ön fejlesztő és szeretné megkapni az legújabb frissítéseket, válassza ezt az opciót."
"If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files.","Ha CGI módban futtatja a PHP-t, a php folyamatok ugyan az alatt a felhasználó alatt futhatnak, amely felhasználóval feltölti a OpenMage fájlokat."
"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","Ha nem szeretné, vagy nincs rá lehetősége hogy írhatóvá tegye a OpenMage mappákat, akkor a PEAR futtatásához használja a OpenMage gyökér könyvtárában lévő fájlt."
"If you have downloaded the full package or installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","Ha letöltötte a teljes telepítő készletet, vagy SVN-en keresztül telepítette a OpenMage-t, akkor átugorhatja a csomag telepítéseket és az ellenőrzést az alábbi gombra kattintással."
