"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Figyelem</strong>: A CAPTCHA kis- és nagybetű érzékeny."
"After number of attempts to login","Megadott számú bejelentkezési kísérlet után"
"Always","Mindig"
"CAPTCHA Timeout (minutes)","CAPTCHA időtúllépés (perc)"
"Case Sensitive","Kis- és nagybetű érzékeny"
"Displaying Mode","Megjelenítési mód"
"Enable CAPTCHA in Admin","CAPTCHA engedélyezése az Adminban"
"Font","Betűtípus"
"Forms","Űrlapok"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Ha 0 van megadva, a bejelentkezési űrlapon  a CAPTCHA mindig elérhető lesz."
"Incorrect CAPTCHA.","Érvénytelen CAPTCHA."
"Number of Symbols","Szimbólumok száma"
"Number of Unsuccessful Attempts to Login","Sikertelen kísérletek száma a belépéshez"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Maximum 8 szimbólumot adjon meg. Tartomány is megadható (pl 3-5)"
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.","Kérjük csak betűket (a-z vagy A-Z) vagy számokat (0-9) használj ebben a mezőben. Szóközök vagy egyéb karakterek nem engedélyezettek.<br />Hasonló kinézetű karakterek (pl. ""i"", ""l"", ""1"") csökkentik a helyes felismerés esélyét."
"Reload captcha","CAPTCHA újratöltése"
"Symbols Used in CAPTCHA","CAPTCHA-ban használt szimbólumok"
