"""%s"" coupon code is not valid.","""%s"" o κωδικός κουπονιού δεν είναι έγκυρος."
"* - Enter custom price excluding tax","* - Εισάγετε την προσαρμοσμένη τιμή χωρίς ΦΠΑ"
"* - Enter custom price including tax","* - Εισάγετε την προσαρμοσμένη τιμή συμπεριλαμβανομένων των φόρων"
"* Required Fields","* Απαιτούμενα πεδία"
"-- Please Select --","--Παρακαλώ επιλέξτε--"
"-- Please Select Billing Agreement--","--Παρακαλώ Επιλέξτε Συμφωνία Χρέωσης--"
"About This Order:","Σχετικά με αυτή τη Παραγγελία:"
"About Your Invoice","Σχετικά με το τιμολόγιό σας"
"About Your Order","Σχετικά με την Παραγγελία Σας"
"About Your Refund","Σχετικά με την επιστροφή των χρημάτων σας"
"About Your Shipment","Για την αποστολή σας"
"Accept Payment","Αποδοχή Πληρωμής"
"Accept or Deny Payment","Αποδοχή ή Άρνηση της Πληρωμής"
"Account Information","Πληροφορίες Λογαριασμού"
"Action","Ενέργεια"
"Actions","Ενέργειες"
"Activate","Ενεργοποίηση"
"Active","Ενεργό"
"Add","Προσθήκη"
"Add New Address","Προσθήκη Νέας Διεύθυνσης"
"Add Order Comments","Προσθήκη Σχολίων Παραγγελίας"
"Add Package","Προσθήκη Πακέτου"
"Add Products","Προσθέστε προϊόντα"
"Add Selected Product(s) to Order","Προσθέσετε το επιλεγμένο προϊόν(τα) σε παραγγελία"
"Add Selected Product(s) to Package","Προσθέστε επιλεγμένο προϊόν(τα) σε πακέτο"
"Add To Order","Προσθήκη στην Παραγγελία"
"Add Tracking Number","Προσθήκη Αριθμού Εντοπισμού"
"Add to Cart","Προσθήκη στο Καλάθι"
"Address","Διεύθυνση"
"Adjustment Fee","Τέλος Προσαρμογής"
"Adjustment Refund","Ρύθμιση επιστροφής"
"Agreement Information","Πληροφορίες Συμφωνίας"
"Allow Reorder","Επιτρέψτε Αναπαραγγελία"
"Amount","Ποσό"
"An error occurred while creating shipping label.","Παρουσιάστηκε σφάλμα κατά τη δημιουργία της ετικέτας αποστολής."
"Anchor Custom Title","Προσαρμοσμένος Τίτλος Σημείου Αγκύρωσης"
"Append Comments","Προσάρτηση Σχολίων"
"Apply","Εφαρμογή"
"Apply Coupon Code","Εφαρμόστε το κωδικό κουπονιού"
"Approved the payment online.","Εγκρίθηκε η πληρωμή σε σύνδεση."
"Are you sure you want to accept this payment?","Είστε βέβαιοι ότι θέλετε να αποδεχτείτε αυτήν την πληρωμή;"
"Are you sure you want to cancel this order?","Είστε βέβαιοι ότι θέλετε να ακυρώσετε αυτήν τη παραγγελία;"
"Are you sure you want to delete all items from shopping cart?","Είστε βέβαιοι ότι θέλετε να διαγράψετε όλα τα στοιχεία από το καλάθι αγορών;"
"Are you sure you want to deny this payment?","Είστε βέβαιοι ότι θέλετε να απορρίψετε αυτή την πληρωμή;"
"Are you sure you want to do this?","Είστε βέβαιοι ότι θέλετε να το κάνετε αυτό;"
"Are you sure you want to void the payment?","Είστε βέβαιοι ότι θέλετε να ακυρώσετε την πληρωμή;"
"Are you sure?","Είσαι σίγουρος;"
"Assign Order Status to State","Αντιστοιχίστε κατάσταση παραγγελίας σε κράτος"
"Assign Status to State","Αντιστοιχίστε κατάσταση σε κράτος"
"Assignment Information","Πληροφορίες Ανάθεσης"
"Authorization","Εξουσιοδότηση"
"Back","Πίσω"
"Back to Billing Agreements","Πίσω στις Συμφωνίες Χρέωσης"
"Back to My Orders","Πίσω στις Παραγγελίες μου"
"Backordered","Προπαραγγέλθηκε"
"Bestsellers","Δημοφιλέστερα"
"Billing","Τιμολόγηση"
"Billing Address","Διεύθυνση Χρέωσης"
"Billing Agreement","Συμφωνία Χρέωσης"
"Billing Agreement View","Προβολή συμφωνίας χρέωσης"
"Billing Agreements","Συμφωνίες Χρέωσης"
"Billing Last Name","Επώνυμο Χρέωσης"
"Billing ZIP Code","Ταχυδρομικός Κώδικός Χρέωσης"
"Cancel","Άκυρο"
"Canceled","Ακυρώθηκε"
"Capture","Δέσμευση"
"Capture Amount","Σύλληψη Ποσού"
"Capture Offline","Ολοκλήρωση Πληρωμής Χωρίς Σύνδεση"
"Capture Online","Ολοκλήρωση Πληρωμής Online"
"Carrier","Πάροχος"
"Carrier/Method","Μεταφορέας/μέθοδος"
"Changing address information will not recalculate shipping, tax or other order amount.","Η αλλαγή πληροφοριών διεύθυνσης δεν θα επαναϋπολογίσει ποσό αποστολής, φορολογικό ή άλλο ποσό παραγγελίας."
"Checkout Totals Sort Order","Σειρά Ταξινόμησης Συνόλων Ολοκλήρωσης Παραγγελίας"
"City","Πόλη"
"Clear Shopping Cart","Καθαρισμός του Καλαθιού Αγορών"
"Click to change shipping method","Κάντε κλικ για να αλλάξετε τη μέθοδο αποστολής"
"Close","Κλείσιμο"
"Closed","Κλειστό"
"Comma-separated.","Διαχωρισμένες με κόμμα."
"Comment","Σχόλιο"
"Comment Text","Κείμενο Σχολίου"
"Comments","Σχόλια"
"Comments History","Ιστορικό Σχολίων"
"Company","Εταιρία"
"Complete","Ολοκληρώθηκε"
"Configure","Ρύθμιση"
"Configure and Add to Order","Ρύθμιση Παραμέτρων και Προσθήκη στην Παραγγελία"
"Contents","Περιεχόμενα"
"Continue","Συνέχεια"
"Country","Χώρα"
"Coupons","Κουπόνια"
"Create","Δημιουργία"
"Create New Customer","Δημιουργία νέου πελάτη"
"Create New Order","Δημιουργία Νέας Παραγγελίας"
"Create New Order Status","Δημιουργήστε Νέα Κατάσταση Παραγγελίας"
"Create New Order for %s","Δημιουργία Νέας Παραγγελίας για %s"
"Create New Order for %s in %s","Δημιουργία Νέας Παραγγελίας για %s στο %s"
"Create New Order for New Customer","Δημιουργήσετε νέα παραγγελία για το νέο πελάτη"
"Create New Order for New Customer in %s","Δημιουργία Νέας Παραγγελίας για Νέο Πελάτη στο %s"
"Create New Status","Δημιουργήστε Νέα Κατάσταση"
"Create Order","Δημιουργία παραγγελίας"
"Create Packages","Δημιουργία πακέτων"
"Create Shipment","Δημιουργία Αποστολής"
"Create Shipping Label","Δημιουργήσετε ετικέτα αποστολής"
"Create Shipping Label...","Δημιουργήσετε ετικέτα αποστολής..."
"Create...","Δημιουργία..."
"Created At","Δημιουργήθηκε στις"
"Created:","Δημιουργήθηκε:"
"Credit Memo","Πιστωτικά Υπομνήματα"
"Credit Memo #","Πιστωτικό Υπόμνημα #"
"Credit Memo # ","Πιστωτικό Υπόμνημα # "
"Credit Memo Comment Email Sender","Αποστολέας Σχολίου Email Πιστωτικού Υπομνήματος"
"Credit Memo Comment Email Template","Πρότυπο Σχολίου Email Πιστωτικού Υπομνήματος"
"Credit Memo Comment Email Template for Guest","Πρότυπο Σχολίου Email Πιστωτικού Υπομνήματος για Επισκέπτη"
"Credit Memo Comments","Σχόλια Πιστωτικών Τιμολογίων"
"Credit Memo Email Sender","Αποστολέας Email Πιστωτικού Υπομνήματος"
"Credit Memo Email Template","Πρότυπο Email Πιστωτικού Υπομνήματος"
"Credit Memo Email Template for Guest","Πρότυπο Email Πιστωτικού Υπομνήματος για Επισκέπτη"
"Credit Memo Update","Ενημέρωση Πιστωτικού Υπομνήματος"
"Credit Memo Update for Guest","Ενημέρωση Πιστωτικού Υπομνήματος για Επισκέπτη"
"Credit Memos","Πιστωτικά Υπομνήματα"
"Custom Price","Προσαρμοσμένη Τιμή"
"Custom Value","Προσαρμοσμένη τιμή"
"Customer","Πελάτης"
"Customer Email","Email Πελάτη"
"Customer Group","Ομάδα Πελατών"
"Customer Last Name","Επώνυμο πελάτη"
"Customer Name","Όνομα Πελάτη"
"Customs Value","Προσαρμοσμένη τιμή"
"Date","Ημερομηνία"
"Date Shipped","Ημερομηνία Αποστολής"
"Default Status","Προεπιλεγμένη Κατάσταση"
"Default Template","Προεπιλεγμένο Πρότυπο"
"Delete","Διαγραφή"
"Delete Package","Διαγραφή του πακέτου"
"Deny Payment","Άρνηση Πληρωμής"
"Description Message","Μήνυμα Περιγραφής"
"Discount","Έκπτωση"
"Discount (%s)","Έκπτωση (%s)"
"Discount Amount","Ποσό Έκπτωσης"
"Display Order ID in Header","Εμφάνιση Αριθμού Παραγγελίας στην κεφαλίδα"
"Edit","Επεξεργασία"
"Edit Order #%s","Επεξεργασία Παραγγελίας #%s"
"Edit Order Status","Επεξεργασία κατάστασης παραγγελίας"
"Email Address","Διεύθυνση Email"
"Email Copy of Credit Memo","Αντίγραφο Email του Πιστωτικού Υπομνήματος"
"Email Copy of Invoice","Email αντίγραφο του τιμολογίου"
"Email Copy of Shipment","Αντίγραφο Email της αποστολής"
"Email Order Confirmation","Email Επιβεβαίωσης Παραγγελίας"
"Enable","Ενεργοποίηση"
"Enabled","Ενεργό"
"Error to Show in Shopping Cart","Σφάλμα για Προβολή στο Καλάθι Αγορών"
"Excl. Tax","Χωρίς ΦΠΑ"
"Expired","Έληξε"
"Explanation","Εξήγηση"
"Fetch","Λήψη"
"First Name","Όνομα"
"From","Από"
"From Name","Από Όνομα"
"From:","Από:"
"G.T. (Base)","T.Σ. (Βάση)"
"G.T. (Purchased)","Τ.Σ. (Αγορά)"
"General","Γενικά"
"General Information","Γενικές Πληροφορίες"
"Get Payment Update","Λήψη Ενημερωμένης Έκδοσης Πληρωμής"
"Get shipping methods and rates","Λάβετε μεθόδους αποστολής και ποσοστά"
"Gift Message","Mήνυμα Δώρου"
"Gift Message for This Order","Μήνυμα δώρου για Αυτήν την Παραγγελία"
"Gift Message for the Entire Order","Μήνυμα Δώρου για Όλη την πΠαραγγελία"
"Gift Message for this Order","Μήνυμα δώρου για αυτήν την παραγγελία"
"Gift Options","Επιλογές δώρου"
"Gift Wrapping for the Entire Order","Συσκευασία Δώρου για Όλη την Παραγγελία"
"Girth","Περίμετρο"
"Go to Home Page","Μετάβαση στην Αρχική Σελίδα"
"Grand Total","Γενικό Σύνολο"
"Grand Total to be Charged","Γενικό Σύνολο για Χρέωση"
"Guest","Επισκέπτης"
"Height","Ύψος"
"Hide Customer IP","Απόκρυψη IP Πελάτη"
"Hold","Αναμονή"
"Home","Αρχική"
"Incl. Tax","Με ΦΠΑ"
"Information","Πληροφορίες"
"Invalid item option format.","Μη έγκυρη επιλογή μορφής στοιχείου."
"Invalid qty to invoice item ""%s""","Άκυρη ποσ. για τιμολόγηση του είδους ""%s"""
"Invalid qty to refund item ""%s""","Άκυρη ποσ. για επιστροφή χρημάτων του είδους ""%s"""
"Invalid qty to ship for item ""%s""","Άκυρη ποσ. για αποστολή του είδους ""%s"""
"Invalid value(s) for Qty to Ship","Μη έγκυρη τιμή(ές) για Ποσ. για Αποστολή"
"Invoice","Παραστατικό"
"Invoice #","Παραστατικό #"
"Invoice # ","Παραστατικό # "
"Invoice #%s","Τιμολόγιο #%s"
"Invoice Comment Email Sender","Αποστολέας Email Σχολίου Τιμολογίου"
"Invoice Comment Email Template","Πρότυπο Email Σχολίου Τιμολογίου"
"Invoice Comment Email Template for Guest","Πρότυπο Email Σχολίου Τιμολογίου για Επισκέπτη"
"Invoice Comments","Σχόλια Τιμολόγιου"
"Invoice Date","Ημ/νία Τιμολόγησης"
"Invoice Email Sender","Αποστολέας Email Τιμολογίου"
"Invoice Email Template","Πρότυπο Email Τιμολόγιου"
"Invoice Email Template for Guest","Πρότυπο Email Τιμολόγιου για Επισκέπτη"
"Invoice Update","Ενημέρωση Τιμολογίου"
"Invoice Update for Guest","Ενημέρωση Τιμολογίου για Επισκέπτη"
"Invoice and Packing Slip Design","Τιμολόγιο και Σχέδιο Δελτίου Συσκευασίας"
"Invoice and Ship","Τιμολόγιο και Αποστολή"
"Invoiced","Τιμολογημένα"
"Invoices","Παραστατικά"
"Is Closed","Είναι Κλειστό"
"Item","Είδος"
"Item Status","Κατάσταση Αντικειμένου"
"Item ordered qty","Παραγγελθεντα ποσ. στοιχείου"
"Items","Είδη"
"Items Invoiced","Στοιχεία που Τιμολογήθηκαν"
"Items Ordered","Παραγγελθέντα Προϊόντα"
"Items Refunded","Στοιχεία Επιστράφηκαν"
"Items Shipped","Στοιχεία αποστάλθηκαν"
"Items in the Package","Αντικείμενα στο Πακέτο"
"Items to Refund","Είδη προς Αποζημίωση"
"Items to Ship","Στοιχεία για αποστολή"
"Key","Κλειδί"
"Last Name","Επώνυμο"
"Last Ordered Items","Τελευταία παραγγελθέντα είδη"
"Length","Μήκος"
"Link to the New Order","Σύνδεση με τη Νέα Παραγγελία"
"Link to the Previous Order","Σύνδεση με τη Προηγούμενη Παραγγελία"
"Logo for HTML Print View","Λογότυπο για προβολή HTML Εκτύπωσης"
"Logo for HTML documents only. If empty, default will be used.<br />(jpeg, gif, png)","Λογότυπο μόνο για έγγραφα HTML. Εάν είναι άδειο, θα χρησιμοποιηθεί προεπιλογή.<br />(jpeg, gif, png)"
"Logo for PDF Print-outs (200x50)","Λογότυπο για PDF Print-outs (200 x 50)"
"Make Check payable to:","Κάντε την επιταγή πληρωτέα σε:"
"Manage","Διαχείριση"
"Message","Μήνυμα"
"Message:","Μήνυμα:"
"Minimum Amount","Ελάχιστο Ποσό"
"Minimum Order Amount","Ελάχιστο Ποσό Παραγγελίας"
"Mixed","Ανάμεικτο"
"Most Viewed","Περισσότερο εμφανισμένα"
"Most Viewed Products Report","Έκθεση Περισσότερο Προβληθέντων Προϊόντων"
"Move to Shopping Cart","Μετακίνηση στο Kαλάθι Aγορών"
"Move to Wishlist","Μετακίνηση στη Λίστα Επιθυμιών"
"Multi-address Description Message","Μήνυμα Περιγραφής Πολλαπλών Διευθύνσεων"
"Multi-address Error to Show in Shopping Cart","Σφάλμα Πολλαπλών-διευθύνσεων για εμφάνιση στο Καλάθι Αγορών"
"My Orders","Οι Παραγγελίες μου"
"My Orders - Details","Οι Παραγγελίες - Λεπτομέρειες μου"
"N/A","Μ/Δ Μή Διαθέσιμο"
"Name","Όνομα"
"New","Νέο"
"New Billing Agreement","Νέα συμφωνία χρέωσης"
"New Credit Memo","Νεό Πιστωτικό Υπόμνημα"
"New Credit Memo for Guest","Νεό Πιστωτικό Υπόμνημα για Επισκέπτη"
"New Invoice","Νέο τιμολόγιο"
"New Invoice for Guest","Νέο Τιμολόγιο για Επισκέπτη"
"New Order","Νέα Παραγγελία"
"New Order Confirmation Email Sender","Αποστολέας Email Επιβεβαίωσης Νέας Παραγγελίας"
"New Order Confirmation Template","Πρότυπο Επιβεβαίωσης Νέας Παραγγελίας"
"New Order Confirmation Template for Guest","Πρότυπο Email Επιβεβαίωσης Παραγγελίας για Επισκέπτη"
"New Order RSS","RSS Νέας Παραγγελίας"
"New Order Status","Νέα Κατάσταση Παραγγελίας"
"New Order for Guest","Νέα Παραγγελία για Επισκέπτη"
"New Shipment","Νέα αποστολή"
"New Shipment for Guest","Νέα Αποστολή Παραγγελίας για Επισκέπτη"
"Newsletter Subscription","Συνδρομή στο Ενημερωτικό δελτίο"
"No","Όχι"
"No Items","Κανένα Είδος"
"No Items To Refund","Δεν υπάρχουν Αντικείμενα Προς Αποζημίωση"
"No Payment Methods","Δεν υπάρχουν Μέθοδοι Πληρωμής"
"No detail for number ""%s""","Καμία λεπτομέρεια για αριθμό ""%s"""
"No items","Κανένα στοιχείο"
"No order(s) were put on hold.","Καμία παραγγελία(ες) δεν είχε τεθεί σε αναμονή."
"No ordered items","Δεν έχουν παραγγελθεί είδη"
"No shipping information available","Δεν υπάρχουν διαθέσιμες πληροφορίες αποστολής"
"Not Capture","Αποτυχία Ολοκλήρωσης Πληρωμής"
"Not Notified","Δεν Ειδοποιήθηκε"
"Notification Not Applicable","Κοινοποίηση Δεν είναι Εφαρμόσιμη"
"Notified","Ειδοποιήθηκε"
"Notify Customer by Email","Ειδοποίηση Πελάτη μέσω Email"
"Number","Αριθμός"
"Number of Orders","Αριθμός Παραγγελιών"
"OK","Οκ"
"Offline Refunded","Offline Επιστροφές χρημάτων"
"On Hold","Σε αναμονή"
"Online Refunded","Online Επιστροφές χρημάτων"
"Order","Παραγγελία"
"Order #","Παραγγελία #"
"Order # ","Παραγγελία # "
"Order # %s","Παραγγελία # %s"
"Order #%s","Παραγγελία #%s"
"Order #%s - %s","Παραγγελία #%s - %s"
"Order Address Information","Πληροφορίες διεύθυνσης παραγγελίας"
"Order Comment","Σχόλια παραγγελίας"
"Order Comment Email Sender","Αποστολέας Email Σχολίου Παραγγελίας"
"Order Comment Email Template","Πρότυπο Σχολίου Email Παραγγελίας"
"Order Comment Email Template for Guest","Πρότυπο Email Σχολίου Παραγγελίας για Επισκέπτη"
"Order Comments","Σχόλια Παραγγελίας"
"Order Currency:","Νόμισμα Παραγγελίας:"
"Order Date","Ημ/νία Παραγγελίας"
"Order Date: ","Ημ/νία Παραγγελίας: "
"Order Date: %s","Ημ/νια Παραγγελίας: %s"
"Order Details","Λεπτομέρειες Παραγγελίας"
"Order Grand Total","Ολικό Σύνολο Παραγγελίας"
"Order History","Ιστορικό Παραγγελιών"
"Order ID","Κωδικός Παραγγελίας"
"Order Information","Πληροφορίες παραγγελιας"
"Order State","Κατάσταση Παραγγελίας"
"Order Status","Κατάσταση Παραγγελίας"
"Order Status Information","Πληροφορίες κατάστασης παραγγελίας"
"Order Statuses","Καταστάσεις Παραγγελιών"
"Order Subtotal","Μερικό Σύνολο Παραγγελίας"
"Order Taxes Report Grouped by Tax Rates","Αναφορά φόρων παραγγελίας που ομαδοποιούνται ανά φορολογικούς συντελεστές"
"Order Total","Σύνολο Παραγγελίας"
"Order Totals","Σύνολα παραγγελιών"
"Order Update","Ενημέρωση Παραγγελίας"
"Order Update for Guest","Ενημέρωση Παραγγελίας για Επισκέπτη"
"Order View","Προβολή παραγγελίας"
"Order saving error: %s","Σφάλμα αποθήκευσης παραγγελίας: %s"
"Order was placed using %s","Η Παραγγελία έγινε χρησιμοποιόντας %s"
"Ordered","Παραγγέλθηκαν"
"Orders","Παραγγελίες"
"Orders and Returns","Παραγγελίες και Επιστροφές"
"Orders and Returns Search Form","Φόρμα αναζήτησης Παραγγελιών και Επιστροφών"
"Original Price","Αρχική Τιμή"
"PDF Credit Memos","PDF Πιστωτικά"
"PDF Invoices","PDF Παραστατικά"
"PDF Packingslips","PDF Δελτίων Αποστολής"
"PDF Print-outs","PDF Εκτυπώσεις"
"Package","Πακέτο"
"Packages","Πακέτα"
"Packingslip # ","Δελτίο Αποστολής # "
"Paid","Εξοφλημένα"
"Paid Amount","Ποσό που καταβάλλεται"
"Parent Transaction ID","ID Συναλλαγής Γονέα"
"Partial","Μερική"
