"A block identifier with the same properties already exists in the selected store.","Ένα αναγνωριστικό μπλοκ με τις ίδιες ιδιότητες υπάρχει ήδη στο επιλεγμένο κατάστημα."
"Action","Ενέργεια"
"Add New Block","Προσθήκη Νέου Μπλοκ"
"Add New Page","Προσθήκη Νέας Σελίδας"
"All Countries","Όλες τις χώρες"
"Anchor Custom Text","Προσαρμοσμένος Τίτλος Σημείου Αγκύρωσης"
"Anchor Custom Title","Προσαρμοσμένος Τίτλος Σημείου Αγκύρωσης"
"Block","Μπλοκ"
"Block Information","Πληροφορίες Μπλοκ"
"Block Title","Τίτλος Μπλοκ"
"CMS Home Page","CMS Αρχική Σελίδα"
"CMS No Cookies Page","CMS Σελίδα χωρίς Cookies"
"CMS No Route Page","Σελίδα CMS χωρίς δρομολόγηση"
"CMS Page","Σελίδα CMS"
"CMS Page Link","Σύνδεσμος Σελίδας CMS"
"CMS Page Link Block Template","Πρότυπο Σύνδεσμου Σελίδας CMS μπλοκ"
"CMS Page Link Inline Template","Εσωτερικό Πρότυπο CMS Συνδέσμου Σελίδας"
"CMS Static Block","Στατικό Μπλοκ CMS"
"CMS Static Block Default Template","Στατικό Πρότυπο CMS Συνδέσμου Σελίδας"
"Collapse All","Σύμπτυξη όλων"
"Content","Περιεχόμενο"
"Content Heading","Τίτλος Περιεχομένου"
"Content Management","Διαχείριση Περιεχομένου"
"Contents of a Static Block","Περιεχόμενα του Στατικού Μπλοκ"
"Custom Design","Προσαρμοσμένη Σχεδίαση"
"Custom Layout","Προσαρμοσμένη Διάταξη"
"Custom Theme","Προσαρμοσμένο Θέμα"
"Customer Tax Class Information","Πληροφορίες Φορολογικής Κλάσης Πελάτη"
"Date Created","Ημερομηνία Δημιουργίας"
"Delete Block","Διαγραφή του μπλοκ"
"Delete File","Διαγραφή Αρχείου"
"Delete Folder","Διαγραφή Φακέλου"
"Delete Page","Διαγραφή σελίδας"
"Description","Περιγραφή"
"Design","Σχεδίαση"
"Disabled","Απενεργοποιημένο"
"Disabled Completely","Απενεργοποιημένη Εντελώς"
"Disabled by Default","Απενεργοποιημένη από Προεπιλογή"
"Edit Block","Επεξεργασία Μπλοκ"
"Edit Block '%s'","Επεξεργασία Τμήματος '%s'"
"Edit Page","Επεξεργασία Σελίδας"
"Edit Page '%s'","Επεξεργασία Σελίδας '%s'"
"Enable WYSIWYG Editor","Ενεργοποιήση Επεξεργασίας WYSIWYG"
"Enabled","Ενεργό"
"Enabled by Default","Ενεργοποιημένη από Προεπιλογή"
"Expand All","Ανάπτυξη όλων"
"General Information","Γενικές Πληροφορίες"
"Go to Home Page","Μετάβαση στην Αρχική Σελίδα"
"Home","Αρχική"
"Identifier","Αναγνωριστικό"
"If empty, the Page Title will be used","Αν είναι κενό, θα χρησιμοποιηθεί ο τίτλος σελίδας"
"Insert File","Εισαγωγή Αρχείου"
"Keywords","Λέξεις Κλειδιά"
"Last Modified","Τελευταία Τροποποίηση"
"Layout","Διάταξη"
"Layout Update XML","XML Ενημέρωσης διάταξης"
"Link to a CMS Page","Σύνδεση σε μια Σελίδα CMS"
"Manage Pages","Διαχείριση Σελίδων"
"Media Gallery","Γκαλερί Μέσων"
"Media Storage","Μέσα αποθήκευσης"
"Meta Data","Μεταδεδομένα"
"Meta Description","Μeta-Περιγραφή"
"Meta Keywords","Μέτα-Λέξεις Κλειδιά"
"New Block","Νέο Μπλοκ"
"New Folder Name:","Όνομα Νέου Φακέλου:"
"New Page","Νέα Σελίδα"
"No files found","Δεν βρέθηκαν αρχεία"
"Page Information","Πληροφορίες Σελίδας"
"Page Status","Κατάσταση Σελίδας"
"Page Title","Τίτλος Σελίδας"
"Pages","Σελίδες"
"Product Tax Class Information","Πληροφορίες Φορολογικής Κλάσης Προϊόντος"
"Redirect to CMS-page if Cookies are Disabled","Ανακατευθύνετε σε CMS-σελίδα εάν τα Cookies είναι απενεργοποιημένα"
"Save Block","Αποθήκευση Τμήματος"
"Save Page","Αποθήκευση σελίδας"
"Select Block...","Επιλέξτε Μπλοκ..."
"Select Page...","Επιλέξτε Σελίδα..."
"Show Breadcrumbs for CMS Pages","Εμφάνιση Διαδρομών για CMS σελίδες"
"Show Notice if JavaScript is Disabled","Εμφάνιση ειδοποίησης αν το JavaScript είναι απενεργοποιημένο"
"Static Blocks","Στατικά Μπλοκ"
"Status","Κατάσταση"
"Storage Root","Ρίζα Αποθήκευσης"
"Store View","Προβολή Καταστήματος"
"Template","Πρότυπο"
"The page has been deleted.","Η σελίδα έχει διαγραφεί."
"This block no longer exists.","Αυτό το μπλοκ δεν υπάρχει πλέον."
"This page no longer exists.","Αυτή η σελίδα δεν υπάρχει πλέον."
"Title","Τίτλος"
"URL Key","URL κλειδί"
"WYSIWYG Options","Επιλογές WYSIWYG"
