" was not delivered nor scanned"," не беше доставено или сканирано"
"1 Day Freight","1 ден транспорт"
"2 Day","2 дни"
"2 Day AM","2 ч. преди обяд"
"2 Day Freight","2 дни транспорт"
"3 Day Freight","3 дни транспорт"
"Access ID","ИД за достъп"
"Access License Number","Достъп лиценз номер"
"Account ID","ИД на акаунт"
"Account Number","Номер на сметка"
"Additional Protection Configuration Value","Конфигурационна стойност за допълнителна протекция"
"Additional Protection Enabled","Активна допълнителна протекция"
"Additional Protection Min Subtotal","Минимална междинна сума за допълнителна протекция"
"Additional Protection Value","Стойност за допълнителна протекция"
"Additional Protection Value Rounding Method","Метод за закръгляне на стойност за допълнителна протекция"
"Adult","Възрастен"
"Adult Signature Required","Необходим е подпис"
"Allowed Methods","Разрешени методи"
"Business Service Center","Център за бизнес услуги"
"Calculate Handling Fee","Изчисляване на такса за обработване"
"Cannot retrieve shipping rates","Не може да извлече цени за доставка"
"Centimeters","Сантиметри"
"Commercial","Търговски"
"Configuration","Конфигурация"
"Container","Контейнер"
"Customer Packaging","Пакетиране за клиент"
"DHL service is not available at %s date","DHL услугата не е налична на %s дата"
"Debug","Дебъг"
"Default Package Height","Височина на пакет по подразбиране"
"Default Package Length","Дължина на пакет по подразбиране"
"Default Package Width","Широчина на пакет по подразбиране"
"Delivered","Доставено"
"Delivery Confirmation","Доставка потвърждение"
"Depth","Дълбочина"
"Destination Type","Тип местоназначение"
"Development","Разработване"
"Direct","Директен"
"Displayed Error Message","Показаното е съобщение за грешка"
"Divide Order Weight","Раздели теглото на поръчката"
"Documents","Документи"
"Domestic Shipment Days","Дни за вътрешна доставка"
"Domestic economy select","Избор на икономична до дома"
"Domestic express","До адрес експрес"
"Drop Box","Падащо поле"
"Dropoff","Връщане"
"Easy shop","Лесно пазаруване"
"Economy select","Избор на икономична"
"Empty response","Празен отговор"
"Enable Negotiated Rates","Разреши договорени оценки"
"Enabled for Checkout","Разрешен за поръчка"
"Error #%s : %s (%s)","Грешка #%s : %s (%s)"
"Error #%s: %s","Грешка #%s: %s"
"Europack","Евро опаковка"
"Europe First Priority","Европа с първи приоритет"
"Express","Експресна"
"Express 10:30","Експрес 10:30"
"Express 12:00","Експрес 12:00"
"Express 9:00","Експрес 9:00"
"Express Saturday","Express събота"
"Express easy","Лесен експрес"
"Express envelope","Експрес плик"
"Express worldwide","Експрес по целия свят"
"FedEx 10kg Box","FedEx 10 кг кутия"
"FedEx 25kg Box","FedEx 25 кг кутия"
"FedEx Box","FedEx кутия"
"FedEx Envelope","FedEx плик"
"FedEx Pak","FedEx пак"
"FedEx Tube","FedEx тръба"
"First Overnight","Първа нощувка"
"First-Class Mail Large Envelope","Първокласна поща голям плик"
"First-Class Mail Letter","Писмо по първокласна поща "
"Flat","Плосък"
"Free Method","Свободен метод"
"Freight","Транспорт(Товар)"
"Freight worldwide","Товари по целия свят"
"Gateway URL","URL терминал"
"Gateway XML URL","Терминал XML URL"
"Gift","Подарък"
"Girth","Обиколка"
"Globalmail business","Глобален мейл бизнес"
"Ground","Земя"
"Handling Applied","Приложена обработка"
"Handling Fee","Такса за обработване"
"Height","Височина"
"Home Delivery","Доставка до дома"
"Inches","Инчове"
"Indirect","Недиректен"
"International Economy","Международна икономична"
"International Express","Международно Express"
"International First","Първо международен"
"International Ground","Международна земя"
"International Priority","Международен приоритет"
"Intl Economy Freight","Интернационален икономичен транспорт"
"Intl Priority Freight","Международен приоритетен товар"
"Jumbo box","Джъмбо кутия"
