"(Make sure you keep it in a safe place.)","(Запазете го на сигурно място.)"
"(Optional. Leave blank for no prefix)","(Незадължително. Оставете празно ако не желаете префикс)"
"(ver. %s)","(версия %s)"
"Additional path added after Base URL to access your Administrative Panel (e.g. admin, backend, control etc.).","Допълнителен път добавен след базовия URL адрес за достъп до административен панел напр. admin, backend, control и т.н.)."
"Admin Path","Път за администрация"
"After successfull installation please click the button below.","Моля изберете бутона по-долу след успешна инсталация."
"Alternatively you could try the 'Manual Downloads and Upgrades' method.","Алтернативно бихте могли да опитате метод 'Ръчно изтегляне и обновяване' ."
"Base URL","Основен URL"
"Before you continue to your store, please make a note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","Преди да продължите към вашия магазин, моля обърнете внимание на вашия ключ за криптиране (OpenMage го използва за криптиране на пароли, кредитни карти и др.)."
"Check out our","Проверете нашето - ОТ ПРЕВОДАЧА - КАКВО?!?"
"Check this box only if it is not possible to automatically validate Secure URL, for example if HTTP authentication is required.","Изерете само ако е невъзможно автоматичното валидиране на сигурен URL адрес, например ако е необходима HTTP оторизация."
"Choose this if you would like to test frontend and backend functionality.","Изберете ако искате да тествате функционалността на публичния сайт и администрацията."
"Configuration","Конфигурация"
"Confirm Password","Потвърдете паролата"
"Connection","Връзка"
"Continue","Продължи"
"Continue After Manual Download","Продължение след ръчно сваляне"
"Continue Full Download / SVN Installation","Пордължи пълно изтегляне / SVN инсталация"
"Create Admin Account","Създаване на Администраторски профил"
"Currently this is the most stable state available for Magento packages.","Това е последното, възможно най-устойчиво ниво за OpenMage пакети."
"Database","База данни"
"Database Connection","Свързване с база данни"
"Database Name","Име на база данни"
"Database host","Хост на базата данни"
"Database user name","Потребителско име за база данни"
"Database user password","Парола за база данни"
"Default Currency","Валута по подразбиране"
"Download","Смъкни"
"Download Magento Core Modules and Updates","Изтегли OpenMage модули и обновявания"
"Downloading and installing Magento, please wait...","Изтегляне и инсталиране на OpenMage, моля изчакайте..."
"Email","Имейл"
"Email Address","Имейл адрес"
"Enable Charts","Разреши диаграми"
"Enable this option only if you have SSL available.","Активирайте тази опция само ако имате поддръжка на SSL."
"Encryption Key","Ключ за шифроване"
"File System","Системен файл"
"First Name","Име"
"Full Download / SVN Installation","Пълно изтегляне / SVN инсталация"
"Get ready to experience Open-Source eCommerce Evolved.","Подгответе се да изпитате развитието на eCommerce с отворен код."
"Go to Backend","Към администрация"
"Go to Frontend","Към сайта"
"Having trouble installing Magento?","Проблеми с инсталацията на OpenMage?"
"Help Us to Keep Magento Healthy","Помогнете ни да поддържаме OpenMage системата стабилна"
"Host","Хост"
"If you are a developer and would like to have the latest public updates, choose this option.","Изберете тази опция ако сте уеб разработчик и желаете да имате последните публични актуализации."
"If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files.","Ако системата Ви е PHP като CGI, PHP процесите може да се стартират със същия потребител като потребителя, който използвате при качване на OpenMage файловете."
"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","Ако не желаете или не можете да имате права за писане над OpenMage папките за този уеб процес, можете да използват стартиращ файл на PEAR, намиращ се в основна директория на OpenMage иснталацията."
"If you have downloaded the full package or installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","Ако сте изтеглили пълния инсталационен пакет или сте инсталирали OpenMage през SVN, би трябвало да пропуснете инсталирането на пакети и валидацията, като използвате бутона по-долу."
"If you wish to manage Magento packages through the web admin interface, you will need to have web writeable permissions applied to all Magento folders and files.","Ако искате да управлявате OpenMage пакети през административния интерфейс, е необходимо да имате права за писане от уеб процеса върху всички OpenMage папки и файлове."
"If your server is running on MS Windows, most probably you will not need to change anything.","Ако системата ви върви на MS Windows, най-вероятно няма нужда да променяте каквото и да било."
"In other cases you will need to make Magento files writeable for the user that the web server process is running under.","В противен случай е ноебходимо да направите OpenMage файлове с права за писане за потребителя, под който върви процесът на уеб сървъра."
"Installation","Инсталация"
"Installation Guide","Инсталационно ръководство"
"Last Name","Фамилия"
"Locale","Локализация"
"Locale settings","Регионални настройки"
"Localization","Локализация"
"Login Information","Информация за вход"
"Magento uses this key to encrypt passwords, credit cards and more. If this field is left empty the system will create an encryption key for you and will display it on the next page.","OpenMage използва този ключ за криптиране на пароли, кредитни карти и др. Ако това поле е оставено празно, системата ще създаде ключ за криптиране, който ще бъде показан на следващата страница."
"Manual Downloads and Upgrades","Ръчно изтегляне и актуализиране"
"PHP Extension '%s' loaded","PHP разширение '%s' е заредено"
"Package Management through the Web","Управление на пакети през Уеб"
"Password","Парола"
"Password Confirmation","Потвърждение на паролата"
"Personal Information","Лична информация"
"Please make sure that <code>mod_rewrite</code> is enabled in Apache configuration.","Моля убедете се, че <code>mod_rewrite</code> е активен в конфигурацията на Apache."
"Please note that it is much less stable than beta.","Необходимо е да Ви известим, че това е много по малко стабилна версия от бета версия."
"Please set all required settings before clicking Continue","Моля задайте всички задължителни настройки преди да изберете 'Продължи'"
"Preferred stability: %s","Предпочитано ниво на стабилност: %s"
"Proceed With Automatic Download (%s)","Продължи с автоматично сваляне (%s)"
"Provide a complete base URL for SSL connection. For example: %s","Укажете пълен базов URL адрес за SSL свързване. Например: %s"
"Report All Bugs","Докладвай всички бъгове"
"Required Fields","Задължителни полета"
"Run admin interface with SSL","Използвай администрация с SSL"
"Run this in your shell from Magento root folder:","Стартирайте следното във Вашия шел от главна OpenMage папка:"
"Secure Base URL","Сигурен основен URL"
"Setting preferred state to: %s","Задаване на предпочитано състояние: %s"
"Skip Secure URL validation before next step","Пропусни валидацията на сигурен URL адрес преди следваща стъпка"
"Tables Prefix","Префикс на таблици"
"Time Zone","Часова зона"
"Use Secure URLs (SSL)","Използвай сигурни URL адреси (SSL)"
"Use Web Server (Apache) Rewrites","Използвай Уеб сървър (Apache) презаписвания"
"User Name","Потребителско име"
"User Password","Потребителска парола"
"Username","Потребителско име"
"Web access options","Опции за уеб достъп"
"You can specify server port, ex.: localhost:3307<br />If you are not using default UNIX socket, you can specify it here instead of host, ex.: /var/run/mysqld/mysqld.sock","Може да определите сървър порт, напр.: localhost:3307<br />Ако използвате UNIX сокет по подразбиране, можете да го зададете тук вместо хост, напр.: /var/run/mysqld/mysqld.sock"
"You could enable this option to use web server rewrites functionality for improved search engines optimization.","Можете да активирате тази опция за използване на уеб сървър презаписвания за допълнителна оптимизация за търсещи машини."
"You're All Set","Всичко е готово"
