"Abandoned Carts","Изоставени колички"
"Abandoned carts","Изоставени колички"
"Action","Действие"
"Add to Cart","Добави в количка"
"Add to Compare","Добави за сравнение"
"Add to Wishlist","Добави в Желани"
"Any","Всеки"
"Applied Coupon","Приложен купон"
"Are you sure?","Сигурни ли сте?"
"Bestsellers","Най-продавани"
"Bought from wishlists","Купено от списък желания"
"Carts","Колички"
"Compared Products Grid Template","Сравнение продукти шаблон мрежа"
"Compared Products List Template","Сравнение продукти шаблон списък"
"Coupons","Купони"
"Coupons Usage Report","Отчет за употреба на купони"
"Created At","Създаден на"
"Current Month Starts","Текущия месец започва"
"Customer","Клиент"
"Customer Name","Име на клиент"
"Customer Tags","Ключови думи на клиент"
"Customers","Клиенти"
"Customers Report","Доклад клиенти"
"Customers Reviews","Отзиви от клиенти"
"Customers Tags","Ключови думи на клиенти"
"Customers by Number of Orders","Клиенти по брой поръчки"
"Customers by Orders Total","Клиенти по обща сума на поръчките"
"Customers by number of orders","Клиенти по номер на поръчките"
"Customers by orders total","Клиенти по суми на поръчки"
"Customers that have wishlist: %s%","Клиенти, които имат списък с желания: %s%"
"Dashboard","Табло"
"Day","Ден"
"Default Recently Compared Products Count","По подразбиране наскоро в сравнение продукти брой"
"Default Recently Viewed Products Count","По подразбиране Последно преглеждани продукти брой"
"Description","Описание"
"Detail","Детайл"
"Downloads","Изтегляния"
"Email","Имейл"
"Empty Rows","Празни редове"
"Enable Reports","Разреши докладване"
"Filter","Филтър"
"First Name","Име"
"From","От"
"General","Главен"
"Guest","Гост"
"Hits","Брой натискания"
"ID","ИД"
"IP Address","IP адрес"
"Invoiced","Фактурирани"
"Items in Cart","Артикули в количката"
"Last Name","Фамилия"
"Last Review","Последен отзив"
"Link","Връзка"
"List of Products Recently Viewed by Visitor","Списък на продуктите, наскоро са гледани от посетител"
"Low Stock","Ограничено количество"
"Low stock","Ограничено количество"
"Month","Месец"
"Most Viewed","Най-гледани"
"Name","Име"
"New Accounts","Нови потребители"
"No","Не"
"Number Added","Брой добавени"
"Number Fulfilled","Брой изпълнени"
"Number Of Reviews","Брой мнения"
"Number Purchased","Брой закупени"
"Number Viewed","Брой прегледи"
"Number of Items","Брой елементи"
"Number of New Accounts","Брой нови профили"
"Number of Products to display","Брой продукти за показване"
"Number of Reviews","
Number of Times Deleted"""
"Number of Total Tags","Брой общо кл. думи"
"Number of Unique Tags","Брой уникални кл. думи"
"Number of Views","Брой преглеждания"
"Number of items bought from a wishlist: %s","Брой продукта купени от списък желания: %s"
"Number of times wishlists have been shared (emailed): %s","Колко пъти е споделян (по имейл) списък с желания: %s"
"Number of wishlist conversions: %s","Брой конверсии на списък желания: %s"
"Number of wishlist referrals: %s","Брой извиквания на списък желания: %s"
"Number of wishlists: %s","Брой списъка с желания: %s"
"Order Status","Статус на поръчката"
"Order Taxes Report Grouped by Tax Rate","Отчет заданъци на поръчки, групирани по данъчна ставка"
"Orders","Поръчки"
"Out of stock","Изчерпано количество"
"Period","Период"
"Poducts Report","Справка за продукти"
"Popular Tags","Популярни кл. думи"
"Popularity","Популярност"
"Price","Цена"
"Product Name","Име на продукт"
"Product Reviews","Отзиви за продукти"
"Product SKU","Кат. №"
"Product Tags","Ключови думи на продукта"
"Products","Продукти"
"Products Ordered","Поръчани продукти"
"Products Report","Доклад за продукти"
"Products Reviews","Продукти отзиви"
"Products Tags","Кл. думи на продукти"
"Products in carts","Продукти в колички"
"Purchases","Покупки"
"Quantity Ordered","Поръчано количество"
"Quantity of Items","Количество продукти"
"Recently Compared","Наскоро сравнени продукти"
"Recently Compared Products","Скорошно сравнени продукти"
"Recently Viewed","Скорошно разгледани"
"Recently Viewed Products","Последно видени продукти"
"Recently Viewed/Compared Products","Наскоро гледани/сравнение продукти"
"Refresh Lifetime Statistics","Обнови живота на статистиката"
"Refresh Statistics","Обнови статистика"
"Refresh Statistics for the Last Day","Обнови статистиката за последния ден"
"Refunds","Възстановявания"
"Report","Доклад"
"Reports","Доклади"
"Results","Резултати"
"Revenue","Приходи"
"Review","Преглед"
"Reviews","Прегледи"
"Reviews for %s","Мнениея за %s"
"Sales","Продажби"
"Sales Report","Доклад продажби"
"Search Query","Заявка за търсене"
"Search Terms","Термини за търсене"
"Select day of the month.","Изберете ден от месеца."
"Shipping","Доставка"
"Shopping Cart","Количка"
"Shopping Cart Price Rule","Правило за цена в количка"
"Show Actual Values","Показване на действителните стойности"
"Show Report","Покажи отчет"
"Show for Current","Покажи за текущ"
"Specified","Зададен"
"Statistics","Статистики"
"Stock Qty","Кол. в наличност"
"Submitted In","Публикувано в"
"Submitted On","Публикуване на"
"Subtotal","Сума"
"Tag","Кл. дума"
"Tag ""%s"" details","Инфо за кл. дума ""%s"""
"Tag Detail","Информация за кл. дума"
"Tag Name","Име на ключова дума"
"Tags submitted to %s","Кл. думи публикувани за %s"
"Tax","Данък"
"Title","Заглавиe"
"To","До"
"Total","Общо"
"Total Invoiced vs. Paid Report","Доклад за обща стойност на фактури и платени"
"Total Ordered Report","Доклад общо поръчани"
"Total Refunded Report","Общо възстановени доклад"
"Total Shipped Report","Общо изпратени доклад"
"Total Tags","Общо кл. думи"
"Total invoiced","Общо фактурирани"
"Total refunded","Общо върнати пари"
"Updated At","Актуализирано на"
"Viewed Products Grid Template","Видяни продукти шаблон мрежа"
"Viewed Products List Template","Видяни продукти шаблон списък"
"Visible In","Видимо в"
"Wishlist Report","Справка за списък с желания"
"Wishlist vs. Regular Order","Списък желания срещу нормална поръчка"
"Wishlists","Списък желания"
"Year","Година"
"Year-To-Date Starts","Година към дата започва"
"Yes","Да"
"Your Recently Compared","Вашите последно сравнявани"
"Your Recently Viewed","Вашите последно преглеждани"
