"""Remember Me"" Default Value","""Запомни ме"" стойност по подразбиране"
"* Required Fields","* Задължителни полета"
"Address","Адрес"
"Address Information","Адресна информация"
"Already registered?","Вече сте регистрирани?"
"Back","Обратно"
"By creating an account with our store, you will be able to move through the checkout process faster, store multiple shipping addresses, view and track your orders in your account and more.","Чрез създаване на профил в нашия магазин, ще имате достъп до ускорен процес за потвърждаване на поръчките, ще можете да съхранявате множество адреси за доставка, да преглеждате и проследявате заявки и много други."
"Checkout as Guest","Разплащане като Гост"
"Checkout as a Guest or Register","Разплащане като Гост или регистрация"
"City","Град"
"Close","Затвори"
"Company","Фирма"
"Confirm Password","Потвърдете паролата"
"Continue","Продължи"
"Country","Държава"
"Create an Account","Регистрация"
"Easy access to your order history and status","Лесен достъп до хронология и статус на Вашите поръчки"
"Email Address","Имейл адрес"
"Enable ""Remember Me""","Разреши ""Запомни ме"""
"Enable Persistence","Разреши запазване"
"Fast and easy check out","Бързо и лесно плащане"
"Fax","Факс"
"Forgot Your Password?","Забравили сте паролата си?"
"Forgot your password?","Забравили сте паролата си?"
"General Options","Основни параметри"
"If you have an account with us, please log in.","Ако вече имате създаден профил, моля влезте в системата."
"Loading next step...","Зареждане на следваща стъпка"
"Login","Вход"
"Login Information","Информация за вход"
"Login or Create an Account","Вход или Създаване на нов профил"
"New Customers","Нови клиенти"
"Password","Парола"
"Persist Shopping Cart","Запази количката"
"Persistence Lifetime (seconds)","Продължителност на запазване (секунди)"
"Persistent Shopping Cart","Запазена количка"
"Personal Information","Лична информация"
"Please log in below:","Моля, влезте в системата:"
"Please select region, state or province","Моля изберете регион, щат или провинция"
"Register","Регистрация"
"Register and save time!","Направете регистрация и спечелете време!"
"Register to Create an Account","Регистрирайте се за създаване на профил"
"Register with us for future convenience:","Регистрирайте се на сайта за бъдещо удобство:"
"Registered Customers","Регистрирани потребители"
"Remember Me","Запомни ме"
"Save in address book","Запиши в адресната книга"
"Select State/Province...","Избор на област..."
"Select a billing address from your address book or enter a new address.","Изберете адрес за плащане от книгата за адреси или въведете нов."
"Ship to different address","Доставка на различен адрес"
"Ship to this address","Доставка на този адрес"
"Sign Up for Newsletter","Абонирай ме за е-бюлетин"
"State/Province","Област / Провинция"
"Street Address","Адрес"
"Submit","Изпрати"
"Telephone","Телефон"
"VAT Number","ДДС Номер"
"Welcome, %s!","Здравейте, %s!"
"What's this?","Какво е това?"
"Zip/Postal Code","Пощенски код"
