"""%s"" coupon code is not valid.","""%s"" е невалиден код на талон."
"%s / %s rate:","%s / %s ставка:"
"%s for %s","%s за %s"
"* - Enter custom price excluding tax","* - Въведете потребителски цена без данък"
"* - Enter custom price including tax","* - Въведете потребителски цени, включително данъчни"
"* Required Fields","* Задължителни полета"
"-- Please Select --","-- Моля изберете --"
"About This Order:","За тази поръчка:"
"About Your Invoice","About Your Фактура"
"About Your Order","Коментари по поръчката"
"About Your Refund","За възстановяване"
"About Your Shipment","За вашата пратка"
"Accept Payment","Приеми плащане"
"Accept or Deny Payment","Приемам или отказвам плащане"
"Account Information","Информация за профила"
"Action","Действие"
"Actions","Действия"
"Activate","Активирай"
"Active","Активно"
"Add","Добави"
"Add New Address","Добави нов адрес"
"Add Order Comments","Добави коментар към поръчка"
"Add Package","Добавяне на пакет"
"Add Products","Добавяне на продукти"
"Add Selected Product(s) to Option","Добави избрания продукт(и) към опция"
"Add Selected Product(s) to Order","Добави избраните продукти към поръчката"
"Add Selected Product(s) to Package","Добави избрания продукт към пакет"
"Add To Order","Добави към поръчка"
"Add Tracking Number","Добавяне на номер за проследяване"
"Add comment to order","Добави коментар към поръчката"
"Add new comment to shipment","Добави коментар към доставката"
"Add new tracking number","Добави нов проследяващ номер"
"Add to Cart","Добави в количка"
"Address","Адрес"
"Adjustment Fee","Корекция такса"
"Adjustment Refund","Регулиране на възстановяването"
"Allow Reorder","Позволи пренареждане"
"Amount","Сума"
"An error occurred while creating shipping label.","Възникна грешка при създаване на адресния етикет."
"Anchor Custom Title","Котва потребителско заглавие"
"Append Comments","Добавяне на коментари"
"Apply","Приложи"
"Apply Coupon Code","Приложи купон"
"Are you sure you want to accept this payment?","Наистина ли искате да приемете това плащане?"
"Are you sure you want to cancel this order?","Наистина ли искате да отмените тази поръчка?"
"Are you sure you want to delete all items from shopping cart?","Наистина ли искате да изтриете всички елементи от кошницата?"
"Are you sure you want to deny this payment?","Наистина ли искате да откажете това плащане?"
"Are you sure you want to do this?","Сигурни ли сте, че искате да направите това?"
"Are you sure you want to void the payment?","Наистина ли искате да анулирате плащането?"
"Are you sure?","Сигурни ли сте?"
"Assign Order Status to State","Присвояване на състоянието на поръчката на държавата"
"Assign Status to State","Присвояване на статут на държава"
"Assignment Information","Информация за задачата"
"Authorization","Оторизация"
"Back","Обратно"
"Back to Billing Agreements","Back to Споразумения за плащане"
"Back to My Orders","Назад към моите поръчки"
"Backordered","Върнато"
"Bestsellers","Най-продавани"
"Bill to Name","Име на платеца"
"Billing","Фактуриране"
"Billing Address","Адрес за фактуриране"
"Billing Agreement View","Преглед на споразумение за фактуриране"
"Billing Agreements","Споразумения за плащане"
"Buy %s for price %s","Купи %s за цена %s"
"Cancel","Отказ"
"Cancel invoice","Откажи разписката"
"Cancel order","Откажи поръчката"
"Canceled","Отказан"
"Cannot create an empty shipment.","Не може да се създаде празна доставка"
"Capture","Улавяне"
"Capture Amount","Прихващане на сума"
"Capture Offline","Улови офлайн"
"Capture Online","Улови онлайн"
"Capture invoice","Прихващане на фактура"
"Carrier","Куриер"
"Carrier/Method","Превозвач/метод"
"Change status, add comments","Промени статус, добави коментари"
"Checkout Totals Sort Order","Ред за сортиране на касата суми"
"City","Град"
"Clear Shopping Cart","Изчисти количката"
"Click to change shipping method","Кликни, за да промениш метода за доставка"
"Close","Затвори"
"Closed","Затворен"
"Comma-separated.","Разделени със запетая."
"Comment","Коментар"
"Comment Text","Текст на коментар"
"Comments","Коментари"
"Comments History","История на коментарите"
"Company","Фирма"
"Complete","Завършен"
"Configure","Конфигуриране на"
"Configure and Add to Order","Конфигуриране и добавете към поръчка"
"Contents","Съдържание"
"Continue","Продължи"
"Country","Държава"
"Coupons","Купони"
"Create","Създай"
"Create New Customer","Създай нов клиент"
"Create New Order","Създай нова поръчка"
