"A block identifier with the same properties already exists in the selected store.","Pengenal blok dengan properti yang sama sudah tersedia di toko tertentu."
"Action","Tindakan"
"Add New Block","Tambahkan Blok"
"Add New Page","Tambahkan Halaman Baru"
"All Countries","Semua Negara"
"Anchor Custom Title","Judul Jabatan Jangkar"
"Block Information","Informasi Blok"
"Block Title","Judul Block"
"CMS Home Page","Halaman Utama CMS"
"CMS No Cookies Page","Halaman CMS tanpa Cookie"
"Collapse All","Tutup Semua"
"Content","Konten"
"Content Heading","Judul konten"
"Content Management","Pengelolaan konten"
"Custom Design","Kustom Desain"
"Custom Layout","Layout Khusus"
"Custom Theme","Tema khusus"
"Delete Block","Hapus Blok"
"Delete File","Menghapus File"
"Delete Folder","Hapus folder"
"Delete Page","Hapus Halaman"
"Description","Deskripsi"
"Design","Desain"
"Disabled","Matikan"
"Disabled Completely","Dinonaktifkan Secara Komplit"
"Disabled by Default","Dinonaktifkan Secara Default"
"Edit Block","Ubah Blok"
"Edit Page","Edit Halaman"
"Enable WYSIWYG Editor","Aktifkan Editor WYSIWYG"
"Enabled","Diaktifkan"
"Enabled by Default","Diaktifkan secara Default"
"Expand All","Perluas Semua"
"General Information","Informasi Umum"
"Go to Home Page","Pergi ke Halaman Beranda"
"Home","Beranda"
"ID","Nomor"
"Identifier","Pengenal"
"If empty, the Page Title will be used","Jika kosong, judul halaman akan dipakai"
"Insert File","Sisipkan berkas"
"Layout","Tata letak"
"Manage Pages","Mengelola Label"
"Media Gallery","Media Galeri"
"Media Storage","Penyimpanan Media"
"Meta Description","Deskripsi Meta"
"Meta Keywords","Kata kunci Meta"
"New Block","Blok baru"
"New Folder Name:","Nama folder baru:"
"New Page","Baru Halaman"
"No files found","File tidak ditemukan"
"Page Information","Informasi Halaman"
"Page Title","Judul Halaman"
"Pages","Halaman"
"Redirect to CMS-page if Cookies are Disabled","Alihkan ke halaman-CMS jika Cookie tidak aktif"
"Save Page","Simpan Halaman"
"Select Block...","Pilih Block..."
"Select Page...","Pilih Halaman..."
"Show Breadcrumbs for CMS Pages","Tampilkan breadcrumbs untuk halaman CMS"
"Show Notice if JavaScript is Disabled","Tampilkan Peringatan jika JavaScript tidak aktif"
"Static Blocks","Blok statis"
"Status","Keadaan"
"Storage Root","Penyimpanan root"
"Store View","Tampilan toko"
"The page has been deleted.","Pesan telah dihapus."
"This block no longer exists.","Spanduk ini tidak ada lagi."
"This page no longer exists.","Aturan ini tidak ada lagi."
"Title","Judul"
"URL Key","URL Kunci"
