"* Required Fields","* Bidang yang harus Diisi"
"ALL GROUPS","Semua grup"
"Account Information","Informasi Akun"
"Account Sharing Options","Pilihan Berbagi Akun"
"Action","Tindakan"
"Add New Address","Tambahkan alamat baru"
"Add New Customer","Tambah pelanggan baru"
"Add New Customer Group","Tambahkan Grup Pelanggan Baru"
"Additional Address Entries","Masukkan Alamat Tambahan"
"Address","Alamat"
"Address Book","Buku Alamat"
"Address Information","Informasi Alamat"
"All","Semua"
"All Store Views","Semua Tampilan Store"
"All countries","Semua negara"
"Amount","Jumlah"
"Approved","Disetujui"
"Are you sure you want to delete this address?","Anda yakin menghapus alamat ini?"
"Are you sure?","Apakah Anda Yakin?"
"Average Sale","Penjualan rata-rata"
"Back","Kembali"
"Bad request.","Permintaan salah."
"By Email","Melalui Email"
"By IP","Melalui IP"
"By IP and Email","Melalui IP dan Email"
"Cancel","Batal"
"Change Billing Address","Mengubah Alamat Billing"
"Change Password","Mengubah Kata sandi"
"Change Shipping Address","Ganti alamat pengiriman"
"City","Kota"
"Company","Perusahaan"
"Configure","Konfigurasi"
"Confirm New Password","Konfirmasi Kata sandi Baru"
"Confirm Password","Konfirmasi sandi"
"Confirmation Link Email","Konfirmasi Tautan Email"
"Confirmed","Telah dikonfirmasi"
"Contact Information","Kontak Informasi"
"Continue Shopping","Lanjutkan Belanja"
"Country","Negara"
"Create","Membuat"
"Create New Account Options","Buat Akun Baru Pilihan"
"Create Order","Buat Pesanan"
"Create an Account","Buat sebuah akun"
"Current Password","Kata sandi saat ini"
"Customer","Pelanggan"
"Customer Configuration","Konfigurasi pelanggan"
"Customer Group","Kelompok pelanggan"
"Customer Groups","Grup pelanggan"
"Customer Information","Informasi pelanggan"
"Customer Since","Sejak pelanggan"
"Customer View","Pelanggan Melihat"
"Customer will stay on the current page if ""No"" is selected.","Pelanggan akan tetap berada di halaman saat ini jika memilih ""Tidak""."
"Customers","Pelanggan"
"Customers Section","Bagian pelanggan"
"Date","Tanggal"
"Date Added","Tanggal Ditambahkan"
"Date of Birth","Tanggal lahir"
"Day","Hari"
"Default Addresses","Alamat default"
"Default Billing Address","Alamat Penagihan Default"
"Default Group","Grup Default"
"Default Shipping Address","Alamat Default Pengiriman"
"Default Value for Disable Automatic Group Changes Based on VAT ID","Nilai Default untuk Menonaktifkan Otomatis Kelompok Didasarkan pada Perubahan PPN ID"
"Delete","Hapus"
"Delete Customer","Hapus Pelanggan"
"Delete Customer Group","Menghapus Kelompok Pelanggan"
"Deleted Stores","Hapus simpanan"
"Details","Rincian"
"Disabled","Matikan"
"Edit","Ubah"
"Edit Account Information","Edit informasi akun"
"Edit Address","Edit alamat"
"Edit Customer Groups","Atur Pelanggan Grup"
"Edit Group","Atur Grup"
"Email Address","Alamat Email"
"Email Sender","Pengirim Email"
"Email:","E-mail:"
"Enable Automatic Assignment to Customer Group","Aktifkan penugasan otomatis ke grup pelanggan"
"First Name","Nama Depan"
"Forgot Password","Lupa password"
"Forgot Your Password?","Lupa sandi?"
"Gender","Jenis kelamin"
"General Subscription","Subskripsi Umum"
"Generate Human-Friendly Customer ID","Buat ID Pelanggan yang Ramah Manusia"
"Group","Grup"
"Group Information","Infomasi grup"
"Group Name","Nama Grup"
"Group for Valid VAT ID - Domestic","Kelompokkan Nomor PPN yang Berlaku - Domestik"
"Guest","Tamu"
"ID","Nomor"
"IP Address","Alamat IP"
"Invalid login or password.","Tidak valid login atau kata sandi anda."
"Last Activity","Aktivitas terakhir"
"Last Date Subscribed","Tanggal Akhir Berlangganan"
"Last Date Unsubscribed","Tanggal Akhir Tidak berlangganan"
"Last Name","Nama Belakang"
"Lifetime Sales","Penjualan Seumur Hidup"
