" for more information or "," pentru mai multe informații sau "
"# of Items (and above)","# de articole (și peste)"
"# of Items vs. Destination","# de articole vs. Destinație"
"Allow Shipping to Multiple Addresses","Permitere Expediere către Adrese Multiple"
"An error occurred while import table rates.","Eroare la importarea cotelor tabelare."
"Calculate Handling Fee","Calculare taxă manipulare"
"Carrier:","Transportator:"
"City","Localitate"
"Close Window","Închide fereastra"
"Condition","Condiție"
"Country","Țara"
"Custom Value","Valoare personalizată"
"Date","Data"
"Delivered on:","Livrat la data:"
"Delivered to:","Livrat către:"
"Description","Descriere"
"Displayed Error Message","Mesaj eroare afișat"
"Divide to equal weight (one request)","Dividente la greutate egală (o solicitare)"
"Duplicate Row #%s (Country ""%s"", Region/State ""%s"", Zip ""%s"" and Value ""%s"").","Rând Duplicat #%s (Țara ""%s"", Regiune/Stat ""%s"", Zip ""%s"" și Valoare ""%s"")."
"Enabled","Activat"
"Error:","Eroare:"
"Export","Exportați"
"File has not been imported. See the following list of errors: %s","Fișierul nu a fost importat. Vedeți următoarea listă de erori: %s"
"Fixed","Fix"
"Flat Rate","Taxă forfetară"
"Free Shipping","Livrare gratuită"
"Google Sitemap Section","Secțiune Hartă Google"
"Handling Fee","Taxă manipulare"
"Import","Importare"
"Include Virtual Products in Price Calculation","Includeți produsele virtuale la calcularea prețului"
"Info:","Informații:"
"Invalid %s ""%s"" in the Row #%s.","Invalid %s ""%s"" pe Rândul #%s."
"Invalid Country ""%s"" in the Row #%s.","Țară invalidă ""%s"" pe Rândul #%s."
"Invalid Region/State ""%s"" in the Row #%s.","Regiune/Stat Invalid ""%s"" pe Rândul #%s."
"Invalid Shipping Price ""%s"" in the Row #%s.","Preț Expediere Invalid ""%s"" pe Rândul #%s."
"Invalid Table Rate code for type %s: %s","Cod Cotă Tabelară invalid pentru tipul %s: %s"
"Invalid Table Rate code type: %s","Tip cod Rată Tabel invalid: %s"
"Invalid Table Rates File Format","Format Fișier Rate Tabel invalid"
"Invalid Table Rates format in the Row #%s","Format Cote Tabelare invalid pe rândul #%s"
"Local Time","Ora locală"
"Location","Locație"
"Maximum Qty Allowed for Shipping to Multiple Addresses","Cant Maximă Permisă pentru Expediere la Adrese Multiple"
"Method Name","Nume modalitate"
"Minimum Order Amount","Cantitate minimă comandă"
"N/A","Indisponibil"
"None","Niciunul"
"Options","Opțiuni"
"Order Subtotal (and above)","Subtotal comandă (și peste)"
"Origin","Origine"
"Per Order","Pe comandă"
"Per Package","Pe colet"
"Percent","Procentaj"
"Price","Preț"
"Price vs. Destination","Preț vs. Destinație"
"Region/State","Zonă/stat"
"Service Type:","Tip Serviciu:"
"Ship to Applicable Countries","Livrare în țările aplicabile"
"Ship to Specific Countries","Livrare în țări specifice"
"Shipment #","Livrare #"
"Shipment Tracking Popup","Popup Urmărire Expediere"
"Shipped or billed on:","Livrat sau facturat pe:"
"Shipping Methods","Modalități de livrare"
"Shipping Methods Section","Secțiune Metode Expediere"
"Shipping Settings","Setări livrare"
"Shipping Settings Section","Secțiune Setări Expediere"
"Show Method if Not Applicable","Afișați metoda dacă nu este aplicabilă"
"Signed by:","Semnat de:"
"Sort Order","sortați comanda"
"Store Pickup","Ridicare de la magazin"
"Street Address","Adresa"
"Street Address Line 2","Adresă stradă 2"
"Table Rates","Rate tabel"
"The shipping module is not available for selected delivery country.","Modulul de expediere nu e disponibil pentru țara de expediere selectată."
"The shipping module is not available.","Modulul de livrare nu este disponibil."
"There is no tracking available for this shipment.","Nu există informații de urmărire pentru această livrare."
"There is no tracking available.","Nu există urmărire disponibilă."
"This shipping method is currently unavailable. If you would like to ship using this shipping method, please contact us.","Această metodă de expediere este indisponibilă. Dacă doriți livrarea prin această metodă vă rugăm să ne contactați."
"This shipping method is not available, please specify ZIP-code","Această metodă de expediere nu e disponibilă, specificați codul poștal"
"Title","Titlu"
"Track:","Evidență:"
"Tracking Information","Informații de urmările ale comenzii."
"Tracking Number:","Număr de urmărire:"
"Tracking information is currently not available. Please ","Informațiile de urmărire sunt momentan indisponibile. Încercați mai târziu. "
"Tracking information is currently unavailable.","Informațiile de urmărire sunt momentan indisponibile."
"Type","Tip"
"Use origin weight (few requests)","Folosiți greutatea originală (câteva solicitări)"
"Weight (and above)","Greutate (și peste)"
"Weight vs. Destination","Greutate vs. Destinație"
"Weight:","Greutate:"
"ZIP/Postal Code","Cod poștal"
"contact us","contactați-ne"
"email us at ","scrieți-ne la "
