"'*' - matches any; 'xyz*' - matches any that begins on 'xyz' and not longer than %d.","'*' - se potrivește cu orice; 'xyz*' - se potrivește cu orice începe cu 'xyz' și nu e mai lung decât %d."
"-- Please Select --","-- Selectați --"
"Add New Class","Adăugați clasă nouă"
"Add New Tax Rate","Adăugați rată de impozitare nouă"
"Add New Tax Rule","Adăugați regulă taxă nouă"
"After Discount","După aplicarea reducerii"
"An error occurred while deleting this rate.","Eroare la ștergerea acestei cote."
"An error occurred while deleting this rate. Incorrect rate ID.","Eroare la ștergerea acestei cote. ID cotă incorect."
"An error occurred while deleting this tax class.","Eroare la ștergerea acestei clase de taxare."
"An error occurred while deleting this tax rule.","Eroare la ștergerea acestei reguli de taxare."
"An error occurred while saving this tax class.","Eroare la salvarea acestei clase de taxare."
"An error occurred while saving this tax class. A class with the same name","Eroare la salvarea acestei clase de taxare. O clasă cu același nume"
"Apply Customer Tax","Aplică taxă client"
"Apply Discount On Prices","Aplică reducere la prețuri"
"Apply Tax On","Aplică taxă la"
"Apply discount on price including tax is calculated based on store tax, if ""Apply Tax after Discount"" is selected.","Aplicarea reducerii la prețul cu taxe e calculată pe baza taxei magazinului, dacă e selectat ""Aplicare Taxe după Reducere""."
"Are you sure you want to do this?","Sunteți sigur că doriți să faceți această operațiune?"
"Back","Inapoi"
"Before Discount","înainte de aplicarea reducerii"
"Calculate off subtotal only","Calculare din subtotal numai"
"Calculation Settings","Setări calculare"
"Catalog Prices","Prețuri catalog"
"Class Name","Nume Clasă"
"Click here to go to <a href=""%s"">Tax configuration</a> and change your settings.","Click aici pentru a naviga la <a href=""%s"">Configurare taxe</a> și a schimba setările dvs."
"Code","Cod"
"Country","Țara"
"Custom price if available","Preț personalizat dacă este disponibil."
"Customer Tax Class","Clasă taxă client"
"Customer Tax Class Information","Informații Clasă de Taxare Client"
"Customer Tax Classes","Clase Taxare Client"
"Default Country","#ERROR!"
"Default Post Code","Cod poștal implicit"
"Default State","Stat implicit"
"Default Tax Destination Calculation","Calculare implicită destinație taxă"
"Delete Class","Ștergere Clasă"
"Delete Rate","ștergeți rată"
"Delete Rule","ștergeți regulă"
"Display Full Tax Summary","Afișați conținut taxă completă"
"Display Prices","Afișați prețuri"
"Display Product Prices In Catalog","Afișați prețuri produse în catalog"
"Display Shipping Amount","Afișați cantitatea de livrare"
"Display Shipping Prices","Afișați prețuri de livrare"
"Display Subtotal","Afișați Subtotal"
"Display Zero Tax Subtotal","Afișați subtotal taxă zero"
"Edit Class","Modificare Clasă"
"Edit Class '%s'","Modificare Clasă '%s'"
"Edit Rule","Modificați regulă"
"Edit Tax Rate","Editare rată taxă"
"Enable Cross Border Trade","Activați Comerț Transfrontalier"
"Excel XML","XML Excel"
"Excl. Tax","Cără taxe incluse"
"Excl. Tax:","Fără Taxe:"
"Excluding Tax","Fără taxe incluse"
"Export Tax Rates","Exportare Cote Taxare"
"Grand Total (Excl. Tax)","Total general (fără taxe incluse)"
"Grand Total (Excl.Tax)","Total general (fără taxe incluse)"
"Grand Total (Incl. Tax)","Total general (cu taxe incluse)"
"Grand Total (Incl.Tax)","Total general (cu taxe incluse)"
"Grand Total Excl. Tax","Total general fără taxe incluse"
"Grand Total Incl. Tax","Total general cu taxe incluse"
"Ignore this notification","Ignorare notificare"
"Import / Export Tax Rates","Importare / Exportare Cote Taxare"
"Import Tax Rates","Importare Cote Taxare"
"Inc. Tax","Impozit"
"Incl. Tax","Includere taxe"
"Incl. Tax:","Cu Taxe:"
"Include Tax In Grand Total","Includere Taxe În Total General"
"Including Tax","Cu taxe incluse"
"Including and Excluding Tax","Cu și fără taxe incluse"
"Invalid file format upload attempt","Încercare de încărcare a unui format invalid de fișier"
"Invalid file upload attempt","Încercare de încărcare a unui fișier invalid"
"Manage Tax Rates","Gestionați rate taxă"
"Manage Tax Rules","Gestionați reguli taxă"
"Maximum zip code length is 9.","Lungimea maximă a codului poștal este 9."
"Name","Numeric"
"New Class","Clasă Nouă"
"New Rule","Regulă nouă"
"New Tax Rate","Rată taxă nouă"
"No","Nu"
"None","Niciunul"
"One of the country has invalid code.","Una dintre țări are codul invalid."
"Orders, Invoices, Credit Memos Display Settings","Setări de afișare comenzi, facturi, note de credit"
"Original price only","Doar prețul original"
"Please fill all required fields with valid information.","Completați toate câmpurile obligatorii cu informații valide."
"Please see <a href=""%s"">source</a> for more details.","Consultați <a href=""%s"">sursa</a> pentru mai multe detalii."
"Price Display Settings","Setări afișare preț"
"Priority","Prioritate"
"Product Tax Class","Clasă taxă produs"
"Product Tax Class Information","Informații Clasă Taxare Produs"
"Product Tax Classes","Clase Taxare Produs"
"Range From","Gamă de la"
"Range To","Gamă până la"
"Range To should be equal or greater than Range From.","Gama până la trebuie să fie egală sau mai mare dect Gama de la."
"Rate","Rată"
"Rate Percent","Procentaj rată"
"Rate Percent should be a positive number.","Procent Cotă trebuie să fie număr pozitiv."
"Reset","Resetați"
"Row Total","Total rând"
"Sales","Vânzări"
"Save Class","Salvare Clasă"
"Save Rate","Salvați rată"
"Save Rule","Salvați regulă"
"Save and Continue Edit","Salvați și continuați editarea"
"Shipping & Handling (Excl.Tax)","Livrare și manipulare (fără taxe incluse)"
"Shipping & Handling (Incl.Tax)","Livrare și manipulare (cu taxe incluse)"
"Shipping & Handling Tax","Taxă Expediere & Manipulare"
"Shipping (Excl. Tax)","Livrare (fără taxe incluse)"
"Shipping (Incl. Tax)","Livrare (cu taxe incluse)"
"Shipping Excl. Tax (%s)","Expediere Fără Taxe (%s)"
"Shipping Incl. Tax (%s)","Expediere Cu Taxe (%s)"
