"(Optional. Leave blank for no prefix)","(اختياري.اتركه فارغا لعدم استخدام بادئة)"
"(ver. %s)","(إصدار %s)"
"After successfull installation please click the button below.","من فضلك اضغط على الزر بالأسفل بعد نجاح التنصيب."
"Alternatively you could try the 'Manual Downloads and Upgrades' method.","يمكنك اختياريا تجربة طريقة التنزيلات والترقيات اليدوية."
"Before you continue to your store, please make a note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","قبل الاستمرار لمتجرك، من فضلك اكتب مفتاح التشفير الخاص بك (ماجينتو تستخدمه لتشفير كلمات المرور، بطاقات الائتمان وغيرها)."
"Confirm Password","تأكيد كلمة المرور"
"Connection","الاتصال"
"Continue","استمر"
"Continue After Manual Download","استمر بعد التنزيل اليدوي"
"Create Admin Account","إنشاء حساب مدير"
"Currently this is the most stable state available for Magento packages.","حاليا هذه أكثر الحالات استقرار المتوفرة لحزم ماجينتو."
"Database Connection","الاتصال بقاعدة البيانات"
"Database Name","اسم قاعدة البيانات"
"Database host","مضيف قاعدة البيانات"
"Database user name","اسم مستخدم قاعدة البيانات"
"Database user password","كلمة مرور مستخدم قاعدة البيانات"
"Default Currency","العملة الافتراضية"
"Download","تحميل"
"Downloading and installing Magento, please wait...","جار تنزيل وتنصيب ماجينتو، الرجاء الانتظار..."
"Email Address","البريد الإلكتروني"
"Encryption Key","مفتاح التشفير"
"Get ready to experience Open-Source eCommerce Evolved.","استعد لتجربة تطور التجارة الإلكترونية مفتوحة المصدر."
"Having trouble installing Magento?","هل لديك مشكلة في تنصيب ماجينتو؟"
"Help Us to Keep Magento Healthy","ساعدنا في المحافظة على سلامة ماجينتو"
"Host","المضيف"
"If you are a developer and would like to have the latest public updates, choose this option.","إذا كنت مطورا وتود الحصول على آخر التحديثات العامة، اختر هذا الخيار."
"If your server is running on MS Windows, most probably you will not need to change anything.","إذا كان خادمك يعمل على ميكروسوفت ويندوز، فغالبا أنت لا تحتاج لتغيير أي شيء."
"In other cases you will need to make Magento files writeable for the user that the web server process is running under.","في الحالات الأخرى أنت تحتاج لجعل ملفات ماجينتو قابلة للكتابة بالنسبة للمستخدم الذي تعمل تحته عملية خادم الويب."
"Installation","تنصيب"
"Installation Guide","مرشد التنصيب"
"Login Information","بيانات تسجيل الدخول"
"Magento","ماجينتو"
"Magento uses this key to encrypt passwords, credit cards and more. If this field is left empty the system will create an encryption key for you and will display it on the next page.","ماجينتو تستخدم هذا المفتاح لتشفير كلمات المرور وبطاقات الائتمان وغيرها.إذا ترك هذا الحقل فارغا فسيقوم النظام بإنشاء مفتاح تشفير خاص بك وعرضه في الصفحة التالية."
"Manual Downloads and Upgrades","التنزيلات والترقيات اليدوية"
"Package Management through the Web","إدارة الحزم عن طريق الويب"
"Please note that it is much less stable than beta.","من فضلك لاحظ أنه أقل استقرارا من بيتا."
"Please set all required settings before clicking Continue","من فضلك قم بضبط كل الإعدادات المطلوبة قبل الضغط على استمرار"
"Preferred stability: %s","الاستقرار المفضل: %s"
"Proceed With Automatic Download (%s)","الاستمرار بالتنزيل الآلي (%s)"
"Report All Bugs","الإبلاغ عن كل الأخطاء"
"Required Fields","حقول مطلوبة"
"Setting preferred state to: %s","ضبط الحالة المفضلة على: %s"
"User Password","كلمة مرور المستخدم"
"Username","اسم المستخدم"
"Web access options","خيارات النفاذ للويب"
"You're All Set","أنت جاهز"
