"A case that has been resolved and close requires a reimbursement.","Een zaak die opgelost en gesloten is vereist een vergoeding."
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","De transactie werd teruggedraaid vanwege een geschil van de klant omtrent een niet-geautoriseerde actie."
"A reversal has occurred on this transaction because you have given the customer a refund.","De transactie werd teruggedraaid aangezien u de klant heeft terugbetaald."
"A reversal has occurred on this transaction due to a chargeback by your customer.","De transactie werd teruggedraaid wegens een chargeback door uw klant."
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","De transactie werd teruggedraaid als gevolg van een klacht omtrent de transactie vanwege uw klant."
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","De transactie werd teruggedraaid wegens het activeren van de geld-terug garantie door uw klant."
"ACH Deposit (Hold for Dispute or Other Investigation)","ACH Deposit (Houd vast for conflict of ander onderzoek)"
"ACH Deposit (Reversal)","ACH Deposit (Herroeping)"
"ACH Funding for Funds Recovery from Account Balance","ACH-financiering voor herstel van fondsen uit het account saldo"
"ACH Withdrawal","ACH Opname"
"API Password","API wachtwoord"
"API Signature","API handtekening"
"API Username","API gebruikersnaam"
"API Uses Proxy","API gebruikt Proxy"
"Ability for buyer to purchase without PayPal account.","Koper kan zonder een PayPal account ook afrekenen (PayPal account is niet verplicht)"
"Accept payments with a completely customizable checkout page.","Acccepteer betalingen met een volledig aanpasbare afrekeningspagina."
"Acceptance Mark","Acceptatie-indicatie"
"Acceptance Mark Image","Acceptatie-indicatie afbeelding"
"Account-to-Account Payment, initiated by PayPal","Account-naar-Account Betaling, op initiatief van PayPal"
"Add PayPal as an additional payment method to your checkout page.","Voeg PayPal toe aan uw kassa pagina als een bijkomende betalingsmethode."
"Add another payment method to your existing solution or as a stand-alone option.","Voeg een andere betalingsmethode toe aan uw bestaande oplossing of als een aparte oplossing."
"Additional Options","Extra opties"
"Address","Adres"
"Address Verification System Response","Antworod adresverificatie systeem"
"Advanced Settings","Geavanceerde Instellingen"
"All the address information matched","Alle adresinformatie komt overeen"
"Allow in Billing Agreement Wizard","Toestaan in incasso-overeenkomsten-wizard"
"Allowed Credit Card Types","Toegestane kredietkaart types"
"Also affects mini-shopping cart.","Ook van invloed op de mini-winkelwagen."
"Ask Customer","Vraag klant"
"Auction Payment other than through eBay","Veilig-betaling anders dan via eBay"
"Authorization","Autorisatie"
"Auto","Automatisch"
"Available Balance","Beschikbaar balans"
"Balance Manager Account Bonus","Balans beheerder account bonus"
"Basic Settings - PayPal Express Checkout","Basisinstellingen - PayPal Express Checkout"
"Basic Settings - PayPal Payflow Link","Basisinstellingen - PayPal Payflow Link"
"Basic Settings - PayPal Payflow Pro","Basisinstellingen - PayPal Payflow Pro"
"Basic Settings - PayPal Payments Advanced","Basisinstellingen - Geavanceerde PayPal betalingen"
"Basic Settings - PayPal Payments Pro","Basisinstellingen - PayPal Pro betalingen"
"Basic Settings - PayPal Payments Pro Hosted Solution","Basisinstellingen - Gehoste PayPal Payments Pro oplossing"
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Basisinstellingen - gehoste PayPal Website Payments Pro oplossing"
