"Alert Email Sender","Remetente de Email de Alerta"
"Alert subscription has been saved.","A subscrição de alerta foi gravada."
"Allow Alert When Product Comes Back in Stock","Permitir Alerta Quando o Produto Regressa ao Stock"
"Allow Alert When Product Price Changes","Mostrar Alerta Quando o Preço do Produto Alterar"
"Error Email Recipient","Destinatário de Email de Erro"
"Error Email Sender","Remetente de Email de Erro"
"Error Email Template","Template de Email de Erro"
"Frequency","Frequência"
"Price Alert Email Template","Template de Email de Alerta de Preço"
"Price:","Preço:"
"Product Alerts","Alertas de Produto"
"Product Alerts Run Settings","Definições de Execução de Alerta de Produtos"
"Product alerts Cron error","Alertas de produto Cron error"
"Start Time","Hora de início"
"Stock Alert Email Template","Template de Email de Alerta de Stock"
"The product was not found.","O produto não foi encontrado."
"Unable to update the alert subscription.","Não foi possível atualizar a subscrição de alerta."
"Unsubscribe from all price alerts","Remover todas as subscrições de alertas de preço"
"Unsubscribe from all stock alerts","Remover todas as subscrições de alertas de stock"
"You will no longer receive price alerts for this product.","Você não receberá mais alertas de preço para este produto."
"You will no longer receive stock alerts for this product.","Irá deixar de receber alertas de stock para este produto."
"You will no longer receive stock alerts.","Irá deixar de receber alertas de stock."
