" was not delivered nor scanned","לא נשלח ולא נסרק"
"1 Day Freight","1 יום הובלה"
"2 Day","2 ימים"
"2 Day AM","2 ימים AM"
"2 Day Freight","2 ימי הובלה"
"2nd Day Air","יום שני של דואר אוויר"
"2nd Day Air AM","AM יום שני של דואר אוויר "
"2nd Day Air AM Letter","מכתב AM יום שני של דואר אוויר"
"2nd Day Air Letter","מכתב יום שני של דואר אוויר"
"3 Day Freight","3 ימי הובלה"
"Access ID","מזהה גישה"
"Account ID","קוד חשבון"
"Account Number","מספר חשבון"
"Additional Protection Configuration Value","ערך נוסף של הגדרות אבטחה"
"Additional Protection Enabled","הופעלה אבטחה נוספת"
"Additional Protection Min Subtotal","סיכום ביניים מינימלי של אבטחה נוספת"
"Additional Protection Value","ערך אבטחה נוספת"
"Additional Protection Value Rounding Method","שיטת עיגול של ערך אבטחה נוספת"
"Adult","מבוגר"
"Adult Signature Required","חתימת מבוגר נדרשת"
"Allowed Methods","שיטות מותרות"
"Business Service Center","מרכז שירות עסקי"
"Calculate Handling Fee","חישוב דמי טיפול"
"Canada Standard","סטנדרטי קנדה"
"Cannot retrieve shipping rates","אין אפשרות לאחזר תעריפי משלוח"
"Centimeters","סנטימרים"
"Commercial","מסחרי"
"Configuration","הגדרות תצורה"
"Container","מיכל"
"Customer Packaging","חבילות לקוח"
"Debug","דיבאג"
"Default Package Height","חבילה - גובה ברירת מחדל"
"Default Package Length","חבילה - אורך ברירת מחדל"
"Default Package Width","חבילה - רוחב ברירת מחדל"
"Delivered","נמסר"
"Delivery Confirmation","אישור מסירה"
"Depth","עומק"
"Development","פיתוח"
"Direct","ישיר"
"Displayed Error Message","הצגת הודעת שגיאה"
"Divide Order Weight","המשקל החלקי של ההזמנה"
"Documents","מסמכים"
"Domestic Shipment Days","ימים למשלוח עד הבית"
"Drop Box","תיבת בחירה"
"Easy shop","חנות קלה"
"Empty response","תגובה ריקה"
"Enable Negotiated Rates","אפשר שערים שנתונים למשא ומתן "
"Enabled for Checkout","מופעל במשך לקופה"
"Error #%s : %s (%s)","שגיאה #%s : %s (%s)"
"Error #%s: %s","שגיאה #%s: %s"
"Europe First Priority","עדיפות ראשונה באירופה"
"Express","מהיר"
"Express 10:30","אקספרס 10:30"
"Express 10:30 AM","מהיר עד 10:30"
"Express 12:00","אקספרס 12:00"
"Express 9:00","אקספרס 9:00"
"Express Saturday","אקספרס שבת"
"Express Saver","שומר אקספרס"
"Express easy","אקספרס פשוט"
"Express worldwide","אקספרס ברחבי העולם"
"FedEx","פדקס"
"FedEx 10kg Box","פדקס - קופסא 10ק""ג"
"FedEx 25kg Box","פדקס - קופסא 25ק""ג"
"FedEx Box","פדקס - קופסא"
"FedEx Envelope","פדקס - מעטפה"
"FedEx Pak","פקדס - חבילה"
"FedEx Tube","פדקס - גליל (TUBE)"
"First Overnight","הראשון בין לילה"
"First-Class Mail Large Envelope","מעטפת דואר גדולה מדרגה ראשונה"
"First-Class Mail Large Postcards","גלויות דואר מדרגה ראשונה גדולים"
"First-Class Mail Letter","מכתב דואר מדרגה ראשונה"
"First-Class Mail Postcards","גלויות דואר מדרגה ראשונה"
"Flat-Rate Box","קופסת Flat-Rate"
"Flat-Rate Envelope","מעטפת Flat-Rate"
"Gateway URL","כתובת gateway"
"Gateway XML URL","כתובת URL של שער XML"
"Gift","מתנה"
"Girth","היקף"
"Ground","בסיס"
