"A block identifier with the same properties already exists in the selected store.","Blok s tímto ID již ve zvoleném obchodě existuje."
"Action","Akce"
"Add New Block","Přidat nový blok"
"Add New Page","Přidat novou stránku"
"All Countries","Všechny země"
"Anchor Custom Text","Vlastní text záchytného odkazu"
"Anchor Custom Title","Vlastní název kotvy"
"Block","Blok"
"Block Information","Údaje bloku"
"Block Title","Název bloku"
"CMS Home Page","CMS úvodní stránka"
"CMS No Cookies Page","CMS stránka cookie"
"CMS No Route Page","CMS chybová stránka"
"CMS Page","CMS Stránka"
"CMS Page Link","Odkaz CMS stránky"
"CMS Page Link Block Template","Šablona blokového odkazu CMS stránky"
"CMS Page Link Inline Template","Šablona řádkového odkazu CMS stránky"
"CMS Static Block","Statický blok CMS"
"CMS Static Block Default Template","Výchozí šablona statického bloku CMS"
"Collapse All","Sbalit vše"
"Content","Obsah"
"Content Heading","Titulek obsahu"
"Content Management","Správa obsahu"
"Contents of a Static Block","Obsah statického bloku"
"Custom Design","Vlastní vzhled"
"Custom Layout","Vlastní rozvržení"
"Custom Theme","Vlastní téma"
"Customer Tax Class Information","Informace o daňové třídě zákazníka"
"Date Created","Datum vytvoření"
"Delete Block","Odstranit blok"
"Delete File","Smazat soubor"
"Delete Folder","Odstranit adresář"
"Delete Page","Odstranit stránku"
"Description","Popis"
"Design","Vzhled"
"Disabled","Vypnuto"
"Disabled Completely","Vypnuto úplně"
"Disabled by Default","Ve výchozím stavu Vypnuto"
"Edit Block","Upravit blok"
"Edit Block '%s'","Upravit blok '%s'"
"Edit Page","Upravit stránku"
"Edit Page '%s'","Upravit stránku '%s'"
"Enable WYSIWYG Editor","Zapnout editor"
"Enabled","Zapnuto"
"Enabled by Default","Ve výchozím stavu zapnuto"
"Expand All","Rozbalit vše"
"General Information","Všeobecné informace"
"Go to Home Page","Na úvodní stránku"
"Home","Úvod"
"Identifier","Identifikátor"
"If empty, the Page Title will be used","Necháte-li prázdné, bude použit nadpis stránky"
"Insert File","Vložit soubor"
"Keywords","Klíčová slova"
"Last Modified","Naposledy změněno"
"Layout","Rozložení"
"Layout Update XML","Úprava XML rozvržení"
"Link to a CMS Page","Odkaz na CMS stránku"
"Manage Pages","Správa stránek"
"Media Gallery","Galerie médií"
"Media Storage","Úložiště médií"
"Meta Description","Meta popis"
"Meta Keywords","Meta klíčová slova"
"New Block","Nový blok"
"New Folder Name:","Název nového adresáře:"
"New Page","Nová stránka"
"No files found","Žádné soubory nebyly nalezeny"
"Page Information","Údaje stránky"
"Page Status","Stav stránky"
"Page Title","Název stránky"
"Pages","Stránky"
"Product Tax Class Information","Informace o daňové kategorii produktu"
"Redirect to CMS-page if Cookies are Disabled","Při vypnutých cookies přesměrovat na CMS stránku"
"Save Block","Uložit blok"
"Save Page","Uložit stránku"
"Select Block...","Vyberte blok..."
"Select Page...","Vyberte stránku..."
"Show Breadcrumbs for CMS Pages","Zobrazit odkazy úrovní CMS stránek"
"Show Notice if JavaScript is Disabled","Zobrazit upozornění při vypnutém JavaScriptu"
"Static Blocks","Statické bloky"
"Status","Stav"
"Storage Root","Hlavní adresář"
"Store View","Zobrazení obchodu"
"Template","Šablona"
"The page has been deleted.","Stránka byla odstraněna."
"This block no longer exists.","Tento blok již neexistuje."
"This page no longer exists.","Tato stránka již neexistuje."
"Title","Název"
"URL Key","URL klíč"
"WYSIWYG Options","Nastavení editoru"
