"(Make sure you keep it in a safe place.)","(Assurez-vous de la garder dans un endroit sûr)"
"(Optional. Leave blank for no prefix)","(Facultatif, laisser vide si vous ne souhaitez pas de préfixe)"
"After successfull installation please click the button below.","Après une installation réussie, veuillez cliquer sur le bouton ci-dessous"
"Alternatively you could try the 'Manual Downloads and Upgrades' method.","Vous pouvez aussi essayer la méthode 'Téléchargements et mises à jour manuels'"
"Base URL","URL de base"
"Before you continue to your store, please make a note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","Avant de continuer vers votre magasin, veuillez noter votre clé de cryptage (Magento l'utilise pour crypter les mots de passe, les numéros de cartes de crédit, ...)"
"Check out our","Jetez un oeil à notre"
"Check this box only if it is not possible to automatically validate Secure URL, for example if HTTP authentication is required.","Cochez cette case uniquement s'il n'est pas possible de valider automatiquement l'URL sécurisée, par exemple si une authentification HTTP est nécessaire."
"Choose this if you would like to test frontend and backend functionality.","Sélectionnez ceci si vous aimeriez tester les fonctionnalités de la partie publique et administration ."
"Confirm Password","Confirmer le mot de passe"
"Connection","Connexion"
"Continue","Continuer"
"Continue After Manual Download","Continuer après le téléchargement manuel"
"Continue Full Download / SVN Installation","Poursuivre téléchargement complet / installation SVN"
"Create Admin Account","Créer un compte administrateur"
"Currently this is the most stable state available for Magento packages.","Actuellement, c'est l'état le plus stable disponible pour les paquets Magento."
"Database","Base de données"
"Database Connection","Connexion à la base de données"
"Database Name","Nom de base de données"
"Database host","Serveur de base de données"
"Database user name","Nom d'utilisateur de la base de données"
"Database user password","Mot de passe utilisateur de base de données"
"Default Currency","Devise par défaut"
"Download","Télécharger"
"Download Magento Core Modules and Updates","Télécharger les modules de base Magento et les mises à jour"
"Downloading and installing Magento, please wait...","Téléchargement et installation de Magento en cours, veuillez patienter..."
"Email","Courriel"
"Email Address","Adresse mail"
"Enable Charts","Activer les graphiques"
"Enable this option only if you have SSL available.","N'activez cette option que si vous avez le SSL"
"Encryption Key","Clef de chiffrement"
"File System","Système de fichiers"
"First Name","Prénom"
"Full Download / SVN Installation","Téléchargement complet / l'installation SVN"
"Get ready to experience Open-Source eCommerce Evolved.","Préparez-vous à vivre une expérience avancée de l'eCommerce Open-Source"
"Go to Backend","Administration"
"Go to Frontend","Partie publique"
"Having trouble installing Magento?","Vous rencontrez des problèmes pour installer Magento ?"
"Help Us to Keep Magento Healthy","Aidez-nous à maintenir Magento"
"Host","Serveur"
"If you are a developer and would like to have the latest public updates, choose this option.","Si vous êtes développeur et que vous aimeriez avoir les mises à jour publiques les plus récentes, sélectionnez cette option."
"If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files.","Si vous lancez PHP en CGI, vos processes peuvent tourner sous le même utilisateur que celui utilisé pour télécharger les fichiers Magento."
"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","Si vous ne souhaitez pas ou ne pouvez pas donner les droits d'écriture sur les répertoires Magento pour l'installation en mode web, vous pouvez utiliser l'exécutable PEAR situé à la racine de l'installation Magento."
"If you have downloaded the full package or installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","Si vous avez téléchargé complètement les paquets ou installé Magento via SVN, vous devez passer l'installation et la validation des paquets en cliquant sur le bouton suivant."
"If you wish to manage Magento packages through the web admin interface, you will need to have web writeable permissions applied to all Magento folders and files.","Si vous souhaitez gérer les paquets Magento à l'aide de l'interface web d'administration, vous devrez donner à l'utilisateur web les droits d'écriture sur tous les répertoires et fichiers Magento."
"If your server is running on MS Windows, most probably you will not need to change anything.","Si votre serveur tourne sous MS Windows, vous ne devriez normalement rien modifier."
"In other cases you will need to make Magento files writeable for the user that the web server process is running under.","Sinon, vous devrez donner les droits en écriture sur tous les fichiers Magento pour l'utilisateur utilisé par le process du serveur web."
"Installation Guide","Guide d'installation"
"Last Name","Nom"
"Locale","Profil local"
"Locale settings","Paramètres régionaux"
"Localization","Localisation"
"Login Information","Informations de connexion"
"Magento uses this key to encrypt passwords, credit cards and more. If this field is left empty the system will create an encryption key for you and will display it on the next page.","Magento utilise cette clé pour crypter les mots de passe, numéros de cartes de crédit, etc. Si vous laissez vide ce champ, le système créera une clé automatiquement et vous l'affichera dans l'écran suivant."
"Manual Downloads and Upgrades","Téléchargements et mises à jours manuels"
"PHP Extension '%s' loaded","Extension PHP '%s' chargée"
"Package Management through the Web","Gestion des paquets via le web"
"Password","Mot de passe"
"Password Confirmation","Confirmation du mot de passe"
"Personal Information","Informations personnelles"
"Please make sure that <code>mod_rewrite</code> is enabled in Apache configuration.","Veuillez vérifier que <code>mod_rewrite</code> est activé dans votre configuration Apache."
"Please note that it is much less stable than beta.","Veuillez noter que ceci est beaucoup moins stable que la beta."
"Please set all required settings before clicking Continue","Veuillez renseigner tous les réglages requis avant de poursuivre"
"Preferred stability: %s","Stabilité privilégiée: %s"
"Proceed With Automatic Download (%s)","Procéder au téléchargement automatique (%s)"
"Provide a complete base URL for SSL connection. For example: %s","Fournissez une URL de base complète pour la connexion SSL. Par exemple: %s"
"Report All Bugs","Signaler un dysfonctionnement"
"Required Fields","Champs obligatoires"
"Run admin interface with SSL","Lancer l'interface d'administration en SSL"
"Run this in your shell from Magento root folder:","Lancer ceci dans votre shell depuis votre répertoire racine Magento:"
"Secure Base URL","URL de base sécurisée"
"Setting preferred state to: %s","État privilégié paramétré à: %s"
"Skip Secure URL validation before next step","Passer la validation d'URL sécurisée avant l'étape suivante"
"Tables Prefix","Préfixes des tables"
"Time Zone","Fuseau horaire"
"Use Secure URLs (SSL)","Utiliser des URLs sécurisées (URL)"
"Use Web Server (Apache) Rewrites","Utiliser les réécriture d'URLs du serveur web (Apache)"
"User Name","Nom d'utilisateur"
"User Password","Mot de passe utilisateur"
"Username","Nom d'utilisateur"
"Web access options","Options d'accès web"
"You could enable this option to use web server rewrites functionality for improved search engines optimization.","Vous pouvez activer cette option pour utiliser la fonctionnalité de réécritures du serveur web pour l'optimisation pour les moteurs de recherche"
"You're All Set","Installation terminée "
