"* Required Fields","* زمينه هاي مورد نياز"
"Add All to Cart","افزودن همه به سبد"
"Add to Cart","اضافه کردن به سبد خرید"
"Add to Compare","افزودن به مقایسه"
"Add to Wishlist","اضافه کردن به فهرست علاقمندیها"
"Back","بازگشت"
"Cannot specify product.","نمی‌توان محصول را مشخص کرد."
"Click for price","برای مشاهده قیمت کلیک کنید"
"Comment","نظر"
"Comment:","توضیح:"
"Date Added","تاریخ اضافه شدن"
"Edit","ويرايش"
"Email Sender","فرستنده‌ی ایمیل"
"Email Template","قالب ایمیل"
"Email addresses, separated by commas","آدرس‌های ایمیل، جدا شده با کاما"
"Enabled","فعال"
"General Options","گزینه های عمومی"
"In stock","موجود"
"Last Added Items","آخرین آیتم‌های افزوده شده"
"Message","پیام"
"Options Details","تنظیمات جزئیات"
"Out of stock","در انبار موجود نیست"
"Price","قيمت"
"Product","محصول"
"Product Details and Comment","جزئیات محصول و نظر"
"Qty","تعداد"
"RSS Feed","فید RSS"
"Remove Item","برداشتن آیتم"
"Remove This Item","برداشتن این آیتم"
"Remove item","برداشتن آیتم"
"SKU","کد محصول"
"Share Options","گزینه‌های تسهیم"
"Sharing Information","اطلاعات تسهیم"
"User Description","شرح کاربری"
"View Details","مشاهده جزئیات"
"View Product","مشاهده‌ی محصول"
"What's this?","این چیست؟"
"Wishlist","لیست علاقه مندی"
