"* Required Fields","* زمينه هاي مورد نياز"
"--Please Select--","--لطفا انتخاب کنيد--"
"Bank Transfer Payment","پرداخت انتقال بانكی"
"Card Verification Number","CVV2"
"Cash On Delivery Payment","پرداخت در محل"
"Check / Money Order","چک / حواله‌ پول"
"Credit Card Number","شماره کارت بانکی"
"Credit Card Type","نوع کارت بانکی"
"Credit Card Types","انواع كارت بانکی"
"Credit card type is not allowed for this payment method.","نوع کارت اعتباری برای این روش پرداخت مجاز نیست."
"Currency","واحد پول"
"Day","روز"
"Debug Mode","حالت اشکال زدایی"
"Enabled","فعال"
"Expiration Date","تاريخ انقضا"
"Incorrect credit card expiration date.","تاریخ انقضا کارت اعتباری نادرست است."
"Instructions","دستورالعمل ها"
"Invalid Credit Card Number","شماره کارت بانکی نامعتبر است"
"Issue Number","شماره موضوع"
"Make Check Payable to","چک قابل پرداخت برای"
"Make Check payable to:","چک قابل پرداخت برای:"
"Maximum Order Total","مجموع حداکثر تعداد سفارش"
"Merchant ID","شناسه‌ فروشنده"
"Minimum Order Total","مجموع حداقل تعداد سفارش"
"Month","ماه"
"N/A","هیچ"
"New Order Status","وضعيت سفارش جديد"
"Password","کلمه عبور"
"Payment Method","روش پرداخت"
"Payment Methods","روش های پرداخت"
"Payment Methods Section","بخش روش‌ های پرداخت"
"Payment Services","سرویس‌ های پرداخت"
"Payment from Applicable Countries","پرداخت از کشورهای قابل قبول"
"Payment from Specific Countries","پرداخت از کشورهای خاص"
"Please enter a valid credit card verification number.","لطفا یک شماره تایید معتبر کارت اعتباری وارد کنید."
"Purchase Order","سفارش خرید"
"Purchase Order Number","شماره سفارش"
"Selected payment type is not allowed for billing country.","انتخاب نوع پرداخت برای کشور صدور صورت حساب مجاز نیست."
"Send Check to","ارسال چک به"
"Send Check to:","ارسال چک به:"
"Shipping Amount","مبلغ ارسال"
"Sort Order","ترتيب سفارش"
"Start Date","تاریخ شروع"
"Switch/Solo/Maestro Issue Number","شماره صدور Switch/Solo/Maestro"
"Switch/Solo/Maestro Only","تنها Switch/Solo/Maestro"
"Switch/Solo/Maestro Start Date","تاریخ شروع Switch/Solo/Maestro"
"Tax Amount","مبلغ مالیات"
"Test Mode","حالت آزمایشی"
"The payment review action is unavailable.","عمل بازبینی پرداخت در دسترس نیست."
"The requested Payment Method is not available.","روش پرداخت درخواستی در دسترس نمی باشد."
"Title","عنوان"
"Unable to save Billing Agreement:","ناتوان در ذخیره‌ی قرارداد صدور صورت حساب:"
"What is this?","اين چيست؟"
"Year","سال"
