"""Remember Me"" Default Value","مقدار پیش فرض ""مرا به خاطر بسپار"""
"* Required Fields","* زمينه هاي مورد نياز"
"Address","آدرس"
"Address Information","اطلاعات آدرس"
"Back","بازگشت"
"City","شهر"
"Close","بستن"
"Company","شركت"
"Confirm Password","تأیید کلمه عبور"
"Continue","ادامه"
"Country","كشور"
"Create an Account","ایجاد حساب کاربری"
"Email Address","آدرس ايمميل"
"Enable ""Remember Me""","فعالسازی ""مرا به خاطر بسپار"""
"Enable Persistence","فعالسازی ماندگاری"
"Fax","فكس"
"Forgot Your Password?","کلمه عبور خود را فراموش کرده اید؟"
"Forgot your password?","کلمه عبور خود را فراموش کرده اید؟"
"General Options","گزینه های عمومی"
"Login","ورود"
"New Customers","مشتریان جدید"
"Password","کلمه عبور"
"Persist Shopping Cart","سبد خرید ماندگار"
"Persistence Lifetime (seconds)","طول عمر ماندگاری (ثانیه)"
"Persistent Shopping Cart","سبد خرید ماندگار"
"Personal Information","اطلاعات شخصی"
"Please select region, state or province","لطفا منطقه، ایالت یا استان را انتخاب کنید"
"Registered Customers","مشتریان ثبت نام شده"
"Remember Me","مرا به خاطر بسپار"
"Save in address book","ذخیره در دفترچه آدرس"
"Sign Up for Newsletter","ثبت نام برای خبرنامه"
"State/Province","استان / شهرستان"
"Street Address","خیابان"
"Submit","ارسال"
"VAT Number","شماره مالیات بر ارزش افزوده"
"What's this?","این چیست؟"
"Zip/Postal Code","کد پستی"
