"* Required Fields","* زمينه هاي مورد نياز"
"-- Please Select --","-- لطفا انتخاب کنيد --"
"A group with the same name already exists.","یک گروه با این نام در حال حاضر وجود دارد."
"A product type is not defined for the indexer.","نوع محصول برای نمایه ساز تعریف نشده است."
"ALL GROUPS","همه‌ گروه‌ ها"
"AM","ق.ظ"
"Action","اقدام"
"Actual Price","قیمت واقعی"
"Add","اضافه کردن"
"Add Attribute","افزودن ویژگی"
"Add Design Change","افزودن تغییر طراحی"
"Add Group","افزودن گروه"
"Add New","افزودن جدید"
"Add New Attribute","افزودن ویژگی جدید"
"Add New Attribute Set","افزودن مجموعه ویژگی جدید"
"Add New Group","افزودن گروه جدید"
"Add New Images","افزودن تصاویر جدید"
"Add New Option","افزودن گزینه‌ جدید"
"Add New Row","افزودن سطر جدید"
"Add New Search Term","عبارت جدیدی برای جستجو وارد کنید"
"Add Product","افزودن محصول"
"Add Product To Websites","افزودن محصول به وب‌ سایت"
"Add Root Category","افزودن دسته بندی اصلی"
"Add Subcategory","افزودن زیر دسته"
"Add Tax","افزودن مالیات"
"Add to Cart","اضافه کردن به سبد خرید"
"Add to Compare","افزودن به مقایسه"
"Add to Wishlist","اضافه کردن به فهرست علاقمندیها"
"All","همه"
"All Product Types","همه‌ی انواع محصول"
"All Websites","همه‌ی وب‌سایت‌ها"
"All products","همه محصولات"
"All products - recently added products, New products - products marked as new","همه محصولات - محصولات اخیرا اضافه شده، محصولات جدید - محصولاتی که به عنوان محصول جدید نشانه گذاری شده"
"Allow All Products per Page","اجازه می دهد تمام محصولات در هر صفحه نمایش داده شود"
"Amount","مبلغ"
"Anchor Custom Text","متن سفارشی مرجع"
"Anchor Custom Title","عنوان سفارشی مرجع"
"Apply To","اعمال برای"
"Approved","تائید شد"
"Are you sure you want to delete this category?","شما مطمئن‌اید که می‌خواهید این دسته را حذف کنید؟"
"Are you sure?","شما اطمینان دارید؟"
"Assign","اختصاص دادن"
"Associated Products","محصولات وابسته"
"Attribute Information","اطلاعات ویژگی"
"Attribute Model","مدل ویژگی"
"Attribute Set","مجموعه ویژگی"
"Attribute Sets","مجموعه ویژگی"
"Attributes","ویژگی‌ ها"
"Availability:","موجودی:"
"Back","بازگشت"
"Backend Model","مدل پنل مدیریت"
"Backorders","سفارش های برگشت داده شده"
"Based On","بر اساس"
"Before Order Confirmation","قبل از تآیید سفارش"
"Block after Info Column","بلوک بعد از ستون اطلاعات"
"Bottom/Left","پایین/چپ"
"Bottom/Right","پایین/راست"
"Bundle Items","آيتم های بسته"
"Cache Lifetime (Seconds)","طول عمر حافظه نهان (ثانیه)"
"Cancel","لغو"
"Cart Item Attribute","ویژگی آیتم سبد"
"Catalog","فهرست"
"Catalog Category Link","لینک دسته‌ بندی کاتالوگ"
"Catalog New Products List","لیست محصولات جدید کاتالوگ"
"Catalog Price Scope","محدوده قیمت کاتالوگ"
"Catalog Product Link","لینک محصول کاتالوگ"
"Catalog, Search","کاتالوگ، جستجو"
"Categories","دسته بندی‌ ها"
"Category","دسته بندی"
"Category Flat Data","داده‌ یکنواخت دسته"
"Category Link Block Template","قالب بلوک لینک دسته"
"Category Link Inline Template","قالب درونی لینک دسته"
"Category Products","محصولات دسته"
"Category Top Navigation","ناوبری بالایی دسته"
"Category URL Suffix","پسوند URL دسته"
"Center","مرکز"
"Change","تغییر"
"Change status","تغییر وضعیت"
"Check items to add to the cart or","برای افزودن به سبد خرید روی محصول کلیک کنید یا"
"Choose an Option...","انتخاب یک گزینه..."
"Clear All","پاک کردن همه"
"Clear Price","پاک كردن قيمت"
"Click for price","برای مشاهده قیمت کلیک کنید"
"Close Window","بستن پنجره"
"Collapse All","بستن همه"
"Comma-separated.","جدا شده با کاما."
"Comparable","قابل مقایسه"
"Compare","مقایسه"
"Compare Products","مقایسه‌ محصولات"
"Conditions Combination","ترکیب شرط‌ها"
"Configure Product","پیکربندی محصول"
"Continue","ادامه"
