"Allow Qty Below 0","Permitir cantidades inferiores a 0"
"Allow Qty Below 0 and Notify Customer","Permitir cantidades inferiores a 0 e notificar ao cliente"
"Backorders","Pedidos atrasados"
"By Fixed value","Por valor fixo"
"By Percentage","Por porcentaxe"
"Catalog Inventory","Inventario do catálogo"
"Decrease Stock When Order is Placed","Diminuí­r o stock cando se faga o pedido"
"In Stock","En stock"
"Inventory","Inventario"
"Inventory API","API do inventario"
"Inventory Section","Sección do inventario"
"Manage Stock","Xestionar almacén"
"Maximum Qty Allowed in Shopping Cart","Cantidade máxima permitida no carriño de compra"
"Minimum Qty Allowed in Shopping Cart","Cantidade mínima permitida no carriño de compra"
"No Backorders","Non hai pedidos atrasados"
"Notify for Quantity Below","Avisar de cantidades por debaixo de"
"Out of Stock","Esgotado"
"Product Name","Nome do produto"
"Product Stock Options","Opcións de almacenaxe de produto"
"Qty","Ctde"
"Retrieve stock data","Data de recuperación de existencias"
"Retrieve stock data by product ids","Obter datos de stock por identificador de produto"
"Rule price","Prezo regulado"
"Set Items' Status to be In Stock When Order is Cancelled","Establecer o estado dos elementos en Dispoñible cando se cancele un pedido"
"Stock Options","Opcións de stock"
"The maximum quantity allowed for purchase is %s.","A cantidade máxima permitida para a compra é de %s."
"The minimum quantity allowed for purchase is %s.","A cantidade mí­nima permitida para a compra é de %s."
"The requested quantity for ""%s"" is not available.","Non hai dispoñibilidade da cantidade pedida para ""%s""."
"This product is currently out of stock.","Este produto está neste momento esgotado."
"To Fixed Value","A valor fixo"
"To Percentage","A porcentaxe"
"Update","Actualizar"
"Update product stock data","Actualizar datos de almacenaxe do produto"
"Update the Product","Actualizar o produto"
