"Add Your Review","Fügen Sie Ihre Bewertung hinzu"
"All Reviews","Alle Rezensionen"
"Allow Guests to Write Reviews","Erlaube Gästen neue Bewertungen zu verfassen"
"Approved","Freigegeben"
"Are you sure you want to do this?","Sind Sie sicher, dass Sie dies tun wollen?"
"Are you sure?","Sind Sie sicher?"
"Average Customer Rating","Durchschnittliche Kundenbewertung"
"Average Customer Rating:","Durchschnittliche Kundenbewertung:"
"Back","Zurück"
"Back to Main Product Info","Zurück zur Produktinfo"
"Back to My Reviews","Zurück zu ""Meine Bewertungen"""
"Back to Product Reviews","Zurück zu Produktbewertungen"
"Be the first to review this product","Seien Sie der Erste, der dieses Produkt bewertet"
"Created On","Erstellt am"
"Customer","Kunde"
"Customer Reviews","Kundenbewertungen"
"Customers Reviews","Kunden-Bewertungen"
"Delete","Löschen"
"Delete Review","Bewertung löschen"
"Detailed Rating","Detaillierte Bewertung"
"Guest","Gast"
"ID","Id"
"My Product Reviews","Meine Produktbewertungen"
"My Recent Reviews","Meine aktuellen Bewertungen"
"New Review","Neue Rezension"
"Nickname","Benutzername"
"Not Approved","Nicht freigegeben"
"Pending","Ausstehend"
"Pending Reviews","Ausstehende Bewertungen"
"Price","Preis"
"Product","Produkt"
"Product Name","Artikelname"
"Product Rating","Produktbewertung"
"Product Rating:","Produktbewertung:"
"Product Reviews","Produktrezensionen"
"Products Reviews","Produkt-Bewertungen"
"Qty","Menge"
"Review","Bewertungen"
"Review Details","Details überprüfen"
"Reviews","Rezensionen"
"SKU","Artikelnummer"
"Save Review","Sie bewerten den Artikel:"
"Submit Review","Bewertung abschicken"
"Summary Rating","Zusammenfassende Bewertung"
"Summary of Review","Zusammenfassung der Bewertung"
"Title","Titel"
"Type","Typ"
"Update Status","Status aktualisieren"
"View Details","Details anzeigen"
"Websites","Webseiten"
"Write Your Own Review","Schreiben Sie eine Bewertung"
"You have submitted no reviews.","Sie haben keine Bewertungen abgegeben."
"You're reviewing:","Sie bewerten:"
