"A block identifier with the same properties already exists in the selected store.","સમાન ગુણધર્મોવાળા બ્લોક ઓળખકર્તા પસંદ કરેલા સ્ટોરમાં પહેલાથી અસ્તિત્વમાં છે."
"Action","ક્રિયા"
"Add New Block","નવું બ્લોક ઉમેરો"
"Add New Page","નવું પૃષ્ઠ ઉમેરો"
"Anchor Custom Text","એન્કર કસ્ટમ ટેક્સ્ટ"
"Anchor Custom Title","એન્કર કસ્ટમ શીર્ષક"
"Block","અવરોધિત કરો"
"Block Information","
                    બ્લોક માહિતી
                "
"Block Title","અવરોધિત શીર્ષક"
"CMS","સી.એમ.એસ."
"CMS Home Page","સીએમએસ હોમ પેજ"
"CMS No Cookies Page","સીએમએસ કોઈ કૂકીઝ પૃષ્ઠ નથી"
"CMS No Route Page","સીએમએસ કોઈ રૂટ પૃષ્ઠ નથી"
"CMS Page","સીએમએસ પૃષ્ઠ"
"CMS Page Link","સીએમએસ પેજ લિંક"
"CMS Page Link Block Template","સીએમએસ પેજ લિંક બ્લોક Templateાંચો"
"CMS Page Link Inline Template","સીએમએસ પેજ લિંક ઇનલાઇન Templateાંચો"
"CMS Static Block","સીએમએસ સ્ટેટિક બ્લ Blockક"
"CMS Static Block Default Template","સીએમએસ સ્થિર બ્લોક ડિફોલ્ટ Templateાંચો"
"Collapse All","બધા સંકુચિત કરો"
"Content","સામગ્રી"
"Content Heading","સામગ્રી મથાળું"
"Content Management","સામગ્રી સંચાલન"
"Contents of a Static Block","સ્ટેટિક બ્લ Blockકના સમાવિષ્ટો"
"Custom Design","
                    કસ્ટમ ડિઝાઇન
                "
"Custom Layout","કસ્ટમ લેઆઉટ"
"Custom Theme","કસ્ટમ થીમ"
"Delete Block","કાઢી નાંખો"
"Delete File","ફાઇલ કાઢી નાખો"
"Delete Folder","ફોલ્ડર કાઢી નાખો"
"Delete Page","પૃષ્ઠ કાઢી નાખો"
"Description","વર્ણન"
"Design","ડિઝાઇન"
"Disabled","
                    અક્ષમ
                "
"Disabled Completely","સંપૂર્ણપણે અક્ષમ કર્યું"
"Disabled by Default","ડિફોલ્ટ દ્વારા અક્ષમ કરેલ"
"Edit Block","ફેરફાર કરો અવરોધિત કરો"
"Edit Page","પૃષ્ઠ સંપાદિત કરો"
"Enable WYSIWYG Editor","WYSIWYG સંપાદકને સક્ષમ કરો"
"Enabled","સક્ષમ"
"Enabled by Default","ડિફોલ્ટ દ્વારા સક્ષમ"
"Expand All","બધા વિસ્તૃત કરો"
"General Information","સામાન્ય માહિતી"
"Go to Home Page","હોમ પેજ પર જાઓ"
"Home","
                    હોમ
                "
"ID","આઇડી"
"Identifier","ઓળખકર્તા"
"If empty, the Page Title will be used","જો ખાલી હોય, તો પૃષ્ઠ શીર્ષકનો ઉપયોગ કરવામાં આવશે"
"Insert File","ફાઇલ શામેલ કરો"
"Layout","લેઆઉટ"
"Layout Update XML","લેઆઉટ અપડેટ એક્સએમએલ"
"Link to a CMS Page","સીએમએસ પૃષ્ઠ સાથે લિંક કરો"
"Manage Pages","પાના મેનેજ કરો"
"Media Gallery","મીડિયા ગેલેરી"
"Media Storage","મીડિયા સ્ટોરેજ"
"Meta Description","મેટા વર્ણન"
"Meta Keywords","મેટા કીવર્ડ્સ"
"New Block","નવો અવરોધ"
"New Folder Name:","નવું ફોલ્ડર નામ:"
"New Page","નવું પૃષ્ઠ"
"No files found","કોઈ ફાઇલો મળી નથી"
"Page Information","પૃષ્ઠ માહિતી"
"Page Title","પૃષ્ઠ શીર્ષક"
"Pages","પાના"
"Redirect to CMS-page if Cookies are Disabled","જો કૂકીઝ અક્ષમ હોય તો સીએમએસ-પૃષ્ઠ પર રીડાયરેક્ટ કરો"
"Save Page","પૃષ્ઠ સાચવો"
"Select Block...","અવરોધ પસંદ કરો ..."
"Select Page...","પૃષ્ઠ પસંદ કરો ..."
"Show Breadcrumbs for CMS Pages","સીએમએસ પૃષ્ઠો માટે બ્રેડક્રમ્સમાં બતાવો"
"Show Notice if JavaScript is Disabled","જો જાવાસ્ક્રિપ્ટ અક્ષમ કરેલ હોય તો સૂચના બતાવો"
"Static Blocks","સ્થિર વિભાગો"
"Status","સ્થિતિ"
"Storage Root","સ્ટોરેજ રુટ"
"Store View","દુકાન દૃશ્ય"
"Template","Templateાંચો"
"The page has been deleted.","પૃષ્ઠ કાઢી નાખવામાં આવ્યું છે."
"This block no longer exists.","આ બ્લોક હવે અસ્તિત્વમાં નથી."
"This page no longer exists.","આ પૃષ્ઠ હવે અસ્તિત્વમાં નથી."
"Title","શીર્ષક"
"URL Key","URL કી"
"WYSIWYG Options","WYSIWYG વિકલ્પો"
"px.","પીએક્સ."
