"Allowed Credit Card Types","Ruxsat berilgan kredit kartalari turlari"
"City","Shahar"
"Close","Yoping"
"Configure","Konfiguratsiya"
"Country","Mamlakat"
"Credit","Kredit"
"Custom","Boshqa"
"Discount","Chegirma"
"Display on Shopping Cart","Savatda ko'rsatish"
"Dynamic","Dinamik"
"Edit","Tahrirlash"
"Enable this Solution","Ushbu biznesni yoqing"
"Enabled","Yoqish"
"No","Yo'q"
"Order","Buyurtma"
"Order ID","Buyurtma ID"
"Password","Parol"
"Payment Action","To'lov turi"
"Payment Method","To'lov uslubi"
"Place Order","Buyurtni joylashtirish"
"Please agree to all the terms and conditions before placing the order.","Buyurtmani joylashtirishdan oldin barcha talab va shartlarga rozilik bildiring."
"Position","Obyekt"
"Price","Narx"
"Product","Mahsulot"
"Product Name","Mahsulot nomi"
"Qty","Soni"
"Require Customer's Billing Address","Xaridorning to'lov manzili talab qilinadi"
"Sale","Sotish"
"Schedule","Jadval"
"Shipping","Yetkazib berish"
"Shipping Address","Yetkazish manzili"
"Shipping Method","Yetkazib berish turi"
"Sort Order","Saralash tartibi"
"State/Province","Mamlakat / Viloyat"
"Street Address","Ko'cha manzili"
"Subtotal","Jami summ"
"Test Mode","Sinov holati"
"Title","Sarlavha"
"Transaction ID","Jurnal ID"
"VAT Number","QQS raqami"
"Yes","Ha"
"Zip/Postal Code","Pochta indeksi"
