"""%s"" coupon code is not valid.","""%s"" koda kupona ni pravilna."
"-- Please Select --","-- Prosim izberi --"
"About This Order:","O tem naroèilu:"
"About Your Order","O vašem naroèilu"
"Account Information","Informacije raèuna"
"Active","Aktivno"
"Add New Address","Dodaj nov naslov"
"Add Order Comments","Dodaj komentar k naroèilu"
"Add to Cart","Dodaj v košarico"
"Address","Naslov"
"Apply","Potrdi"
"Apply Coupon Code","Potrdi kodo kupona"
"Are you sure you want to do this?","Ste preprièani to izvesti?"
"Back","Nazaj"
"Back to My Orders","Nazaj na moja naroèila"
"Bestsellers","Naveèkrat prodani"
"Billing Address","Naslov Plaèevanja"
"City","Mesto"
"Closed","Zakljuèeno"
"Comment","Komentar"
"Comment Text","Besedilo komentarja"
"Company","Podjetje"
"Complete","Dokonèano"
"Continue","Nadaljuj"
"Country","Država"
"Coupons","Kuponi"
"Create New Customer","Ustvari novega kupca"
"Create New Order","Ustvari novo naroèilo"
"Create New Order for %s","Ustvari novo naroèilo za %s"
"Create New Order for New Customer","Naredi novo naroèilo za novega kupca"
"Created At","Narejeno ob"
"Customer","Kupec"
"Customer Group","Skupina Kupca"
"Customer Name","Ime kupca"
"Delete","Izbriši"
"Edit","Uredi"
"Edit Order #%s","Uredi naroèilo #%s"
"Email Address","Email Naslov"
"Enable","Vkljuèi"
"Enabled","Vkljuèeno"
"First Name","Ime"
"From","Od"
"General Information","Splošne informacije"
"Grand Total","Skupaj"
"Guest","Gost"
"Hold","Zadrži"
"Home","Domov"
"Information","Informacija"
"Item","Artikel"
"Items Ordered","Število naroèenih predmetov"
"Items Shipped","Dostavljeni Artikli"
"Last Name","Priimek"
"Mixed","Mešano"
"Most Viewed","Najveè ogledov"
"My Orders","Moja naroèila"
"My Orders - Details","Moja naroèila - Podrobnosti"
"Name","Ime"
"No","Ne"
"No items","Ni artiklov"
"Number of Orders","Število naroèil"
"On Hold","Na držanju"
"Order","Naroèilo"
"Order # ","Naroèilo # "
"Order # %s","Naroèilo # %s"
"Order #%s","Naroèilo #%s"
"Order #%s - %s","Naroèilo #%s - %s"
"Order Comment","Komentar Naroèila"
"Order Comments","Komentarji naroèila"
"Order Currency:","Valuta naroèila:"
"Order Date","Datum Naroèila"
"Order Date: ","Datum naroèila: "
"Order Date: %s","Datum naroèila: %s"
"Order Details","Podrobnosti naroèila"
"Order Grand Total","Naroèeno skupaj"
"Order History","Zgodovina naroèil"
"Order Information","Informacije o naroèilu"
"Order Status","Status Naroèila"
"Order Update","Naroèilo posodobljeno"
"Orders","Naroèila"
"Paid","Plaèano"
"Payment Method","Naèin plaèila"
"Price","Cena"
"Print","Natisni"
"Print All","Natisni vse"
"Product","Artikl"
"Product Name","Ime Artikla"
"Products","Artikli"
"Qty","Kolièina"
"Qty Ordered","Naroèena Kolièina"
"Qty Shipped","Poslana kolièina"
"Quantity Ordered","Naroèena kolièina"
"Refresh","Osveži"
"Returned","Vrnjeno"
"Select All","Izberi vse"
"Select from existing customer addresses:","Izberi že obstojeè naslov kupca:"
"Ship","Pošlji"
"Ship to Name","Pošlji na ime"
"Shipment #","Dostava #"
"Shipment #%s","Dostava #%s"
"Shipment Comments","Dostav - komentarji"
"Shipments","Dostave"
"Shipped By","Dostavljeno z"
"Shipping","Pošiljanje"
"Shipping Address","Naslov dostave"
"Shipping Amount","Cena dostave"
"Shipping Information","Informacije o pošiljanju"
"Shipping Method","Naèin dostave"
"Shipping Method:","Metoda dostave:"
"Shopping Cart","Nakupovalna košarica"
"Signed Up From","Podpisano od"
"State/Province","Provinca/Država"
"Street Address","Naslov (ulica)"
"Submit Comment","Dodaj komentar"
"Subtotal","Skupaj za plaèilo"
"Tax","Davek"
"Tax Amount","Kolièina davka"
"Telephone","Telefon"
"Total","Skupaj"
"Total Qty","Skupaj kolièina"
"Total Weight","Skupna teža"
"Track Order","Sledi naroèilu"
"Track all shipment(s)","Sledi vsem dostavam"
"Track all shipments","Sledi vsem dostavam"
"Track this shipment","Sledi tej dostavi"
"Track your order","Sledi naroèilu"
"Tracking Number","Številka sledi"
"Transaction Type","Tip transakcije"
"Type","Tip"
"Update Qty's","Posodobi kolièino"
"View","Pogled"
"View All","Poglej Vse"
"View Order","Poglej naroèilo"
"Website","Spletna Stran"
"Wishlist","Seznam želja"
"Yes","Da"
