"<strong>Attention</strong>: Captcha is case sensitive.","<strong>Attention</strong>: Captcha est sensible à la casse."
"After number of attempts to login","Après nombre de tentatives pour se connecter"
"Always","Toujours"
"CAPTCHA Timeout (minutes)","CAPTCHA Temps mort (minutes)"
"CAPTCHA for ""Create user"" and ""Forgot password"" forms is always enabled if chosen","CAPTCHA pour ""Créer un utilisateur"" et ""Mot de passe oublié"" formulaires est toujours activée si elle est choisie"
"Case Sensitive","Sensible à la case"
"Displaying Mode","Affichage du mode"
"Enable CAPTCHA in Admin","Activer CAPTCHA dans Admin"
"Enable CAPTCHA on Frontend","Activer CAPTCHA sur Frontend"
"Font","Police"
"Forms","Formulaires"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Si 0 est spécifié, CAPTCHA sur le formulaire de connexion sera toujours disponible."
"Incorrect CAPTCHA.","CAPTCHA Incorrect."
"Number of Symbols","Nombre de Symboles"
"Number of Unsuccessful Attempts to Login","Nombre de tentatives infructueuses de connexion"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Veuillez spécifier 8 symboles au plus. Plage permise (ex. 3-5)"
"Please type the letters below","Veuillez taper les lettres ci-dessous"
"Please type the letters from the image:","Veuillez taper les lettres de l'image:"
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.","Veuillez utiliser uniquement des lettres (az ou AZ) ou des chiffres (0-9) dans ce champ. Aucun espace ou autres caractères ne sont autorisés. <br /> Des caractères visuellement similaires (par exemple, ""i"", ""l"", ""1"") réduise les chances de reconnaissance correcte par le client."
"Reload captcha","Recharger captcha"
"Symbols Used in CAPTCHA","Symboles utilisés dans CAPTCHA"
