"* Required Fields","* Bidang yang harus diisi"
"ALL GROUPS","SEMUA KELOMPOK"
"Account Information","Informasi Akun"
"Account Sharing Options","Opsi Berbagi Akun"
"Action","Tindakan"
"Add New Address","Tambahkan alamat baru"
"Add New Customer","Tambahkan Pelanggan Baru"
"Add New Customer Group","Tambahkan Grup Pelanggan Baru"
"Additional Address Entries","Entri Alamat Tambahan"
"Address","Alamat"
"Address Book","Buku alamat"
"Address Information","Informasi Alamat"
"Address Templates","Alamat template"
"All","Semua"
"All Store Views","Semua Tampilan Store"
"All countries","Semua negara"
"Always optional.","Selalu opsional."
"Amount","Jumlah"
"Approved","Disetujui"
"Are you sure you want to delete this address?","Yakin ingin menghapus alamat ini?"
"Are you sure?","Apakah kamu yakin?"
"Assign a Customer Group","Tetapkan Grup Pelanggan"
"Average Sale","Penjualan rata-rata"
"Back","Kembali"
"Bad request.","Permintaan yang buruk."
"By Email","Melalui Email"
"By IP","Melalui IP"
"By IP and Email","Melalui IP dan Email"
"CSV","Csv"
"Cancel","Batal"
"Change Billing Address","Ubah Alamat Penagihan"
"Change Password","Ganti kata sandi"
"Change Shipping Address","Ubah Alamat Pengiriman"
"City","Kota"
"Company","Perusahaan"
"Configure","Konfigurasikan"
"Confirm New Password","Konfirmasi password baru"
"Confirm Password","Konfirmasi Sandi"
"Confirmation Link Email","Konfirmasi Tautan Email"
"Confirmed","Dikonfirmasi"
"Contact Information","Informasi Kontak"
"Continue Shopping","Lanjutkan Belanja"
"Country","Negara"
"Create","Membuat"
"Create New Account Options","Buat Pilihan Akun Baru"
"Create Order","Buat Pesanan"
"Create an Account","Buat sebuah akun"
"Current Password","Sandi terkini"
"Customer","Pelanggan"
"Customer Configuration","Konfigurasi Pelanggan"
"Customer Group","Grup Pelanggan"
"Customer Groups","Kelompok pelanggan"
"Customer Since","Pelanggan sejak"
"Customer View","Tampilan pelanggan"
"Customer will stay on the current page if ""No"" is selected.","Pelanggan akan tetap berada di halaman saat ini jika ""Tidak"" dipilih."
"Customers","Pelanggan"
"Date","Tanggal"
"Date Added","Tanggal Ditambahkan"
"Date of Birth","Tanggal lahir"
"Day","Hari"
"Default Addresses","Alamat default"
"Default Billing Address","Alamat Penagihan Default"
"Default Group","Dfault kelompok"
"Default Shipping Address","Alamat Pengiriman Default"
"Default Value for Disable Automatic Group Changes Based on VAT ID","Nilai Default untuk Nonaktifkan Perubahan Grup Otomatis Berdasarkan ID PPN"
"Default Welcome Email","Email Selamat Datang Default"
"Delete","Hapus"
"Delete Customer","Hapus Pelanggan"
"Delete Customer Group","Hapus Grup Pelanggan"
"Deleted Stores","Toko yang Dihapus"
"Details","Rincian"
"Disabled","Dinonaktifkan"
"Edit","Ubah"
"Edit Account Information","Account Dashboard"
"Edit Address","Edit alamat"
"Edit Customer Groups","Edit Grup Pelanggan"
"Edit Group","Edit Grup"
"Email","E-mail"
"Email Address","Alamat email"
"Email Sender","Pengirim email"
"Email:","E-mail:"
"Enable Automatic Assignment to Customer Group","Aktifkan Penugasan Otomatis ke Grup Pelanggan"
"Fax","Faks"
"First Name","Nama depan"
"Forgot Password","Lupa kata sandi"
"Forgot Your Password?","Lupa kata sandi Anda?"
"Gender","Jenis kelamin"
"General Subscription","Langganan Umum"
"Generate Human-Friendly Customer ID","Buat ID Pelanggan yang Ramah Manusia"
"Group","Kelompok"
"Group Information","Informasi Grup"
"Group Name","Nama grup"
"Group for Invalid VAT ID","Group untuk ID PPN tidak valid"
"Group for Valid VAT ID - Domestic","Kelompokkan Nomor PPN yang Berlaku - Domestik"
"Guest","Tamu"
"ID","Id"
"IP Address","Alamat IP"
"Invalid login or password.","Login atau kata sandi tidak benar."
"Last Activity","Aktivitas terakhir"
"Last Date Subscribed","Tanggal Berakhir Berlangganan"
"Last Date Unsubscribed","Tanggal terakhir tidak berlangganan"
"Last Name","Nama Belakang"
"Leave empty for default (15 minutes).","Biarkan kosong untuk default (15 menit)."
"Lifetime Sales","Penjualan Seumur Hidup"
"Login","Masuk"
"Login Options","Pilihan login"
"Month","Bulan"
"My Account","Akun saya"
"My Orders","Pesananku"
"Name","Nama"
"Never","Tidak pernah"
"New Address","Alamat baru"
"New Customer","Pelanggan baru"
"New Customer Group","Grup Pelanggan Baru"
"New Customer Groups","Grup Pelanggan Baru"
"New Customers","Pelanggan baru"
"New Group","Grup baru"
"New Password","Kata sandi baru"
"Newsletter","Buletin"
"Newsletter Information","Buletin Informasi"
"Newsletter Subscription","Berlangganan Newsletter"
"Newsletters","Nawala"
"No Items Found","Tidak ditemukan item"
"No Newsletter Found","Tidak ada Buletin yang Ditemukan"
"No item specified.","Tidak ada item yang ditentukan."
"Not Sent","Tidak terkirim"
"Online","On line"
"Online Customers","Pelanggan Online"
"Online Customers Options","Pilihan pelanggan online"
"Online Minutes Interval","Interval menit online"
"Order #","Pesanan #"
"Order Total","Jumlah Total Pesanan"
"Orders","Pesanan"
"Password","Kata sandi"
"Password forgotten","Account Dashboard"
"Password:","Kata sandi:"
"Paused","Dijeda"
"Pending","Tertunda"
"Per Website","Per situs"
"Personal Information","Informasi pribadi"
"Please enter a number 1 or greater in this field.","Silakan masukkan angka 1 atau lebih dalam bidang ini."
"Please enter the city.","Masukkan kota."
"Please enter the country.","Masukkan negeri."
"Please enter the first name.","Silakan masukkan nama pertama."
"Please enter the last name.","Masukkan nama terakhir."
"Please enter the state/province.","Silakan masuk negara bagian/propinsi."
"Please enter the street.","Masukkan jalan."
"Please enter the zip/postal code.","Masukkan kode pos."
"Please enter your email.","Masukkan email Anda."
"Please make sure your passwords match.","Pastikan kata sandi Anda cocok."
"Please select region, state or province","Silakan pilih wilayah, negara bagian atau provinsi"
"Price","Harga"
"Product","Produk"
"Product ID","ID Produk"
"Product Name","Nama Produk"
"Product Reviews","Ulasan produk"
"Qty","Jml"
"Recent Orders","Pesanan baru"
"Recovery Link Expiration Period (hours)","Periode Kadaluarsa Pemulihan (jam)"
"Redirect Customer to Account Dashboard after Logging in","Arahkan kembali Pelanggan ke Dasbor Account setelah masuk"
"Refunded","Dikembalikan"
"Registered Customers","Pelanggan terdaftar"
"Remove","Hapus"
"Require Emails Confirmation","Membutuhkan Email Confirmation"
"Reset a Password","Setel ulang kata sandi"
"Sales Statistics","Statistik Penjualan"
"Save","Menyimpan"
"Save Address","Simpan Alamat"
"Save Customer","Simpan Pelanggan"
"Save Customer Group","Simpan Grup Pelanggan"
"Save and Continue Edit","Simpan dan Lanjutkan Edit"
"Send From","Dikirim dari"
"Send confirmation link","Kirim link konfirmasi"
"Sending","Mengirim"
"Sent","Dikirim"
"Share Customer Accounts","Bagikan Akun Pelanggan"
"Shopping Cart","Keranjang Belanja"
"Show Date of Birth","Tampilkan tanggal lahir"
"Show Gender","Menunjukkan jenis kelamin"
"Show Middle Name (initial)","Tampilkan nama tengah (awal)"
"Show Suffix","Akhiran Tampilkan"
"Show Tax/VAT Number","Tampilkan jumlah pajak PPN"
"Sign Up for Newsletter","Mendaftar untuk Newsletter"
"State/Province","Negara Bagian/Provinsi"
"Status","Subjek"
"Store","Toko"
"Store View","Tampilan toko"
"Street Address","Alamat jalan"
"Subject","Subyek"
"Submit","Menyerahkan"
"Subscribe to Newsletter","Berlangganan Newsletter"
"Suffix Dropdown Options","Akhiran Dropdown pilihan"
"Tax Calculation Based On","Perhitungan Pajak Berdasarkan"
"Tax Class","Kelas pajak"
"Text","Teks"
"The VAT ID entered (%s) is not a valid VAT ID.","ID PPN yang dimasukkan (%s) bukan merupakan nomor PPN yang valid."
"The VAT ID is valid. The current Customer Group will be used.","ID PPN itu valid. Grup Nasabah saat ini akan digunakan."
"The customer does not have default billing address.","Pelanggan tidak memiliki alamat penagihan bawaan."
"The suffix that goes after name (Jr., Sr., etc.)","Akhiran yang sesuai dengan namanya (Jr., Sr., dll.)"
"The title that goes before name (Mr., Mrs., etc.)","Judul yang masuk sebelum nama (Mr, Mrs, dll)"
"This email does not require confirmation.","Email ini tidak memerlukan konfirmasi."
"Total","Jumlah"
"Type","Jenis"
"Unknown","Tidak diketahui"
"Unsubscribe from Newsletter","Berhenti berlangganan dari Newsletter"
"Update","Memperbarui"
"Use as my default billing address","Gunakan sebagai alamat penagihan default saya"
"Use as my default shipping address","Gunakan sebagai alamat pengiriman default saya"
"VAT Number","Nomor PPN"
"VAT Request Date","Tanggal Permintaan PPN"
"VAT Request Identifier","Pengenal Permintaan PPN"
"Validate VAT Number","Validasi nomor PPN"
"Validate on Each Transaction","Validasi pada Setiap Transaksi"
"Validation Error Group","Grup Kesalahan Validasi"
"View","Melihat"
"View Order","Tampilan Pemesanan"
"Visitor","Pengunjung"
"Website","Situs web"
"Welcome Email","Selamat datang email"
"Wishlist","Daftar harga"
"Would you like to change the Customer Group for this order?","Apakah Anda ingin mengubah Grup Pelanggan sesuai pesanan ini?"
"Wrong email.","Email yang salah."
"Year","Tahun"
"You have no default billing address in your address book.","Anda tidak memiliki alamat penagihan default di buku alamat Anda."
"You have no default shipping address in your address book.","Anda tidak memiliki alamat pengiriman default di buku alamat Anda."
"You have not set a default billing address.","Anda belum menetapkan alamat penagihan bawaan."
"You have not set a default shipping address.","Anda belum menetapkan alamat pengiriman bawaan."
"You will be charged tax.","Anda akan dikenakan pajak."
"You will not be charged tax.","Anda tidak akan dikenai pajak."
"Your Tax ID cannot be validated.","Nomor Pajak Anda tidak dapat divalidasi."
"Your VAT ID was successfully validated.","ID PPN Anda berhasil divalidasi."
"ZIP","Zip"
"ZIP/Post Code","Kode Pos"
"Zip/Postal Code","Kode pos"
"or","atau"
