"* Required Fields","* Bidang yang harus diisi"
"-- Please Select --","-- Silahkan pilih --"
"A group with the same name already exists.","Sebuah kelompok dengan nama yang sama sudah ada."
"A product type is not defined for the indexer.","Jenis produk tidak ditentukan untuk pengindeks."
"ALL GROUPS","SEMUA KELOMPOK"
"AM","SAYA"
"Action","Tindakan"
"Actual Price","Harga sebenarnya"
"Add","Menambahkan"
"Add Attribute","Tambah atribut"
"Add Design Change","Tambahkan Perubahan Desain"
"Add Group","Tambah grup"
"Add New","Tambah baru"
"Add New Attribute","Tambahkan Atribut Baru"
"Add New Attribute Set","Tambahkan Set Atribut Baru"
"Add New Group","Tambah grup baru"
"Add New Images","Tambahkan Gambar Baru"
"Add New Option","Tambahkan Opsi Baru"
"Add New Row","Tambahkan baris baru"
"Add New Search Term","Tambahkan Istilah Pencarian Baru"
"Add Product","Tambahkan Produk"
"Add Product To Websites","Tambahkan Produk ke Situs Web"
"Add Root Category","Tambahkan Kategori Root"
"Add Subcategory","Tambahkan Subkategori"
"Add Tax","Tambah Pajak"
"Add to Cart","Masukkan ke keranjang"
"Add to Compare","Tambahkan untuk membandingkan"
"Add to Wishlist","Tambahkan ke Daftar Keinginan"
"All","Semua"
"All Product Types","Semua Jenis Produ"
"All Websites","Semua Website"
"All products","Semua produk"
"All products - recently added products, New products - products marked as new","Semua produk - produk baru ditambahkan, Produk baru - produk yang ditandai sebagai baru"
"Allow All Products per Page","Izinkan Semua Produk per Halaman"
"Amount","Jumlah"
"Anchor Custom Title","Judul Jabatan Jangkar"
"Apply To","Terapkan Untuk"
"Approved","Disetujui"
"Are you sure you want to delete this category?","Yakin ingin menghapus kategori ini?"
"Are you sure?","Apakah kamu yakin?"
"Assign","Menetapkan"
"Associated Products","Produk Terkait"
"Attribute Information","Informasi Atribut"
"Attribute Set","Set Atribut"
"Attribute Sets","Set Atribut"
"Attributes","Atribut"
"Availability:","Tersedianya:"
"Back","Kembali"
"Backend Model","Model Backend"
"Backorders","Inden"
"Based On","Berdasarkan"
"Before Order Confirmation","Sebelum Memesan Konfirmasi"
"Block after Info Column","Blokir setelah Kolom Info"
"Bottom/Left","Kiri bawah"
"Bottom/Right","Kanan / bawah"
"Bundle Items","Barang bundel"
"Cache Lifetime (Seconds)","Cache Lifetime (Detik)"
"Cancel","Batal"
"Cart Item Attribute","Atribut item keranjang"
"Catalog","Katalog"
"Catalog Category Link","Katalog Kategori Link"
"Catalog New Products List","Katalog Daftar Produk Baru"
"Catalog Price Scope","Katalog Harga Lingkup"
"Catalog Product Link","Katalog Produk"
"Catalog, Search","Katalog, Cari"
"Categories","Kategori"
"Category","Kategori"
"Category Flat Data","Kategori Data Rata"
"Category Link Block Template","Kategori Tautan Blok Template"
"Category Link Inline Template","Kategori Tautan Template Inline"
"Category Products","Kategori Produk"
"Category Top Navigation","Kategori Navigasi Atas"
"Category URL Suffix","Sufiks URL kategori"
"Center","Pusat"
"Change","Perubahan"
"Change status","Merubah status"
"Check items to add to the cart or","Centang item untuk ditambahkan ke keranjang atau"
"Choose an Option...","Pilih Sebuah Pilihan..."
"Clear All","Bersihkan semua"
"Clear Price","Harga yang jelas"
"Click for price","Klik untuk harga"
"Close Window","Tutup jendela"
"Collapse All","Tutup Semua"
"Comma-separated.","Dipisahkan koma."
"Comparable","Sebanding"
"Compare","Membandingkan"
"Compare Products","Bandingkan Produk"
"Conditions Combination","Ketentuan Kombinasi"
"Configure Product","Konfigurasikan Produk"
"Continue","Lanjut"
"Country/State","Negara Bagian"
"Create","Membuat"
"Create Permanent Redirect for URLs if URL Key Changed","Buat Pengalihan Permanen untuk URL jika Kunci URL Berubah"
"Create Permanent Redirect for old URL","Membuat Redirect permanen untuk URL lama"
"Cross-sells","Penjualan Silang"
"Custom Design","Desain Kustom"
"Custom Options","Pilihan Kustom"
"Customer Group","Grup Pelanggan"
"Customers Reviews","Ulasan pelanggan"
"Data Type for Saving in Database","Tipe Data untuk Menyimpan di Database"
"Date & Time Custom Options","Opsi Khusus Tanggal & Waktu"
"Date Fields Order","Bidang Tanggal Pesanan"
"Datetime","Tanggal Waktu"
"Decimal","Desimal"
"Default ""What's This"" Text Message","Default ""Apa ini"" Pesan Teks"
"Default Popup Text Message","Pesan Teks Popup Default"
"Default Price","Harga standar"
"Default Price Navigation Step","Langkah Navigasi Harga Default"
"Default Values","Nilai default"
"Delete","Hapus"
"Delete Attribute","Hapus Atribut"
"Delete Option","Hapus Opsi"
"Delete Row","Hapus Baris"
