"A block identifier with the same properties already exists in the selected store.","Pengenal blok dengan properti yang sama sudah ada di toko yang dipilih."
"Action","Tindakan"
"Add New Block","Tambahkan Blok Baru"
"Add New Page","Tambah Halaman Baru"
"All Countries","Semua Negara"
"Anchor Custom Title","Judul Jabatan Jangkar"
"Block","Blok"
"Block Information","Informasi blok"
"Block Title","Judul blok"
"CMS Home Page","Halaman CMS"
"CMS No Route Page","CMS No Route PageCMS No Route Page"
"CMS Page","CMS"
"CMS Page Link","Tautan Laman CMS"
"CMS Page Link Block Template","CMS Page Link Blok Template"
"CMS Page Link Inline Template","CMS Page Link Template Inline"
"CMS Static Block","Blok Statis CMS"
"CMS Static Block Default Template","Template Default Default CMS"
"Collapse All","Tutup Semua"
"Content","Konten"
"Content Heading","Pos Konten"
"Content Management","Manajemen Konten"
"Contents of a Static Block","Isi dari Blok Statis"
"Custom Design","Desain Kustom"
"Custom Layout","Tata Letak Khusus"
"Custom Theme","Tema Kustom"
"Delete Block","Hapus Blokir"
"Delete File","Hapus File"
"Delete Folder","Hapus Folder"
"Delete Page","Hapus Halaman"
"Description","Deskripsi"
"Design","Desain"
"Disabled","Dinonaktifkan"
"Disabled Completely","Dinonaktifkan Sepenuhnya"
"Disabled by Default","Dinonaktifkan oleh Default"
"Edit Block","Edit Blokir"
"Edit Page","Edit Halaman"
"Enable WYSIWYG Editor","Aktifkan Editor WYSIWYG"
"Enabled","Diaktifkan"
"Enabled by Default","Diaktifkan oleh Default"
"Expand All","Melebarkan semua"
"General Information","Informasi Umum"
"Go to Home Page","Buka Halaman Depan"
"Home","Rumah"
"ID","Id"
"Identifier","Pengenal"
"If empty, the Page Title will be used","Jika kosong, Judul Halaman akan digunakan"
"Insert File","Sisipkan File"
"Link to a CMS Page","Tautkan ke Halaman CMS"
"Manage Pages","Kelola Laman"
"Media Gallery","Galeri media"
"Media Storage","Penyimpanan media"
"Meta Description","Deskripsi meta"
"Meta Keywords","Kata sandi Meta"
"New Block","Blok baru"
"New Folder Name:","Nama Folder Baru:"
"New Page","Halaman baru"
"No files found","Tidak ada file yang ditemukan"
"Page Information","Informasi halaman"
"Page Title","Judul halaman"
"Pages","halaman"
"Redirect to CMS-page if Cookies are Disabled","Alihkan ke CMS-page jika Cookies Disabled"
"Save Page","Simpan halaman"
"Select Block...","Pilih Blokir..."
"Select Page...","Pilih Halaman..."
"Show Breadcrumbs for CMS Pages","Tampilkan Breadcrumbs untuk CMS Pages"
"Show Notice if JavaScript is Disabled","Tampilkan Pemberitahuan jika JavaScript dinonaktifkan"
"Static Blocks","Blok Statisv"
"Status","Subjek"
"Storage Root","Penyimpanan root"
"Store View","Tampilan toko"
"The page has been deleted.","Halaman telah dihapus"
"This block no longer exists.","Blok ini sudah tidak ada lagi."
"This page no longer exists.","Halaman ini sudah tidak ada lagi."
"Title","Judul"
"URL Key","Kunci URL"
"WYSIWYG Options","Pilihan WYSIWYG"
