"<strong>Attention</strong>: Captcha is case sensitive.","<strong> Perhatian </strong>: Captcha peka terhadap huruf besar."
"After number of attempts to login","Setelah beberapa kali mencoba login"
"Always","Selalu"
"CAPTCHA Timeout (minutes)","Waktu tunggu CAPTCHA (menit)"
"Case Sensitive","Hal - hal sensitif"
"Displaying Mode","Menampilkan Mode"
"Enable CAPTCHA in Admin","Mengaktifkan CAPTCHA di Admin"
"Font","Huruf"
"Forms","Bentuk"
"If 0 is specified, CAPTCHA on the Login form will be always available.","Jika 0 ditentukan, CAPTCHA pada form Login akan selalu tersedia."
"Incorrect CAPTCHA.","Captcha yang salah."
"Number of Symbols","Jumlah Simbol"
"Number of Unsuccessful Attempts to Login","Jumlah Upaya yang Tidak Berhasil Masuk"
"Please specify 8 symbols at the most. Range allowed (e.g. 3-5)","Silakan tentukan 8 simbol paling banyak. Rentang yang diizinkan (misalnya 3-5)"
"Please use only letters (a-z or A-Z) or numbers (0-9) in this field. No spaces or other characters are allowed.<br />Similar looking characters (e.g. ""i"", ""l"", ""1"") decrease chance of correct recognition by customer.","Silakan gunakan hanya huruf (a-z atau A-Z) atau angka (0-9) di bidang ini. Tidak ada spasi atau karakter lain yang diperbolehkan<br />Karakter mirip yang terlihat (mis. ""I"", ""l"", ""1"") mengurangi kemungkinan pengakuan yang benar oleh pelanggan."
"Reload captcha","Muat ulang captcha"
"Symbols Used in CAPTCHA","Simbol yang Digunakan di CAPTCHA"
