" for more information or "," untuk informasi lebih lanjut atau "
"# of Items (and above)","# Item (dan yang lebih baru)"
"# of Items vs. Destination","# Item vs. Tujuan"
"Allow Shipping to Multiple Addresses","Izinkan Pengiriman ke Beberapa Alamat"
"Calculate Handling Fee","Hitung Biaya Penanganan"
"Carrier:","Kurir:"
"City","Kota"
"Close Window","Tutup jendela"
"Condition","Kondisi"
"Country","Negara"
"Custom Value","Nilai Khusus"
"Date","Tanggal"
"Delivered on:","Disampaikan pada:"
"Description","Deskripsi"
"Displayed Error Message","Muncul pesan galat"
"Divide to equal weight (one request)","Bagi bobot yang sama (satu permintaan)"
"Enabled","Diaktifkan"
"Error:","Kesalahan:"
"Export","Ekspor"
"Fixed","Tetap"
"Free Shipping","Bebas biaya kirim"
"Handling Fee","Biaya penanganan"
"Import","Impor"
"Include Virtual Products in Price Calculation","Sertakan Produk Virtual dalam Perhitungan Harga"
"Local Time","Waktu lokal"
"Location","Lokasi"
"Maximum Qty Allowed for Shipping to Multiple Addresses","Maksimum Qty Diizinkan untuk Pengiriman ke Beberapa Alamat"
"Method Name","Nama metode"
"Minimum Order Amount","Jumlah pesanan minimum"
"N/A","N / A"
"None","Tidak ada"
"Options","Pilihan"
"Order Subtotal (and above)","Order Subtotal (dan di atas)"
"Origin","Asal"
"Per Order","Sesuai pesanan"
"Per Package","Per paket"
"Percent","Persen"
"Price","Harga"
"Price vs. Destination","Harga vs. Tujuan"
"Region/State","Wilayah/negara"
"Ship to Applicable Countries","Kirimkan ke Negara yang Berlaku"
"Ship to Specific Countries","Kirimkan ke Negara-negara Tertentu"
"Shipment #","Pengiriman #"
"Shipping Methods","Metode pengiriman"
"Shipping Settings","Setelan Pengiriman"
"Shipping Settings Section","Bagian Pengaturan Pengiriman"
"Show Method if Not Applicable","Tampilkan Metode jika Tidak Berlaku"
"Sort Order","Pengurutan"
"Street Address","Alamat jalan"
"Street Address Line 2","Alamat jalan Baris 2"
"Table Rates","Tarif Tabel"
"The shipping module is not available.","Modul pengiriman tidak tersedia."
"There is no tracking available for this shipment.","Tidak ada pelacakan yang tersedia untuk pengiriman ini."
"There is no tracking available.","Tidak ada pelacakan yang tersedia."
"Title","Judul"
"Track:","Jalur:"
"Tracking Information","Informasi Pelacakan"
"Tracking Number:","Melacak nomor:"
"Tracking information is currently not available. Please ","Informasi pelacakan saat ini tidak tersedia. Silahkan "
"Type","Jenis"
"Use origin weight (few requests)","Gunakan berat badan asal (beberapa permintaan)"
"Weight (and above)","Berat (dan di atas)"
"Weight vs. Destination","Berat vs. Tujuan"
"ZIP/Postal Code","Kode pos"
"contact us","hubungi kami"
"email us at ","di email kami "
