"""%s"" is not available in the requested quantity. %s of the items will be backordered.","""%s"" kann in der gewünschten Menge nicht geliefert werden. Die verbleibenden %s werden nachgeliefert."
"%s is available for purchase in increments of %s only.","%s ist nur lieferbar in Einheiten von je %s und einem Vielfachen davon."
"%s is not a correct comparsion method.","%s ist keine gültige Vergleichsart."
"<strong>Note</strong> that these settings are applicable to cart line items, not the whole cart.","<strong>Bitte beachten Sie</strong>, dass diese Einstellung nur auf bestimme Warenkorb-Elemente Einfluss hat, nicht jedoch auf den gesamten Warenkorb."
"Add Minimum Qty","Mindestmenge hinzufügen"
"Allow Qty Below 0","Menge unter 0 zulassen"
"Allow Qty Below 0 and Notify Customer","Menge unter 0 zulassen und Kunden informieren"
"Automatically Return Credit Memo Item to Stock","Erzeuge automatische Gutschrift wenn Artikel zurück in Lager geht"
"Backorders","Rückstand"
"By Fixed value","Um festen Wert"
"By Percentage","Um einen Prozentsatz"
"Cannot specify product identifier for the order item.","Produktbezeichner für den bestellten Artikel konnte nicht festgelegt werden."
"Catalog Inventory","Lagerbestand"
"Decrease Stock When Order is Placed","Verringere Lagerbestand bei Bestellung"
"Display Out of Stock Products","Anzeige der ""Nicht auf Lager"" Produkte"
"Display products availability in stock in the frontend","Lagerbestand im Frontend anzeigen"
"Enable Qty Increments","Mengenerhöhungen aktivieren"
"In Stock","Auf Lager"
"Index Product Stock Status","Indizierung von Artikel-Lagerbeständen"
"Inventory","Inventar"
"Inventory API","Lagerverwaltung API"
"Inventory Section","Inventar"
"Manage Stock","Lagerbestand verwalten"
"Maximum Qty Allowed in Shopping Cart","Maximal erlaubte Menge im Warenkorb"
"Minimum Qty","Mindestmenge"
"Minimum Qty Allowed in Shopping Cart","Minimal erlaubte Menge im Warenkorb"
"Multi update product stock data","Lagerbestand Massenaktualisierung"
"No Backorders","Keine Backorders"
"Not all products are available in the requested quantity","Nicht alle Artikel sind in der benötigten Stückzahl auf Lager"
"Notify for Quantity Below","Benachrichtigung bei Menge unter"
"Only %s left","Nur noch %s auf Lager"
"Only X left Threshold","""Nur noch X Produkte verfügbar"" Schwelle"
"Out of Stock","Nicht auf Lager"
"Product Name","Artikelname"
"Product Stock Options","Lagerverwaltungs Optionen"
"Products will still be shown by direct product URLs.","Produkte werden weiterhin unter direkter Produkt-URL angezeigt."
"Qty","Menge"
"Qty Increments","Anzahl erhöhen"
"Qty for Item's Status to Become Out of Stock","Stückzahl für ""Nicht auf Lager""-Status"
"Retrieve stock data","Lagerbestand abfragen"
"Retrieve stock data by product ids","Lagerbestand nach Artikelnummer abfragen"
"Rule price","Regel-Preis"
"Set Items' Status to be In Stock When Order is Cancelled","Setze Lagerstatus auf ""Verfügbar"" wenn Bestellung storniert wird"
"Some of the products are currently out of stock.","Einige Artikel sind derzeit nicht lieferbar."
"Some of the products cannot be ordered in requested quantity.","Einige Artikel können nicht in der gewünschten Menge bestellt werden."
"Some of the products cannot be ordered in the requested quantity.","Einige Artikel können nicht in der gewünschten Menge bestellt werden."
"Stock Options","Lagerbestands Optionen"
"Stock Status","Lagerstatus"
"The maximum quantity allowed for purchase is %s.","Die Höchstbestellmenge ist %s."
"The minimum quantity allowed for purchase is %s.","Die Mindestbestellmenge ist %s."
"The requested quantity for ""%s"" is not available.","Die gewünschte Menge für ""%s"" ist nicht verfügbar."
"The stock item for Product in option is not valid.","Der Lagerartikel für das Produktoption ist nicht gültig."
"The stock item for Product is not valid.","Der Lagerbestand des Artikels ist ungültig"
"This product is available for purchase in increments of %s only.","Dieser Artikel ist nur in bestimmten Verpackungseinheiten von %s erhältlich."
"This product is currently out of stock.","Dieser Artikel ist momentan nicht auf Lager."
"This product is not available in the requested quantity. %s of the items will be backordered.","Der Artikel kann in der gewünschten Menge nicht geliefert werden. Die verbleibenden %s werden nachgeliefert."
"To Fixed Value","Auf einen festen Wert"
"To Percentage","Auf einen Prozentsatz"
"Undefined product type.","Nicht definierte Artikelart."
"Update","Aktualisieren"
"Update product stock data","Lagerbestand für Artikel aktualisieren"
"Update the Product","Produkt aktualisieren"
