"2-pixel perimeter around the header space.","perimetro di 2 pixel attorno allo spazio dell'header."
"A case that has been resolved and close requires a reimbursement.","Un caso che è stato risolto e chiuso richiede un rimborso."
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","È stato eseguito uno storno su questa transazione a causa di una controversia con il cliente per sospetta falsificazione."
"A reversal has occurred on this transaction because you have given the customer a refund.","È stato eseguito uno storno su questa transazione perché hai concesso un rimborso al cliente."
"A reversal has occurred on this transaction due to a chargeback by your customer.","È stato eseguito uno storno su questa transazione a causa di un rimborso chiesto dal cliente."
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","È stato eseguito uno storno su questa transazione a causa di un reclamo da parte del cliente riguardante la transazione."
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","È stato eseguito uno storno su questa transazione a causa dell'attivazione da parte del cliente del soddisfatti o rimborsati."
"API Authentication Methods","Metodi di autenticazione API"
"API Certificate","Certificato API"
"API Password","Password API"
"API Signature","Firma API"
"API Username","Username API"
"API Uses Proxy","Usi proxy API"
"Ability for buyer to purchase without PayPal account.","Possibilità per l'acquirente di acquistare senza conto PayPal."
"Accept payments with a completely customizable checkout page.","Accettare pagamenti con una pagina di checkout completamente personalizzabile."
"Acceptance Mark","Marchio di accettazione"
"Acceptance Mark Image","Immagine di marchio di accettazione"
"Account-to-Account Payment, initiated by PayPal","Account-to-Account Payment, inizializzato da PayPal"
"Add PayPal as an additional payment method to your checkout page.","Aggiungi PayPal come metodo di pagamento supplementare alla tua pagina di checkout."
"Add another payment method to your existing solution or as a stand-alone option.","Aggiungi un altro metodo di pagamento alla soluzione esistente o come opzione stand-alone."
"Additional Options","Opzioni aggiuntive"
"Address","Indirizzo"
"Address Verification System Response","Risposta del sistema di verifica dell'indirizzo"
"Advanced Settings","Impostazioni Avanzate"
"All the address information matched","Tutte le informazioni di indirizzo corrispondono"
"Allow in Billing Agreement Wizard","Consenti nella creazione guidata accordo di fatturazione"
"Allowed Credit Card Types","Tipi di carta di credito validi"
"Also affects mini-shopping cart.","Colpisce anche il mini-carrello."
"Ask Customer","Chiedere al cliente"
"Auction Payment other than through eBay","Pagamento asta diverso da eBay"
"Authorization","Autorizzazione"
"Authorization Honor Period (days)","Autorizzazione onore periodo (giorni)"
"Available Balance","Saldo disponibile"
"Basic Settings - PayPal Express Checkout","Impostazioni di base - PayPal Express Checkout"
"Basic Settings - PayPal Payflow Link","Impostazioni di base - PayPal Payflow Link"
"Basic Settings - PayPal Payflow Pro","Impostazioni di base - PayPal Payflow Pro"
"Basic Settings - PayPal Payments Advanced","Impostazioni di base - PayPal pagamenti avanzati"
"Basic Settings - PayPal Payments Pro","Impostazioni di base - PayPal Payments Pro"
"Basic Settings - PayPal Payments Pro Hosted Solution","Impostazioni di base - PayPal Payments Pro Hosted Solution"
"Basic Settings - PayPal Website Payments Pro Hosted Solution","Impostazioni di base - PayPal Website Payments Pro Hosted Solution"
"Billing Agreement Signup","Accetta accordo di fatturazione"
"Billing Information","Informazioni di fatturazione"
"Bonus for first ACH Use","Bonus per il primo utilizzo di ACH"
"Buyer Credit Payment","Pagamento credito acquirente"
"Buyer claims that a possible duplicate payment was made to the merchant.","L'acquirente sostiene che è possibile che sia stato effettuato un doppio pagamento al commerciante."
"Buyer claims that he did not receive goods or service.","L'acquirente sostiene di non aver ricevuto beni o servizi."
"Buyer claims that he/she did not authorize transaction.","L'acquirente sostiene di non aver autorizzato la transazione."
"Buyer claims that the goods or service received differ from merchant’s description of the goods or service.","L'acquirente sostiene che la merce o il servizio ricevuto differisce dalla descrizione fornita dal commerciante."
"Buyer claims that the received merchandise is unsatisfactory, defective, or damaged.","L'acquirente sostiene che la merce ricevuta sia insoddisfacente, difettosa o danneggiata."
"Buyer's Tax ID","ID fiscale acquirente"
"Buyer's Tax ID Type","Tipo di ID fiscale dell'acquirente"
"By default it is ""reports.paypal.com"".","Di default è ""reports.paypal.com""."
"CVV Entry is Editable","Il campo CVV è modificabile"
"CVV2 Check Result by PayPal","CVV2 Controllo risultati da PayPal"
"Catalog Category Page","Pagina di Categoria"
"Catalog Product Page","Pagina prodotto"
"Charge-off","Storno"
"Checkout Cart Page","Pagina Carrello"
