"""%s"" coupon code is not valid.","""%s""优惠券代码不正确。"
"%s / %s rate:","比例： %s / %s "
"* - Enter custom price excluding tax","*-输入自定义价格（不含税）"
"* - Enter custom price including tax","*-输入自定义价格（含税）"
"* Required Fields","*必要字段"
"-- Please Select --","-- 请选择 --"
"-- Please Select Billing Agreement--","— — 请请选择计费协议 — —"
"About This Order:","关于此订单："
"About Your Invoice","关于您的发票"
"About Your Order","关于您的订单"
"About Your Refund","关于您的退款"
"About Your Shipment","关于您的货件"
"Accept Payment","接受付款"
"Accept or Deny Payment","接受或拒绝付款"
"Account Information","账户信息"
"Action","操作"
"Actions","动作"
"Activate","激活"
"Active","活动"
"Add","添加"
"Add New Address","添加新地址"
"Add Order Comments","添加订单备注"
"Add Package","添加软件包"
"Add Products","添加产品"
"Add Selected Product(s) to Option","添加所选择的商品到选项里"
"Add Selected Product(s) to Order","将所选的产品添加到订单"
"Add Selected Product(s) to Package","向包中添加所选的产品"
"Add To Order","无项目"
"Add Tracking Number","添加跟踪号码"
"Add comment to order","添加备注到订单里"
"Add new comment to shipment","添加备注到货单（shipment）里"
"Add new tracking number","添加新的物流追踪号"
"Add to Cart","添加到购物车"
"Address","地址"
"Adjustment Fee","费用的调整"
"Adjustment Refund","调整退款"
"Agreement Information","协议信息"
"Allow Reorder","允许重新排序"
"Amount","数量"
"An error occurred while creating shipping label.","创建航运标签时出错。"
"Anchor Custom Title","自定义标题锚点"
"Append Comments","添加评论"
"Apply","应用"
"Apply Coupon Code","适用的优惠券代码"
"Approved the payment online.","通过在线支付。"
"Are you sure you want to accept this payment?","你确定你想要接受这种付款?"
"Are you sure you want to cancel this order?","你确定你想要取消此订单?"
"Are you sure you want to delete all items from shopping cart?","你确定你想要从购物车中删除所有商品?"
"Are you sure you want to deny this payment?","你确定你想要拒绝这种付款?"
"Are you sure you want to do this?","您确认要这么做么？"
"Are you sure you want to void the payment?","你确定你想要使付款无效?"
"Are you sure?","您确定吗？"
"Assign Order Status to State","订单状态分配状态"
"Assign Status to State","将状态分配给状态"
"Assignment Information","工作分配信息"
"Authorization","发送至"
"Back","返回"
"Back to Billing Agreements","回到计费协定"
"Back to My Orders","回到我的订单"
"Backordered","延期交货"
"Bestsellers","畅销品"
"Bill to Name","账单收件人"
"Billing","账单"
"Billing Address","账单地址"
"Billing Agreement","付帐协议"
"Billing Agreement View","计费协议视图"
"Billing Agreements","结算协议"
"Billing Last Name","账单的姓"
"Billing ZIP Code","帐单邮政编码"
"Buy %s for price %s","购买 %s每件%s"
"CSV","Excel XML"
"Cancel","取消"
"Cancel invoice","取消发票"
"Cancel order","取消订单"
"Canceled","已取消"
"Cannot create an empty shipment.","无法创建空货单。"
"Capture","捕获"
"Capture Amount","攫取金额"
"Capture Offline","捕获脱机"
"Capture Online","捕获在线"
"Capture invoice","攫取发票"
"Carrier","运营商"
"Carrier/Method","载体的方法"
"Change status, add comments","更改状态，加备注"
"Changing address information will not recalculate shipping, tax or other order amount.","更改地址信息将不重新计算航运、 税收或其他订单金额。"
"Checkout Totals Sort Order","签出总计排序顺序"
"City","城市"
"Clear Shopping Cart","没有付款方式"
"Click to change shipping method","单击要更改的运输方法。"
"Close","关闭"
"Closed","已关闭"
"Comma-separated.","以逗号分隔。"
"Comment","评论"
"Comment Text","数字"
"Comments","评语"
"Comments History","评论历史"
"Company","地址"
"Complete","完成"
"Configure","配置"
"Configure and Add to Order","配置和添加到订单"
"Contents","内容"
"Continue","继续"
"Country","国家"
"Coupons","优惠券"
"Create","创建"
"Create New Customer","创建新客户"
"Create New Order","创建新订单"
"Create New Order Status","创建新的订单状态"
"Create New Order for %s","给%s创建新订单"
"Create New Order for %s in %s","在%s里给%s创建新订单"
"Create New Order for New Customer","为新客户创建新订单"
"Create New Order for New Customer in %s","在%s里给新顾客创建新订单"
"Create New Status","创建新的状态"
"Create Order","创建订单"
"Create Packages","创建包"
"Create Shipment","创建装运"
"Create Shipping Label","创建发货标签"
"Create Shipping Label...","创建发货标签..."
"Create new invoice for order","给订单创建新发票"
"Create new shipment for order","给订单创建新货单"
"Create...","创建..."
"Created At","创建于"
"Created:","已创建:"
"Credit Memo","信用备忘录"
"Credit Memo #","退货备注#"
"Credit Memo # ","信用备忘录 #"
"Credit Memo Comment Email Sender","信用备忘录评论的电子邮件发件人"
"Credit Memo Comment Email Template","信用备忘录评论电子邮件模板"
"Credit Memo Comment Email Template for Guest","客人的信用备忘录评论电子邮件模板"
"Credit Memo Comments","信用备忘录评论"
"Credit Memo Email Sender","信用备忘录电子邮件发件人"
"Credit Memo Email Template","信用备忘录电子邮件模板"
"Credit Memo Email Template for Guest","客人的信用备忘录电子邮件模板"
"Credit Memo Update","退货备注更新"
"Credit Memo Update for Guest","给访客用的退货备注更新"
"Credit Memos","PDF运单"
"Custom Price","自定义价格"
"Custom Value","跟踪货运"
"Customer","客户"
"Customer Email","客户电子邮件"
"Customer Group","客户组"
"Customer Last Name","客户姓氏"
"Customer Name","客户名称"
"Customer's Current Activities","顾客现有的活动"
"Customs Value","自定义值"
"Date","日期"
"Date Shipped","出货时间"
"Default Status","默认状态"
"Default Template","默认模板"
"Delete","删除"
"Delete Package","删除包"
"Deny Payment","拒绝付款"
"Description Message","描述消息"
"Discount","折扣"
"Discount (%s)","折扣（%s）"
"Discount Amount","折扣金额"
"Display Order ID in Header","在页眉中显示订单 ID"
"Edit","编辑"
"Edit Order #%s","修改订单#%s"
"Edit Order Status","编辑订单状态"
"Email","邮箱"
"Email Address","电子邮件地址"
"Email Copy of Credit Memo","电子邮件拷贝的贷项通知单"
