" was not delivered nor scanned"," iletilemedi ve taranamadı"
"1 Day Freight","1 Gün Kargo"
"2 Day","2 gün"
"2 Day AM","2 Gün AM"
"2 Day Freight","2 Gün Kargo"
"2nd Day Air","2.Gün Uçak Kargo"
"2nd Day Air AM","2. Gün Uçak Kargo AM"
"2nd Day Air AM Letter","2. Gün Uçak Kargo Doküman AM"
"2nd Day Air Letter","2. Gün Uçak Kargo Doküman"
"3 Day Freight","3 Gün Kargo"
"3 Day Select","3 Gün Seçimli"
"Access ID","Erişim No"
"Access License Number","Erişim Lisans Numarası"
"Account ID","Hesap No"
"Account Number","Hesap Numarası"
"Additional Protection Configuration Value","Ek Koruma Ayar Değeri"
"Additional Protection Enabled","Ek Koruma Etkin"
"Additional Protection Min Subtotal","Ek Koruma En Az Toplam"
"Additional Protection Value","Ek Koruma Değeri"
"Additional Protection Value Rounding Method","Ek Koruma Değer Yuvarlama Yöntemi"
"Adult","Yetişkin"
"Adult Signature Required","Yetişkin İmzası Gereklidir"
"Allowed Methods","İzin Verilen Yöntemler"
"Break bulk express","Toplu ekspres paketini parçala"
"Business Service Center","Hizmet Merkezi"
"Calculate Handling Fee","Teslim Alma Ücretini Hesapla"
"Canada Standard","Kanada Standart"
"Cannot retrieve shipping rates","Teslimat ücreti getirilemedi"
"Centimeters","Santimetre"
"Commercial","Ticari"
"Configuration","Yapılandırma"
"Container","Çerçeve"
"Customer Packaging","Müşteri Paketlemesi"
"Customer Supplied Package","Müşteriye Verilen Paket"
"DHL service is not available at %s date","DHL servisi is % tarihinde kullanılamaz."
"Debug","Hata düzeltme"
"Default Package Height","Varsayılan Paket Yüksekliği"
"Default Package Length","Varsayılan Paket Uzunluğu"
"Default Package Width","Varsayılan Paket Genişliği"
"Delivered","Ulaştırıldı"
"Delivery Confirmation","Teslimat Onayı"
"Depth","Derinlik"
"Destination Type","Varış Yeri Tipi"
"Development","Geliştirme"
"Direct","Direkt"
"Displayed Error Message","Gösterilen hata mesajı"
"Divide Order Weight","Sipariş Ağırlığını Böl"
"Documents","Dokümanlar"
"Domestic Shipment Days","Yurtiçi Kargo Günleri"
"Domestic economy select","Yurtiçi ekonomik seçim"
"Domestic express","Yurtiçi ekspres"
"Drop Box","Açılır Kutu"
"Dropoff","Boşaltmak"
"Easy shop","Kolay Alışveriş"
"Economy select","Ekonomik seçim"
"Empty response","Boş cevap"
"Enable Negotiated Rates","Anlaşmalı Fiyatları Etkinleştir"
"Enabled for Checkout","Alışveriş için Aktif edildi"
"Error #%s : %s (%s)","Hata #%s : %s (%s)"
"Error #%s: %s","Hata #%s: %s"
"Europe First Priority","Avrupa Kargosu - Yüksek Önem"
"Express","Ekspres"
"Express 10:30","Ekspres 10:30"
"Express 10:30 AM","Ekspres 10:30 Teslim"
"Express 12:00","Ekspres 12:00"
"Express 9:00","Ekspres 9:00"
"Express Saturday","Ekspres Cumartesi"
"Express Saver","Express Ekonomik"
"Express easy","Ekspres kolay"
"Express envelope","Ekspres zarf"
"Express worldwide","Ekspres uluslararası"
"FedEx 10kg Box","FedEx 10kg Kutu"
"FedEx 25kg Box","FedEx 25kg Kutu"
"FedEx Box","FedEx Kutu"
"FedEx Envelope","FedEx Zarf"
"FedEx Pak","FedEx Paket"
"FedEx Tube","FedEx Boru"
"First Overnight","İlk Gece"
"First-Class Mail International Large Envelope","Birinci-Sınıf Posta Uluslararası Büyük Dosya"
"First-Class Mail International Letter","Birinci-Sınıf Posta Uluslararası Mektup"
"First-Class Mail International Postcard","Birinci-Sınıf Posta Uluslararası Kartpostal"
"First-Class Mail Large Envelope","Birinci-Sınıf Posta Büyük Zarf"
"First-Class Mail Large Postcards","Birinci-Sınıf Posta Büyük Kartpostallar"
"First-Class Mail Letter","Birinci-Sınıf Posta Mektup"
"First-Class Mail Postcards","Birinci-Sınıf Posta Kartpostallar"
"First-Class Package International Service","Birinci-Sınıf Paket Uluslararası Servis"
"First-Class Package Service","Birinci-Sınıf Paket Servis"
"First-Class Package Service - Retail","Birinci Sınıf Paket Hizmeti - Perakende"
"First-Class Package Service Hold For Pickup","Birinci-Sınıf Paket Servis Alınmayı Bekleyen"
"Flat","Sabit"
"Flat-Rate Box","Sabit Fiyat Kutu"
"Flat-Rate Envelope","Sabit Fiyatlı Zarf"
"Free Method","Ücretsiz Yöntem"
"Freight","Nakliye"
"Freight worldwide","Uluslararası Taşıma"
"Gateway URL","Geçit URL"
"Gateway XML URL","Geçit XML URL"
"Gift","Hediye"
"Girth","Çevre"
"Global Express Guaranteed (GXG)","Global Express Garantili (GXG)"
"Global Express Guaranteed Document","Global Express Garantili Doküman"
"Global Express Guaranteed Non-Document Non-Rectangular","Global Express Garantili Doküman olmayan Dikdörtgen olmayan"
"Global Express Guaranteed Non-Document Rectangular","Global Express Garantili Doküman olmayan Dikdörtgen"
"Globalmail business","Globalmail iş"
"Ground","Yer Kargosu"
"Ground Commercial","Ticari Karasal Kargo"
"Ground Residential","Bireysel Karasal Kargo"
"Handling Applied","Teslim Alma Uygulandı"
"Handling Fee","Teslim Alma Ücreti"
"Height","Yükseklik"
"Home Delivery","Kapıya Teslim"
"Hub ID","Hub No"
"Inches","İnç"
"Indirect","Endirekt"
"International Economy","Uluslararası Ekonomik"
"International Express","Uluslararası Ekspres"
"International First","Uluslararası Birinci Sınıf"
"International Ground","Uluslararası Karasal Kargo"
"International Priority","Uluslararası Yüksek Öncelikli"
"International Shipment Days","Uluslararası Kargo Günleri"
"Intl Economy Freight","Uluslararası Ekonomik Taşıma"
"Intl Priority Freight","Uluslararası Yüksek Öncelikli Taşıma"
"Jetline","Jet hattı"
"Jumbo box","Jumbo kutu"
"Key","Anahtar"
"Kilograms","Kilogram"
"Large","Büyük"
"Large Express Box","Büyük Ekspres Kutu"
"Length","Uzunluk"
"Letter","Mektup"
"Live","Canlı"
"Machinable","İşlenebilir"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","En fazla Paket Ağırlığı (Lütfen kargo firmanızdan taşınabilecek en yüksek paket ağırlığını danışınız.)"
"Medical express","Medikal ekspres"
"Medium Express Box","Orta Boy Ekspres Kutu"
"Merchandise","Mal"
"Meter Number","Metre"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","En az Paket Ağırlığı (Lütfen kargo firmanızdan kabul edilen en düşük paket ağırlığını danışınız)"
"Mode","Kip"
"National Freight","Ulusal Taşıma"
"Next Afternoon","Bir sonraki öğleden sonra"
"Next Day Air","Sonraki Gün Hava Kargosu"
"Next Day Air Early AM","Sonraki Gün Erken Hava Kargosu"
"Next Day Air Early AM Letter","Sonraki Gün Erken Hava Kargosu / Belge"
"Next Day Air Intra (Puerto Rico)","Sonraki Gün Hava Kargosu Intrs (Porto Riko)"
"Next Day Air Letter","Sonraki Gün Hava Kargosu / Belge"
"Next Day Air Saver","Sonraki Gün Hava Kargosu / Ekonomik"
"Next Day Air Saver Letter","Sonraki Gün Hava Kargosu / Ekonomik / Belge"
"No","Hayır"
"No packages for request","İstek için paket yok"
"Non Documents","Bulunmayan Belgeler"
"Non documents","Bulunmayan Belgeler"
"Non-rectangular","Dikdörtgen olmayan"
"None","Hiçbiri"
"Not Required","Zorunlu Değil"
"Order","Sipariş"
"Order #%s","Sipariş #%s"
"Origin of the Shipment","Kargo Merkezi"
"Other","Diğer"
"Others","Diğerleri"
"Package","Paket"
"Package Description","Paket Açıklaması"
"Packages Request Type","Paketler İstek Tipi"
"Packaging","Paketleme"
"Pallet","Palet"
"Parcel","Paket"
"Password","Şifre"
"Pickup Method","Teslim Alma Yöntemi"
"Please make sure to use only digits here. No dashes are allowed.","Bu alanda sadece harfler ve rakamlar kullanınız. Tire kullanmayınız."
"Pounds","Pound"
"Priority Mail","Öncelikli E-posta"
"Priority Mail Express","Öncelikli Posta Express"
"Priority Mail Express Flat Rate Envelope","Öncelikli Posta Express Sabit Fiyat Zarf"
"Priority Mail Express Flat Rate Envelope Hold For Pickup","Öncelikli Posta Express Sabit Fiyat Zarf Alınmayı Bekleyen"
"Priority Mail Express Hold For Pickup","Öncelikli Posta Express Alınmayı Bekleyen"
"Priority Mail Express International","Öncelikli Posta Express Uluslararası"
"Priority Mail Express International Flat Rate Envelope","Öncelikli Posta Express Uluslararası Sabit Fiyat Zarf"
"Priority Mail Express International Legal Flat Rate Envelope","Öncelikli Posta Express Uluslararası Resmi Sabit Fiyat Zarf"
"Priority Mail Express International Padded Flat Rate Envelope","Öncelikli Posta Express Uluslararası Yalıtılmış Sabit Fiyat Zarf"
"Priority Mail Express Legal Flat Rate Envelope","Öncelikli Posta Express Resmi Sabit Fiyat Zarf"
"Priority Mail Express Legal Flat Rate Envelope Hold For Pickup","Öncelikli Posta Express Resmi Sabit Fiyat Zarf Alınmayı Bekleyen"
"Priority Mail Express Padded Flat Rate Envelope","Öncelikli Posta Express Yalıtılmış Sabit Fiyat Zarf"
"Priority Mail Express Padded Flat Rate Envelope Hold For Pickup","Öncelikli Posta Express Yalıtılmış Sabit Fiyat Zarf Alınmayı Bekleyen"
"Priority Mail Express Sunday/Holiday Delivery","Öncelikli Posta Express Hafta Sonu/Tatil Gönderimi"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Boxes","Öncelikli Posta Express Hafta Sonu/Tatil Gönderimi Sabit Fiyat Kutular"
"Priority Mail Express Sunday/Holiday Delivery Flat Rate Envelope","Öncelikli Posta Express Hafta Sonu/Tatil Gönderimi Sabit Fiyat Zarf"
"Priority Mail Express Sunday/Holiday Delivery Legal Flat Rate Envelope","Öncelikli Posta Express Hafta Sonu/Tatil Gönderimi Resmi Sabit Fiyat Zarf"
"Priority Mail Express Sunday/Holiday Delivery Padded Flat Rate Envelope","Öncelikli Posta Express Hafta Sonu/Tatil Gönderimi Yalıtılmış Sabit Fiyat Zarf"
"Priority Mail Flat Rate Envelope","Öncelikli Posta Sabit Fiyat Zarf"
"Priority Mail Flat Rate Envelope Hold For Pickup","Öncelikli Posta Sabit Fiyat Zarf Alınmayı Bekleyen"
"Priority Mail Gift Card Flat Rate Envelope","Öncelikli Posta Hediye Çeki Sabit Fiyat Zarf"
"Priority Mail Gift Card Flat Rate Envelope Hold For Pickup","Öncelikli Posta Hediye Çeki Sabit Fiyat Zarf Alınmayı Bekleyen"
"Priority Mail Hold For Pickup","Öncelikli Posta Alınmayı Bekleyen"
"Priority Mail International","Öncelikli Posta Uluslararası"
"Priority Mail International DVD Flat Rate priced box","Öncelikli Posta Uluslararası DVD Sabit Fiyatlandırımış kutu"
"Priority Mail International Flat Rate Envelope","Öncelikli Posta Uluslararası Sabit Fiyat Zarf"
"Priority Mail International Gift Card Flat Rate Envelope","Öncelikli Posta Uluslararası Hediye Çeki Sabit Fiyat Zarf"
"Priority Mail International Large Flat Rate Box","Öncelikli Posta Uluslararası Büyük Sabit Fiyat Kutu"
"Priority Mail International Large Video Flat Rate priced box","Öncelikli Posta Uluslararası Büyük Video Sabit Fiyatlandırılmış kutu"
"Priority Mail International Legal Flat Rate Envelope","Öncelikli Posta Uluslararası Resmi Sabit Fiyat Zarf"
"Priority Mail International Medium Flat Rate Box","Öncelikli Posta Uluslararası Orta Sabit Fiyat Kutu"
