" was not delivered nor scanned"," não foi entregue nem escaneado"
"1 Day Freight","Frete de 1 dia"
"2 Day","2 Dias"
"2 Day AM","2 dia AM"
"2 Day Freight","Frete de 2 dias"
"2nd Day Air","2º dia de ar"
"2nd Day Air AM","2º dia ar AM"
"2nd Day Air AM Letter","2º dia ar AM letra"
"2nd Day Air Letter","2º dia ar letra"
"3 Day Freight","Frete de 3 dias"
"3 Day Select","Dia 3 Selecione"
"Access ID","ID de acesso"
"Access License Number","Número de licença de acesso"
"Account ID","ID da conta"
"Account Number","Número da Conta"
"Additional Protection Configuration Value","Valor da configuração da proteção adicional"
"Additional Protection Enabled","Proteção adicional habilitada"
"Additional Protection Min Subtotal","Subtotal mínimo da proteção adicional"
"Additional Protection Value","Valor da proteção adicional"
"Additional Protection Value Rounding Method","Valor do método de arredondamento da proteção adicional"
"Adult","Adulto"
"Adult Signature Required","Assinatura de um adulto necessária"
"Allowed Methods","Métodos Permitidos"
"Break bulk express","Carga fracionada expressa"
"Business Service Center","Central de Serviços Comerciais"
"Calculate Handling Fee","Calcular a taxa de manuseio"
"Canada Standard","Padrão de Canadá"
"Cannot retrieve shipping rates","Não foi possível obter taxas de envio"
"Centimeters","Centímetros"
"Commercial","Comercial"
"Configuration","Configuração"
"Container","Contêiner"
"Customer Packaging","Embalagem do cliente"
"Customer Supplied Package","Pacote Fornecido pelo Cliente"
"DHL service is not available at %s date","O serviço DHL não está disponível na data %s"
"Debug","Depurar"
"Default Package Height","Altura padrão do pacote"
"Default Package Length","Comprimento padrão do pacote"
"Default Package Width","Largura padrão do pacote"
"Delivered","Entregue"
"Delivery Confirmation","Confirmação de entrega"
"Depth","Profundidade"
"Destination Type","Tipo de destino"
"Development","Em Desenvolvimento"
"Direct","Direto"
"Displayed Error Message","Mensagem de erro exibida"
"Divide Order Weight","Dividir o Peso da Encomenda"
"Documents","Documentos"
"Domestic Shipment Days","Dias de postagem doméstico"
"Domestic economy select","Seleção de economia doméstica"
"Domestic express","Expresso nacional"
"Drop Box","Caixa de Depósito"
"Dropoff","Entrega"
"Easy shop","Compra Fácil"
"Economy select","Selecione a economia"
"Empty response","Nenhuma resposta"
"Enable Negotiated Rates","Habilitar tarifas negociadas"
"Enabled for Checkout","Ativado para Finalizar Compra"
"Error #%s : %s (%s)","Erro número %s : %s (%s)"
"Error #%s: %s","Erro número %s: %s"
"Europack","Pacote da europa"
"Europe First Priority","Primeira prioridade Europa"
