" was not delivered nor scanned"," ei toimitettu"
"1 Day Freight","1 päivän toimitus"
"2 Day Freight","2 päivän toimitus"
"3 Day Freight","3 päivän toimitus"
"Account ID","Tilin tunniste"
"Account Number","Tilinumero"
"Allowed Methods","Sallitut tavat"
"Calculate Handling Fee","Laske käsittelymaksu"
"Cannot retrieve shipping rates","Toimitusmaksua ei voida hakea"
"Centimeters","Senttimetriä"
"Configuration","Konfigurointi"
"Container","Sisältö"
"Debug","Vianselvitys"
"Delivered","Toimitettu"
"Depth","Syvyys"
"Displayed Error Message","Näytetty virheviesti"
"Documents","Asiakirjoja"
"Drop Box","Pudotuslaatikko"
"Dropoff","Pudotetaan"
"Empty response","Ei vastausta"
"Error #%s : %s (%s)","Virhe #%s : %s (%s)"
"Error #%s: %s","Virhe #%s: %s"
"Europe First Priority","Euroopan ensin -prioriteetti"
"Express 10:30 AM","Express 10:30"
"Express Saturday","Express lauantaijakelu"
"FedEx 10kg Box","FedEx 10kg laatikko"
"FedEx 25kg Box","FedEx 25kg laatikko"
"FedEx Box","FedEx laatikko"
"FedEx Envelope","FedEx kuori"
"FedEx Pak","FedEx paketti"
"FedEx Tube","FedEx tuubi"
"First Overnight","Yön yli"
"First-Class Mail Large Envelope","First-Class Mail suuri kirjekuori"
"Flat","Kiinteä"
"Gateway URL","Yhdyskäytävän URL"
"Gateway XML URL","Maksuliikenteen XML-osoite"
"Gift","Lahja"
"Girth","Ympärysmitta"
"Ground","Pohjusta"
"Handling Applied","Käsitelty tapa"
"Handling Fee","Käsittelykulut"
"Height","Korkeus"
"Home Delivery","Kotiinkuljetus"
"Inches","Tuumaa"
"International Economy","Kansainvälinen 2-luokka"
"International Express","Kansainvälinen pikatoimitus (Express)"
"International First","Kansainvälinen 1-luokka (?)"
"International Priority","Kansainvälinen 1-luokka"
"Intl Economy Freight","Kansainvälinen rahtimaksu 2-luokka"
"Intl Priority Freight","Kansaivälinen rahtimaksu 1-luokka"
"Key","Avain"
"Kilograms","Kilogrammaa"
"Large","Suuri"
"Length","Pituus"
"Letter","Kirje"
"Live","Käytössä"
"Machinable","Koneellinen"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Suurin sallittu paketin paino (Ota yhteyttä kuljetukseen saadaksesi tarkempaa tietoa)"
"Mode","Tila"
"Next Afternoon","Seuraavana päivänä"
"No","Ei"
"Non-rectangular","Ei suorakaiteen muotoinen"
"None","Poista valinnat"
"Not Required","Ei vaadittu"
"Order","Tilaus"
"Order #%s","Tilaus #%s"
"Other","Muu"
"Others","Muut"
"Package","Paketti"
"Package Description","Paketin kuvaus"
"Packaging","Paketoinnissa"
"Parcel","Kolli"
"Password","Salasana"
"Pounds","Paunaa"
"Priority Mail","1-luokka"
"Priority Overnight","Pikatoimitus"
"Receiver","Vastaanottaja"
"Rectangular","Neliskanttinen"
"Regular","Normaali"
"Regular Pickup","Normaali haku"
"Request Courier","Toivottu lähetti"
"Required","Vaadittu"
"Response is in the wrong format","Vastaus on väärässä muodossa"
"Return","Palautus"
"Sample","Näyte"
"Second Day Service","Toimitus 2. päivänä"
"Sender","Lähettäjä"
"Shipment Dutiable","Verotettava lähetys"
"Shipment Duty Payment Type","Verotettavan lähetyksen tyyppi"
"Shipment is not available.","Lähetys ei ole mahdollinen."
"Shipment picked up","Lähetys haettu"
"Size","Koko"
"Sort Order","Lajittelujärjestys"
"Standard Overnight","Standardi pikalähetys"
"Station","Asema"
"Subtotal","Välisumma"
"There is no available method for selected shipping address.","Seuraaviin osoitteisiin ei ole saatavilla toimitustapaa."
"Third Party","Kolmannen osapuolen palvelu"
"Title","Otsikko"
"Tracking XML URL","Seuranta XML URL"
"UPS Today Dedicated Courrier","UPS Today Dedicated Courier"
"Unable to retrieve tracking","Seurantaa ei voida noutaa"
"Unknown error","Tuntematon virhe"
"User ID","Käyttäjätunnus"
"Variable","Muuttuva"
"Weight Unit","Painoyksikkö"
"Width","Leveys"
"Yes","Kyllä"
"Your Packaging","Pakettisi"
"inch","tuuma"
