" was not delivered nor scanned","配達されなかったか配送データを収集出来ませんでした"
"1 Day Freight","翌日配達"
"2 Day","2 営業日"
"2 Day AM","2 営業日午前"
"2 Day Freight","2営業日配達"
"2nd Day Air","セカンドデーエアー"
"2nd Day Air AM","セカンドデーエアー AM"
"2nd Day Air AM Letter","セカンドデーエアー AM レター"
"2nd Day Air Letter","セカンドデーエアーレター"
"3 Day Freight","3営業日配達"
"3 Day Select","スリーデーセレクト"
"Access ID","アクセスID"
"Access License Number","アクセスライセンス番号"
"Account ID","アカウントID"
"Account Number","アカウント番号"
"Adult","成人"
"Adult Signature Required","成人の署名が必須"
"Allowed Methods","許可する配送方法"
"Break bulk express","バルク商品を小分けする"
"Business Service Center","ビジネスサービスセンター"
"Calculate Handling Fee","手数料を計算"
"Canada Standard","カナダ標準"
"Cannot retrieve shipping rates","配送レートを取得できませんでした。"
"Centimeters","センチメートル"
"Commercial","商用"
"Configuration","設定"
"Container","梱包"
"Customer Packaging","顧客自身による梱包"
"Customer Supplied Package","カスタマーサプライドパッケージ"
"DHL service is not available at %s date","DHLサービスは%sの日付では有効ではありません"
"Debug","デバッグ"
"Delivered","配達済み"
"Delivery Confirmation","配送確認"
"Depth","奥行き"
"Destination Type","対象種別"
"Development","開発"
"Direct","ダイレクト"
"Displayed Error Message","エラーメッセージ表示"
"Divide Order Weight","注文の重量を分割"
"Documents","ドキュメント"
"Domestic economy select","ドメスティックエコノミー選択"
"Domestic express","ドメスティックエコノミー"
"Drop Box","収荷ボックス"
"Dropoff","収荷場所"
"Easy shop","イージーショップ"
"Economy select","エコノミー選択"
"Empty response","空の返信"
"Enable Negotiated Rates","ネゴシエイトレートを有効にする"
"Enabled for Checkout","有効"
"Error #%s : %s (%s)","エラー #%s : %s (%s)"
"Error #%s: %s","エラー #%s: %s"
"Europack","ユーロパック"
"Europe First Priority","ヨーロッパ速達"
"Express","エクスプレス便"
"Express 10:30","エクスプレス 10:30"
"Express 10:30 AM","エクスプレス便10:30"
"Express 12:00","エクスプレス 12:00"
