"""%s"" coupon code is not valid.","""%s"" Afsláttarkóði er ekki réttur"
"About This Order:","Um þessa pöntun:"
"About Your Order","Um pöntun þína"
"Action","Aðgerð"
"Active","Virkur"
"Add","Bæta við"
"Add Order Comments","Bæta við athugasemdum við pöntun"
"Add Products","Bæta við vörum"
"Add Selected Product(s) to Order","Bæta völdum vörum við pöntun"
"Add To Order","Bæta við pöntun"
"Add Tracking Number","Bæta við númeri til að rekja sendingu"
"Add comment to order","Bæta við athugasemd við pöntun"
"Add new comment to shipment","Bæta við athugasemd við sendingu"
"Add new tracking number","Bæta við nýju númeri til að rekja sendingu"
"Add to Cart","Setja í körfu"
"Adjustment Fee","Jöfnunarkostnaður"
"Adjustment Refund","Jöfnunarendurgreiðsla"
"Allow Reorder","Leyfa endurpöntun"
"Append Comments","Bæta við athugasemdum"
"Apply Coupon Code","Staðfesta afsláttarkóða"
"Are you sure you want to cancel this order?","Ertu viss um að þú viljir hætta við þessa pöntun?"
"Are you sure you want to do this?","Ert þú viss um að þú viljir gera þetta?"
"Are you sure?","Ertu viss?"
"Back","Til baka"
"Back to My Orders","Aftur í pantanirnar mínar"
"Cancel","Hætta við"
"Clear Shopping Cart","Tæma körfu"
"Close","Loka"
"Configure","Stilla"
"Country","Land"
"Create New Customer","Skapa nýjan viðskiptavin"
"Date Shipped","Dags. sent"
"Discount","Afsláttur"
"Discount (%s)","Afsláttur (%s)"
"Email","Rafpóstur"
"First Name","Fornafn"
"From","Frá"
"Hold","Í bið"
"Hold order","Setja pöntun í bið"
"ID","Auðkenni"
"Invoice","Reikningur"
"Invoice #","Reikningur #"
"Invoice # ","Reikningur # "
"Invoice #%s","Reikningur #%s"
"Invoice Comments","Athugasemdir reiknings"
"Invoice Date","Dags. reiknings"
"Item","Vara"
"Last Name","Eftirnafn"
"Message","Skilaboð"
"Name","Nafn"
"New","Nýtt"
"New Invoice","Nýr reikningur"
"New Shipment","Ný sending"
"No","Nei"
"Number","Númer"
"Order #","Pöntun #"
"Order # ","Pöntun # "
"Order # %s","Pöntun # %s"
"Order #%s - %s","Pöntun #%s - %s"
"Order Comment","Athugasemd pöntunar"
"Order Comments","Athugasemdir pöntunar"
"Order Currency:","Gjaldmiðill pöntunar:"
"Order Date","Dags. pöntunar"
"Order Date: ","Dags. pöntunar: "
"Order Date: %s","Dags pöntunar: %s"
"Order Grand Total","Pöntun samtals"
"Order History","Pöntunarsaga"
"Order Information","Upplýsingar um pöntun"
"Order Status","Pöntunarstaða"
"Order Subtotal","Upphæð pöntunar án VSK"
"Orders","Pantanir"
"Packingslip # ","Farmbréf # "
"Paid","Greitt"
"Paid Amount","Greidd upphæð"
"Payment Method","Greiðsluaðferð"
"Price","Verð"
"Print","Prenta"
"Print All","Prenta allt"
"Print All Invoices","Prenta alla reikninga"
"Print All Refunds","Prenta allar endurgreiðslur"
"Print All Shipments","Prenta allar sendingar"
"Print Credit Memos","Prenta allar kreditnótur"
"Print Invoice","Prenta reikning"
"Print Invoices","Prenta reikninga"
"Print Order","Prenta pöntun"
"Print Order # %s","Prenta pöntun # %s"
"Print Packingslips","Prenta farmbréf"
"Print Refund","Prenta endurgreiðslu"
"Print Shipment","Prenta sendingu"
"Processing","Í vinnslu"
"Product","Vara"
"Qty","Magn"
"Remove","Fjarlægja"
"Select","Velja"
"Select All","Velja allt"
"Shipping &amp; Handling","Sendingarkostnaður"
"Shipping &amp; Handling Information","Upplýsingar um sendingarkostnað"
"Shipping Amount","Sendingarkostnaður"
"Shipping Method:","Sendingarmáti:"
"Shopping Cart","Karfa"
"Sku","Vörunúmer"
"Status","Staða"
"Submit Comment","Senda athugasemd"
"Submit Order","Senda pöntun"
"To","Til"
"View All","Skoða allt"
"Yes","Já"
"You have placed no orders.","Þú hefur ekki pantað neitt."
