"(Make sure you keep it in a safe place.)","(Uistite sa, že ho udržujete na bezpečnom mieste.)"
"(Optional. Leave blank for no prefix)","(Voliteľné. Ponechajte prázdne ak si predponu neželáte mať)"
"After successfull installation please click the button below.","Po úspešnej inštalácii, prosím kliknite na tlačidlo nižšie."
"Alternatively you could try the 'Manual Downloads and Upgrades' method.","Alternatívne by ste mohli vyskúšať metódu 'Manuálne prevzatie a aktualizácie'."
"Base URL","Základná URL"
"Before you continue to your store, please make a note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","Pred tým ako budete pokračovať, poznačte si svoj šifrovací kľúč (Magento ho používa na šifrovanie hesiel, kreditných kariet atď.)."
"Check out our","Vyskúšajte Váš"
"Check this box only if it is not possible to automatically validate Secure URL, for example if HTTP authentication is required.","Zaškrtnite toto políčko, iba ak nie je možné automaticky overiť zabezpečenú URL, napríklad ak je vyžadovaná HTTP autorizácia."
"Choose this if you would like to test frontend and backend functionality.","Zvoľte, ak si želáte vyskúšať funkcionalitu obchodu a jeho administráciu."
"Configuration","Konfigurácia"
"Confirm Password","Potvrdiť heslo"
"Connection","Pripojenie"
"Continue","Pokračovať"
"Continue After Manual Download","Pokračovať po manuálnom prevzatí"
"Continue Full Download / SVN Installation","Pokračovať v prevzatí / SVN Inštalácia"
"Create Admin Account","Vytvoriť administrátorský účet"
"Currently this is the most stable state available for Magento packages.","V súčasnosti je toto najstabilnejšia verzia Magento distribúcie."
"Database","Databáza"
"Database Connection","Spojenie s databázou"
"Database Name","Názov databázy"
"Database host","Hostiteľ databázy"
"Database user name","Užívateľské meno do databázy"
"Database user password","Heslo do databázy"
"Default Currency","Predvolená mena"
"Download","Stiahnuť"
"Download Magento Core Modules and Updates","Prevziať jadro a aktualizácie systému Magento"
"Downloading and installing Magento, please wait...","Prebieha prevzatie a inštalácia systému Magento, čakajte prosím..."
"Email","E-mail"
"Email Address","E-mailová adresa"
"Enable Charts","Povoliť grafy"
"Enable this option only if you have SSL available.","Povoľte túto vlastnosť iba ak je SSL dostupné."
"Encryption Key","Šifrovací kľúč"
"First Name","Meno"
"Full Download / SVN Installation","Kompletné prevzatie / SVN Inštalácia"
"Get ready to experience Open-Source eCommerce Evolved.","Pripravte sa na úžasný zážitok z vývoja elektronického obchodovania na báze Open-Source."
"Go to Backend","Prejdite do Administrácie"
"Go to Frontend","Prejdite do Obchodu"
"Having trouble installing Magento?","Máte problémy pri inštalácii Magenta?"
"Help Us to Keep Magento Healthy","Pomôžte nám udržať Magento bez chýb"
"Host","Server"
"If you are a developer and would like to have the latest public updates, choose this option.","Ak ste vývojár a želáte si obdržať najnovšie verejne dotupné aktualizácie systému, zvoľte túto možnosť."
"If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files.","Ak používate PHP ako CGI, PHP procesy môžu bežať pod rovnakým užívateľským účtom, ako tým, po dktorým nahrávate súbory Magento na server."
"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","Ak si neželáte, alebo nie je možné mať adresáre zapisovateľné pre webové procesy, mohli by ste spustiť PEAR umiestnené v koreňovom adresári inštalácie Magento."
"If you have downloaded the full package or installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","Ak ste prevzali plnú distribúciu, alebo ste nainštalovali Magento prostredníctvom SVN, mali by ste preskočiť distribučnú inštaláciu a overenie kliknutím na tlačidlo nižšie."
