"Alert Email Sender","Cảnh báo người gửi Email"
"Alert subscription has been saved.","Thông báo đăng ký đã được lưu."
"Allow Alert When Product Comes Back in Stock","Cho phép cảnh báo khi sản phẩm có hàng trở lại"
"Allow Alert When Product Price Changes","Cho phép cảnh báo khi giá sản phẩm thay đổi"
"Error Email Recipient","Lỗi Email người nhận"
"Error Email Sender","Lỗi Email người gửi"
"Error Email Template","Lỗi Email mẫu"
"Frequency","Tần Suất"
"Price Alert Email Template","Mẫu Email cảnh báo giá"
"Price:","Giá:"
"Product Alerts","Sản phẩm cảnh báo"
"Product Alerts Run Settings","Chạy cài đặt Sản phẩm cảnh báo"
"Product alerts Cron error","Sản phẩm cảnh báo định kỳ lỗi"
"Start Time","Thời Gian Bắt Đầu"
"Stock Alert Email Template","Mẫu email cảnh báo số lượng trong kho"
"You will no longer receive price alerts for this product.","Bạn sẽ không còn nhận được thông báo giá cho sản phẩm này."
"The product was not found.","Sản phẩm không được tìm thấy."
"Unable to update the alert subscription.","Không thể Cập Nhật việc đăng ký thông báo."
"Unsubscribe from all price alerts","Hủy đăng ký tất cả các cảnh báo giá"
"Unsubscribe from all stock alerts","Hủy đăng ký tất các thông báo lưu kho"
"You will no longer receive stock alerts for this product.","Bạn sẽ không còn nhận được thông báo số lượng trong kho của sản phẩm này."
"You will no longer receive stock alerts.","Bạn sẽ không còn nhận được cảnh báo trữ kho."
