"A block identifier with the same properties already exists in the selected store.","Khối được chỉ định với thuộc tính như vậy đã tồn tại trong cửa hàng được chọn."
"Action","Thao tác"
"Add New Block","Thêm khối mới"
"Add New Page","Thêm trang mới"
"All Countries","Tất cả quốc gia"
"Anchor Custom Text","Anchor văn bản tuỳ chỉnh"
"Anchor Custom Title","Tiêu đề tùy chỉnh Anchor"
"Block","Khối"
"Block Information","Thông tin khối nội dung"
"Block Title","Tiêu đề Khối"
"CMS Home Page","CMS trang chủ"
"CMS No Cookies Page","Trang không có cookie CMS"
"CMS No Route Page","Trang CMS không kết nối"
"CMS Page","CMS trang"
"CMS Page Link","Trang liên kết CMS"
"CMS Page Link Block Template","Mẫu liên kết khối trang CMS"
"CMS Page Link Inline Template","Mẫu liên kết nội tuyến trang CMS"
"CMS Static Block","Khối CMS tĩnh"
"CMS Static Block Default Template","Mẫu khối tĩnh CMS mặc định"
"Collapse All","Thu gọn tất cả"
"Content","Nội dung"
"Content Heading","Nội dung tiêu đề"
"Content Management","Quản lý nội dung"
"Contents of a Static Block","Nội dung của một khối tĩnh"
"Custom Design","Thiết kế tùy chỉnh"
"Custom Layout","Tuỳ chỉnh bố cục"
"Custom Theme","Chủ đề tùy chỉnh"
"Customer Tax Class Information","Thông Tin Về Nhóm Thuế Của Khách Hàng"
"Date Created","Ngày Tạo"
"Delete Block","Xóa khối"
"Delete File","Xoá tập tin"
"Delete Folder","Xoá thư mục"
"Delete Page","Xóa trang"
"Description","Mô tả"
"Design","Thiết kế"
"Disabled","Vô hiệu hóa"
"Disabled Completely","Vô hiệu hóa hoàn toàn"
"Disabled by Default","Vô hiệu hóa bởi mặc định"
"Edit Block","Chỉnh sửa khối"
"Edit Block '%s'","Sửa Block '%s'"
"Edit Page","Chỉnh sửa trang"
"Edit Page '%s'","Sửa Trang '%s'"
"Enable WYSIWYG Editor","Cho phép WYSIWYG Editor"
"Enabled","Cho phép"
"Enabled by Default","Được kích hoạt mặc định"
"Expand All","Mở rộng tất cả"
"General Information","Thông tin chung"
"Go to Home Page","Đi đến trang chủ"
"Home","Trang chủ"
"Identifier","Định danh"
"If empty, the Page Title will be used","Nếu trống, tiêu đề trang sẽ được sử dụng"
"Insert File","Chèn tệp"
"Keywords","Từ Khóa"
"Last Modified","Sửa Lần Cuối"
"Layout","Giao diện"
"Layout Update XML","Cập Nhật giao diện XML"
"Link to a CMS Page","Liên kết đến trang CMS"
"Media Gallery","Thư viện Media"
"Media Storage","Phương tiện lưu trữ"
"Meta Description","Mô tả meta"
"Meta Keywords","Từ khoá Meta"
"New Block","Khối mới"
"New Folder Name:","Tên thư mục mới:"
"New Page","Trang mới"
"No files found","Không tìm thấy tập tin"
"Page Information","Trang thông tin"
"Page Status","Trạng Thái"
"Page Title","Tiêu đề trang"
"Pages","Các trang"
"Redirect to CMS-page if Cookies are Disabled","Chuyển hướng đến trang CMS nếu cookie bị vô hiệu hoá"
"Save Page","Lưu trang"
"Select Block...","Chọn khối..."
"Select Page...","Chọn trang..."
"Show Breadcrumbs for CMS Pages","Hiển thị breadcrumbs cho trang CMS"
"Show Notice if JavaScript is Disabled","Hiển thị thông báo nếu JavaScript bị vô hiệu hóa"
"Static Blocks","Khối tĩnh"
"Status","Trạng thái"
"Storage Root","Gốc lưu trữ"
"Store View","Xem cửa hàng"
"Template","Mẫu"
"The page has been deleted.","Trang web đã bị xoá."
"This block no longer exists.","Khối này không còn tồn tại."
"This page no longer exists.","Trang này không còn tồn tại."
"Title","Tiêu đề"
"URL Key","Đường dẫn Url"
"WYSIWYG Options","Tùy chọn WYSIWYG"
