"Add Minimum Qty","Thêm số lượng tối thiểu"
"Allow Qty Below 0","Cho phép Số lượng dưới 0"
"Allow Qty Below 0 and Notify Customer","Cho phép Số lượng dưới 0 và thông báo cho khách hàng"
"Automatically Return Credit Memo Item to Stock","Tự động trả lại sản phẩm ghi nhớ tín dụng về kho"
"Backorders","Đơn hàng tồn đọng"
"By Fixed value","Bởi giá trị cố định"
"By Percentage","Bởi Tỷ lệ phần trăm"
"Decrease Stock When Order is Placed","Giảm số lượng trong kho khi đơn đặt hàng được đặt"
"Display Out of Stock Products","Hiện thị sản phẩm đã hết hàng"
"Enable Qty Increments","Cho phép gia số số lượng"
"In Stock","Còn hàng"
"Inventory","Hàng tồn kho"
"Manage Stock","Quản lý kho"
"Maximum Qty Allowed in Shopping Cart","Số lượng tối đa được cho phép trong giỏ hàng"
"Minimum Qty","Số lượng tối thiểu"
"Minimum Qty Allowed in Shopping Cart","Số lượng tối thiểu được cho phép trong giỏ hàng"
"No Backorders","Không có đơn hàng bị trả lại"
"Notify for Quantity Below","Thông báo cho cho số lượng dưới đây"
"Only X left Threshold","Chỉ còn lại mức X"
"Out of Stock","Tạm hết hàng"
"Product Name","Tên sản phẩm"
"Product Stock Options","Tùy chọn kho sản phẩm"
"Products will still be shown by direct product URLs.","Sản phẩm sẽ vẫn được hiển thị bởi URLs trực tiếp."
"Qty","Số lượng"
"Qty Increments","Gia số số lượng"
"Rule price","Quy luật giá"
"Set Items' Status to be In Stock When Order is Cancelled","Thiết lập trạng thái sản phẩm trong kho hàng khi đơn đặt hàng bị hủy"
"Stock Options","Tùy chọn kho hàng"
"Stock Status","Tình trạng kho hàng"
"The stock item for Product in option is not valid.","Kho hàng cho sản phẩm trong tùy chọn là không hợp lệ."
"To Fixed Value","Đến giá trị cố định"
"To Percentage","Để tỷ lệ phần trăm"
"Update","Cập nhật"
"Update the Product","Cập nhật sản phẩm"
