"1 Day Freight","1 ngày vận chuyển hàng hóa"
"2 Day","2 ngày"
"2 Day AM","2 ngày AM"
"2 Day Freight","2 ngày vận chuyển hàng hóa"
"2nd Day Air","2 ngày hàng không"
"2nd Day Air AM","sáng ngày thứ 2 trên không"
"2nd Day Air AM Letter","Lá thư sáng ngày thứ 2 trên không"
"2nd Day Air Letter","2 ngày thư hàng không"
"3 Day Freight","3 ngày vận chuyển hàng hóa"
"3 Day Select","Chọn 3 ngày"
"Access ID","Truy cập ID"
"Access License Number","Số giấy phép truy cập"
"Account ID","ID tài khoản"
"Account Number","Số tài khoản"
"Adult","Người lớn"
"Adult Signature Required","Chữ ký người lớn bắt buộc"
"Allowed Methods","Cho phép các phương pháp"
"Break bulk express","Phá vỡ khối lượng lớn nhanh chóng"
"Business Service Center","Trung tâm dịch vụ doanh nghiệp"
"Calculate Handling Fee","Tính toán chi phí xử lý"
"Canada Standard","Tiêu chuẩn Canada"
"Cannot retrieve shipping rates","Không thể lấy lại vận chuyển tỷ giá"
"Centimeters","Cm"
"Commercial","Thương mại"
"Configuration","Cấu hình"
"Container","Nơi lưu trữ"
"Customer Packaging","Khách hàng đóng gói"
"Customer Supplied Package","Khách hàng cung cấp trọn gói"
"DHL service is not available at %s date","Dịch vụ DHL không có sẵn tại %s ngày"
"Debug","Sửa Lỗi"
"Delivery Confirmation","Xác nhận giao hàng"
"Depth","Chiều sâu"
"Destination Type","Loại Điểm đến"
"Development","Phát triển"
"Direct","Trực tiếp"
"Displayed Error Message","Hiển thị Thông báo lỗi"
"Divide Order Weight","Phân chia trọng lượng đơn đặt hàng"
"Documents","Tài liệu"
"Domestic economy select","Chọn nền kinh tế trong nước"
"Domestic express","Chuyển thư Trong nước"
"Drop Box","Thả hộp"
"Dropoff","Thả xuống"
"Easy shop","Cửa hàng dễ dàng"
"Economy select","Chọn nền kinh tế"
"Empty response","Không có hồi đáp"
"Enable Negotiated Rates","Cho phép thương lượng mức giá"
"Enabled for Checkout","Được áp dụng cho thanh toán"
"Europe First Priority","Europe ưu tiên hàng đầu"
"Express 10:30","Nhận 10:30"
"Express 12:00","Nhận 12:00"
"Express 9:00","Nhận 9:00"
"Express Saver","Vận chuyển tiết kiệm"
"Express easy","Express dễ dàng"
"Express envelope","Nhận phong bì"
"Express worldwide","Nhận trên toàn thế giới"
"FedEx 10kg Box","FedEx hộp 10kg"
"FedEx 25kg Box","FedEx hộp 25kg"
"FedEx Box","FedEx hộp"
"FedEx Envelope","FedEx phong bì"
"FedEx Tube","FedEx ống"
"First Overnight","Lần đầu tiên qua đêm"
"First-Class Mail International Large Envelope","Phong bì thư quốc tế lớn Hạng nhất"
"First-Class Mail International Letter","Thư gửi quốc tế Hạng nhất"
"First-Class Mail International Postcard","Bưu thiếp thư quốc tế Hạng nhất"
"First-Class Mail Large Envelope","Thư phong bì lớn hạng nhất"
"First-Class Mail Large Postcards","Bưu thiếp lớn hạng nhất"
"First-Class Mail Letter","Thư hạng nhất"
"First-Class Mail Postcards","Bưu thiếp hạng nhất"
"First-Class Package International Service","Gói dịch vụ quốc tế Hạng nhất"
"First-Class Package Service","Dịch vụ trọn gói hạng nhất"
"First-Class Package Service Hold For Pickup","Gói dịch vụ hạng nhất giữ để chọn"
"Flat","Gốc"
"Flat-Rate Envelope","Phong bì tỷ lệ cố định"
"Free Method","Phương pháp miễn phí"
"Freight","Vận chuyển hàng hóa"
"Freight worldwide","Vận chuyển hàng hóa trên toàn cầu"
"Gateway URL","Đường Dẫn URL của Cổng Thanh Toán"
"Gift","Quà tặng"
"Girth","Chu vi"
"Global Express Guaranteed (GXG)","Global Express được đảm bảo (GXG)"
"Global Express Guaranteed Document","Global Express tài liệu đảm bảo"
"Global Express Guaranteed Non-Document Non-Rectangular","Global Express đảm bảo những thứ không phải tài tài liệu được gói không thành hình chữ nhật"
"Global Express Guaranteed Non-Document Rectangular","Global Express đảm bảo những thứ không phải tài tài liệu được gói thành hình chữ nhật"
"Globalmail business","Kinh doanh thư toàn cầu"
"Ground","Mặt đất"
"Ground Commercial","Thương mại trên mặt đất"
"Ground Residential","Khu dân cư trên mặt Đất"
"Handling Applied","Xử lý được áp dụng"
"Handling Fee","Lệ phí xử lý"
"Height","Chiều cao"
"Home Delivery","Giao hàng tận nhà"
"Inches","Inch"
"Indirect","Gián tiếp"
"International Economy","Kinh tế quốc tế"
"International First","Quốc tế đầu tiên"
"International Ground","Đất quốc tế"
"International Priority","Quốc tế ưu tiên"
"Intl Economy Freight","Vận chuyển hàng hóa nền kinh tế Intl"
"Intl Priority Freight","Intl ưu tiên vận chuyển hàng hóa"
"Jetline","đường bay"
"Jumbo box","Hộp giấy"
"Key","Từ khoá"
"Kilograms","Kg"
"Large","Lớn"
"Large Express Box","Nhận hộp lớn"
"Length","Chiều dài"
"Letter","Thư"
"Live","Trực tiếp"
"Machinable","Có thể gia cụ được"
"Maximum Package Weight (Please consult your shipping carrier for maximum supported shipping weight)","Gói trọng lượng tối đa (xin vui lòng tham khảo ý kiến của hãng vận chuyển cho hỗ trợ trọng lượng vận chuyển tối đa)"
"Medical express","Chuyển thư y tế"
"Medium Express Box","Nhận hộp vừa"
"Merchandise","Hàng hóa"
"Meter Number","Đồng hồ số"
"Minimum Package Weight (Please consult your shipping carrier for minimum supported shipping weight)","Gói trọng lượng tối thiểu (xin vui lòng tham khảo ý kiến của hãng vận chuyển cho hỗ trợ trọng lượng vận chuyển tối thiểu)"
"Mode","Chế độ"
"National Freight","Vận chuyển hàng hóa quốc gia"
"Next Day Air Early AM","Sáng sớm ngày tiếp theo trên không"
"Next Day Air Early AM Letter","Lá thư Sáng sớm ngày tiếp theo trên không"
"Next Day Air Letter","Thư Next Day Air"
"Next Day Air Saver","Next Day Air tiết kiệm"
"Next Day Air Saver Letter","Next Day Air tiết kiệm thư"
"No","Không"
"No packages for request","Không có gói theo yêu cầu"
"Non Documents","Không tài liệu"
"Non documents","Không tài liệu"
"Non-rectangular","Không phải hình chữ nhật"
"None","Không cái nào"
"Not Required","Không bắt buộc"
"Order","Đơn hàng"
"Origin of the Shipment","Xuất xứ của lô hàng"
"Other","Khác"
"Others","Khác"
"Package","Gói"
"Packages Request Type","Loại Gói yêu cầu"
"Packaging","Bao bì"
"Parcel","Bưu kiện"
"Password","Mật khẩu"
"Pickup Method","Phương pháp Pickup"
"Please make sure to use only digits here. No dashes are allowed.","Hãy chắc chắn chỉ sử dụng số ở đây. Dấu gạch ngang không được phép."
"Pounds","Bảng Anh"
"Priority Mail","Mail Ưu tiên"
"Priority Mail Express","Mail Express Ưu tiên"
"Priority Mail Express Flat Rate Envelope","Phong bì tỷ lệ cố định mail express"
"Priority Mail Express Flat Rate Envelope Hold For Pickup","Ưu tiên giữ phong bì Mail Express tỷ lệ cố định cho Pickup"
"Priority Mail Express Hold For Pickup","Ưu tiên Mail nhận giữ để chọn"
"Priority Mail Express International","Ưu tiên Mail Express quốc tế"
"Priority Mail Express International Flat Rate Envelope","Phong bì Mail Express quốc tế tỷ lệ cố định"
"Priority Mail Express International Legal Flat Rate Envelope","Phong bì Mail Express quốc tế tỷ lệ cố định hợp lệ"
"Priority Mail Express International Padded Flat Rate Envelope","Phong bì Mail Express bị bịt kín quốc tế tỷ lệ cố định"
"Priority Mail Express Legal Flat Rate Envelope","Ưu tiên Mail Express phong bì tỷ lệ cố định hợp lệ"
"Priority Mail Express Legal Flat Rate Envelope Hold For Pickup","Ưu tiên giữ phong bì Mail Express tỷ lệ cố định hợp lệ cho Pickup"
"Priority Mail Express Padded Flat Rate Envelope","Phong bì Express Mail được bịt kín tỷ lệ cố định"
