"API Login ID","ID Đăng Nhập qua API"
"Accepted Currency","Tiền Tệ Được Chấp Nhận"
"Authorize Only","Chỉ ủy quyền"
"Authorize and Capture","Ủy quyền và chấp nhận giao dịch"
"Cancel","Hủy bỏ"
"Credit Card Types","Các Loại Thẻ Tín Dụng"
"Credit Card Verification","Xác Minh Thẻ Tín Dụng"
"Debug","Sửa Lỗi"
"Email Customer","Địa Chỉ Email Khách Hàng"
"Enabled","Cho phép"
"Invalid amount for capture.","Số tiền không đúng cho xác nhận giao dịch."
"Invalid amount for refund.","Số tiền hoàn trả không đúng."
"Maximum Order Total","Giá Trị Đơn Hàng Tối Đa"
"Merchant's Email","Địa Chỉ Email Người Bán"
"Minimum Order Total","Giá Trị Đơn Hàng Tối Thiểu"
"New Order Status","Trạng thái đơn hàng mới"
"Payment Action","Hành động thanh toán"
"Payment capturing error.","Lỗi xác nhận giao dịch."
"Payment from Applicable Countries","Thanh Toán từ Các Nước Được Áp Dụng"
"Payment from Specific Countries","Thanh Toán từ Các Nước Cụ Thể"
"Payment refunding error.","Lỗi thanh toán hoàn trả."
"Payment voiding error.","Lỗi hủy thanh toán."
"Sort Order","Thứ tự sắp xếp"
"Test Mode","Chế độ dùng thử"
"Title","Tiêu đề"
"Transaction Key","Mã Giao Dịch"
"authorize","ủy quyền"
"authorize and capture","Ủy quyền và chấp nhận giao dịch"
"capture","xác nhận giao dịch"
"failed","Thất bại"
"refund","hoàn trả"
"successful","Thành công"
"void","hủy"
